,treewidth,variable,value,n
58,3.0,error_r_10,0.2049326928453524,10
59,3.0,error_r_10,0.1068040010465349,10
60,3.0,error_r_10,0.10672671357921054,10
61,3.0,error_r_10,0.002678134328551215,10
62,3.0,error_r_10,0.07506212689795784,10
63,3.0,error_r_10,0.13628282476148154,10
64,3.0,error_r_10,0.27347458203644304,10
65,3.0,error_r_10,0.22142550025828361,10
66,3.0,error_r_10,0.07041358290273879,10
67,3.0,error_r_10,0.00823839799350161,10
68,3.0,error_r_10,0.00823839799350161,10
69,3.0,error_r_10,0.2494444375933463,10
70,3.0,error_r_10,0.5298789437780288,10
71,3.0,error_r_10,0.31304710154031923,10
72,3.0,error_r_10,0.10044034585459777,10
73,3.0,error_r_10,0.3103378028559424,10
74,3.0,error_r_10,0.3313192136564774,10
75,3.0,error_r_10,0.33152434683180143,10
76,3.0,error_r_10,0.3179418972527612,10
77,,error_r_10,0.27215992561709346,10
78,,error_r_10,0.24647947252537725,10
79,,error_r_10,0.20280466771132866,10
80,,error_r_10,0.21375304824347574,10
81,,error_r_10,0.2561109974882869,10
82,,error_r_10,0.2766736903954233,10
83,,error_r_10,0.26362109627585406,10
84,,error_r_10,0.26294260095754246,10
85,3.0,error_r_10,0.0005646332939410208,10
86,3.0,error_r_10,0.4432661351442023,10
87,3.0,error_r_10,0.42414495407740377,10
88,3.0,error_r_10,0.3369237222437536,10
89,3.0,error_r_10,0.2435273672814843,10
90,3.0,error_r_10,0.05551082025009682,10
91,3.0,error_r_10,0.16827791166692094,10
92,3.0,error_r_10,0.16827791166692063,10
93,3.0,error_r_10,0.04867129827897279,10
94,3.0,error_r_10,0.16783218430502025,10
95,3.0,error_r_10,0.10390741403951463,10
96,3.0,error_r_10,0.26081186472818135,10
97,3.0,error_r_10,0.21004031139055504,10
98,3.0,error_r_10,0.2570998043024087,10
99,3.0,error_r_10,0.23789342467197694,10
100,3.0,error_r_10,0.23789342467197694,10
101,3.0,error_r_10,0.050415855715892445,10
102,3.0,error_r_10,0.33969291811088126,10
103,3.0,error_r_10,0.10835314456733512,10
104,3.0,error_r_10,0.20384884760867183,10
105,3.0,error_r_10,0.08770511144503815,10
106,3.0,error_r_10,0.0,10
107,3.0,error_r_10,0.061042627424532495,10
108,3.0,error_r_10,0.012015467109051778,10
109,2.0,error_r_10,0.22085155512988325,10
110,2.0,error_r_10,0.21586819751363437,10
111,2.0,error_r_10,0.21572606800566643,10
112,2.0,error_r_10,0.21051988823797352,10
113,2.0,error_r_10,0.05931622557652023,10
114,2.0,error_r_10,0.059182826173452614,10
115,2.0,error_r_10,0.059182826173452614,10
116,2.0,error_r_10,0.05918282617345294,10
117,3.0,error_r_10,0.2981893041973643,10
118,3.0,error_r_10,0.07560536738325657,10
119,3.0,error_r_10,0.14637319391000783,10
120,3.0,error_r_10,0.36219570244418814,10
121,3.0,error_r_10,0.2665630303378991,10
122,3.0,error_r_10,0.3017565544922633,10
123,3.0,error_r_10,0.4231385770533717,10
124,3.0,error_r_10,0.4424150035812644,10
125,2.0,error_r_10,0.20833619358778968,10
126,2.0,error_r_10,0.1663207284647129,10
127,2.0,error_r_10,0.06580539567441027,10
128,2.0,error_r_10,0.06485316737476395,10
129,2.0,error_r_10,0.07054572311647157,10
130,2.0,error_r_10,0.0614911361482253,10
131,2.0,error_r_10,0.048135425837051216,10
132,2.0,error_r_10,0.045302423847776906,10
133,3.0,error_r_10,0.0011774685577741791,10
134,3.0,error_r_10,0.18714983898426948,10
135,3.0,error_r_10,0.14481901811057088,10
136,3.0,error_r_10,0.02687979133186958,10
137,3.0,error_r_10,0.022704486930625423,10
138,3.0,error_r_10,0.017137390708378216,10
139,3.0,error_r_10,0.08635100087619658,10
140,3.0,error_r_10,0.0321546653340986,10
141,3.0,error_r_10,0.26338817302787043,10
142,3.0,error_r_10,0.2648154732800228,10
143,3.0,error_r_10,0.26852168117578534,10
144,3.0,error_r_10,0.2352116430093859,10
145,3.0,error_r_10,0.11945264405673948,10
146,3.0,error_r_10,0.17095648398416655,10
147,3.0,error_r_10,0.055046528654082216,10
148,3.0,error_r_10,0.05504652865408261,10
149,3.0,error_r_10,0.36911321265201846,10
150,3.0,error_r_10,0.29533775890062386,10
151,3.0,error_r_10,0.2420165609120233,10
152,3.0,error_r_10,0.3050556014326384,10
153,3.0,error_r_10,0.11052820570816413,10
154,3.0,error_r_10,0.13135273935210148,10
155,3.0,error_r_10,0.15986412348004583,10
156,3.0,error_r_10,0.1652587703846768,10
157,3.0,error_r_10,0.03673761195677328,10
158,3.0,error_r_10,0.30822691066951835,10
159,3.0,error_r_10,0.23665414544881555,10
160,3.0,error_r_10,0.20111036734346657,10
161,3.0,error_r_10,0.05548480905959873,10
162,3.0,error_r_10,0.250098142850166,10
163,3.0,error_r_10,0.168284745940984,10
164,3.0,error_r_10,0.22177240386083125,10
165,3.0,error_r_10,0.0510158674761292,10
166,3.0,error_r_10,0.004716129799547904,10
167,3.0,error_r_10,0.007013619575668479,10
168,3.0,error_r_10,0.2686408846215776,10
169,3.0,error_r_10,0.04215054277493787,10
170,3.0,error_r_10,0.04380352645183501,10
171,3.0,error_r_10,0.062918524894684,10
172,3.0,error_r_10,0.10837113369102519,10
173,3.0,error_r_10,0.21196338379521582,10
174,3.0,error_r_10,0.06151534994381793,10
175,3.0,error_r_10,0.3562840621144852,10
176,3.0,error_r_10,0.2008018287295198,10
177,3.0,error_r_10,0.2054250148691039,10
178,3.0,error_r_10,0.22151856995105934,10
179,3.0,error_r_10,0.2562852856439644,10
180,3.0,error_r_10,0.26013499891311936,10
181,2.0,error_r_10,0.5501941735230039,10
182,2.0,error_r_10,0.34515293723932056,10
183,2.0,error_r_10,0.19167604560556428,10
184,2.0,error_r_10,0.21269115153586313,10
185,2.0,error_r_10,0.26170136190346494,10
186,2.0,error_r_10,0.03525195951587192,10
187,2.0,error_r_10,0.016374877436400707,10
188,2.0,error_r_10,0.01662381493684431,10
189,3.0,error_r_10,0.16661779109218133,10
190,3.0,error_r_10,0.18973782171998924,10
191,3.0,error_r_10,0.2882577255151431,10
192,3.0,error_r_10,0.10787761416204616,10
193,3.0,error_r_10,0.10261653621221052,10
194,3.0,error_r_10,0.11737946511441799,10
195,3.0,error_r_10,0.11620751305578055,10
196,3.0,error_r_10,0.11320354575317206,10
197,3.0,error_r_10,0.20392989889130847,10
198,3.0,error_r_10,0.2640463571028425,10
199,3.0,error_r_10,0.2337540315475941,10
200,3.0,error_r_10,0.002677658864679892,10
201,3.0,error_r_10,0.0,10
202,3.0,error_r_10,0.0,10
203,3.0,error_r_10,0.0,10
204,3.0,error_r_10,0.0,10
205,3.0,error_r_10,0.4190686805154107,10
206,3.0,error_r_10,0.40359221139104917,10
207,3.0,error_r_10,0.48070019846688283,10
208,3.0,error_r_10,0.11387951243752427,10
209,3.0,error_r_10,0.07906873548972095,10
210,3.0,error_r_10,0.03278320630027729,10
211,3.0,error_r_10,0.009576420836839293,10
212,3.0,error_r_10,0.014265577721552835,10
213,3.0,error_r_10,0.3711884357662991,10
214,3.0,error_r_10,0.3521897412984585,10
215,3.0,error_r_10,0.5940832936265207,10
216,3.0,error_r_10,0.089556589890687,10
217,3.0,error_r_10,0.006085743985948457,10
218,3.0,error_r_10,0.007601503561717876,10
219,3.0,error_r_10,0.0,10
220,3.0,error_r_10,0.0,10
221,3.0,error_r_10,0.07164328851075966,10
222,3.0,error_r_10,0.07041109297280426,10
223,3.0,error_r_10,0.07787902405269462,10
224,3.0,error_r_10,0.0773983100135333,10
225,3.0,error_r_10,0.11169278984542728,10
226,3.0,error_r_10,0.11085952239896571,10
227,3.0,error_r_10,0.11805311136731443,10
228,3.0,error_r_10,0.12111179426762698,10
229,3.0,error_r_10,0.026091066650556424,10
230,3.0,error_r_10,0.33105217129264725,10
231,3.0,error_r_10,0.23741061943079556,10
232,3.0,error_r_10,0.14338483826327558,10
233,3.0,error_r_10,0.3924657213747915,10
234,3.0,error_r_10,0.4353824329560133,10
235,3.0,error_r_10,0.45896900594389406,10
236,3.0,error_r_10,0.5055868555983597,10
237,3.0,error_r_10,0.11399769870730292,10
238,3.0,error_r_10,0.04483056469219025,10
239,3.0,error_r_10,0.1530966322147696,10
240,3.0,error_r_10,0.08245471497350813,10
241,3.0,error_r_10,0.20899140901569116,10
242,3.0,error_r_10,0.14027062900165121,10
243,3.0,error_r_10,0.11812390013226513,10
244,3.0,error_r_10,0.07199846995081037,10
245,3.0,error_r_10,0.32587614849162416,10
246,3.0,error_r_10,0.307377428342585,10
247,3.0,error_r_10,0.17402741561032917,10
248,3.0,error_r_10,0.044958795177705235,10
249,3.0,error_r_10,0.2611775914614593,10
250,3.0,error_r_10,0.1344217340671475,10
251,3.0,error_r_10,0.16713554084993215,10
252,3.0,error_r_10,0.08758009898601367,10
253,3.0,error_r_10,0.5690479269157511,10
254,3.0,error_r_10,0.4470169370546382,10
255,3.0,error_r_10,0.39683642740502445,10
256,3.0,error_r_10,0.29428811341004424,10
257,3.0,error_r_10,0.15492766333281088,10
258,3.0,error_r_10,0.15731520897295737,10
259,3.0,error_r_10,0.15155146862855556,10
260,3.0,error_r_10,0.15155146862855556,10
261,3.0,error_r_10,0.3861433078622776,10
262,3.0,error_r_10,0.1619706551321088,10
263,3.0,error_r_10,0.5158123279300713,10
264,3.0,error_r_10,0.09519431187011919,10
265,3.0,error_r_10,0.05698000115118047,10
266,3.0,error_r_10,0.014274474835653113,10
267,3.0,error_r_10,0.013055097188351523,10
268,3.0,error_r_10,0.02030542809396044,10
269,3.0,error_r_10,0.3063388172538954,10
270,3.0,error_r_10,0.17755858905501498,10
271,3.0,error_r_10,0.04729998441198276,10
272,3.0,error_r_10,0.19031826062563192,10
273,3.0,error_r_10,0.18970325578369368,10
274,3.0,error_r_10,0.16433543474339615,10
275,3.0,error_r_10,0.039942881711411,10
276,3.0,error_r_10,0.04224577044621498,10
277,3.0,error_r_10,0.2622759120676185,10
278,3.0,error_r_10,0.19876900211709722,10
279,3.0,error_r_10,0.06938253389689206,10
280,3.0,error_r_10,0.11514781813527175,10
281,3.0,error_r_10,0.3454972536296484,10
282,3.0,error_r_10,0.1354988807065993,10
283,3.0,error_r_10,0.13043828885307576,10
284,3.0,error_r_10,0.15126660411609996,10
285,3.0,error_r_10,0.25429236135484107,10
286,3.0,error_r_10,0.25699872623557757,10
287,3.0,error_r_10,0.22515544960972025,10
288,3.0,error_r_10,0.127350745472715,10
289,3.0,error_r_10,0.36924154768333967,10
290,3.0,error_r_10,0.2724572614724959,10
291,3.0,error_r_10,0.29030056134661925,10
292,3.0,error_r_10,0.2773354519136558,10
293,3.0,error_r_10,0.43950986139672904,10
294,3.0,error_r_10,0.012710062253313706,10
295,3.0,error_r_10,0.13798523752446643,10
296,3.0,error_r_10,0.05128867646230334,10
297,3.0,error_r_10,0.0633322567111662,10
298,3.0,error_r_10,0.25228034593021276,10
299,3.0,error_r_10,0.20584920218362476,10
300,3.0,error_r_10,0.3768514301302784,10
301,3.0,error_r_10,0.271672630104134,10
302,3.0,error_r_10,0.25412214161522406,10
303,3.0,error_r_10,0.24789582288244566,10
304,3.0,error_r_10,0.21309384958287786,10
305,3.0,error_r_10,0.007870614988334596,10
306,3.0,error_r_10,0.15566392189532371,10
307,3.0,error_r_10,0.0,10
308,3.0,error_r_10,0.0,10
309,2.0,error_r_10,0.12512996053425443,10
310,2.0,error_r_10,0.19831836241769824,10
311,2.0,error_r_10,0.1885892489451558,10
312,2.0,error_r_10,0.0888789626476211,10
313,2.0,error_r_10,0.18926712194058015,10
314,2.0,error_r_10,0.0,10
315,2.0,error_r_10,0.0,10
316,2.0,error_r_10,0.0037928075042741364,10
317,2.0,error_r_10,0.2350910356537802,10
318,2.0,error_r_10,0.009871055747630732,10
319,3.0,error_r_10,0.07081361237727121,10
320,3.0,error_r_10,0.33803452643867565,10
321,3.0,error_r_10,0.00175282298158666,10
322,,error_r_10,0.2174452380925528,10
323,3.0,error_r_10,0.6930155823910615,10
324,3.0,error_r_10,0.13064591465323105,10
325,3.0,error_r_10,0.36763483642818445,10
326,3.0,error_r_10,0.19885027670008798,10
327,2.0,error_r_10,0.022738950165000202,10
328,3.0,error_r_10,0.04194035413368934,10
329,2.0,error_r_10,0.15302956861815786,10
330,3.0,error_r_10,0.11457224140860234,10
331,3.0,error_r_10,0.1622206794254929,10
332,3.0,error_r_10,0.12903811317644448,10
333,3.0,error_r_10,0.052609026494714536,10
334,3.0,error_r_10,0.07359624305754163,10
335,3.0,error_r_10,0.163966064491198,10
336,2.0,error_r_10,0.10620839223471094,10
337,3.0,error_r_10,0.26658420610703215,10
338,3.0,error_r_10,0.0,10
339,3.0,error_r_10,0.004514135082467569,10
340,3.0,error_r_10,0.29390419657557615,10
341,3.0,error_r_10,0.008451299905881232,10
342,3.0,error_r_10,0.09662946183375944,10
343,3.0,error_r_10,0.04358951142450185,10
344,3.0,error_r_10,0.07831779077537192,10
345,3.0,error_r_10,0.11951643473584123,10
346,3.0,error_r_10,0.14698429847943922,10
347,3.0,error_r_10,0.1704530439534037,10
348,3.0,error_r_10,0.5858586765475803,10
349,3.0,error_r_10,0.1957711313166869,10
350,3.0,error_r_10,0.16467635498287622,10
351,3.0,error_r_10,0.22413045528128803,10
352,2.0,error_r_10,0.0006771414952879922,10
353,3.0,error_r_10,0.22035862477869164,10
354,2.0,error_r_10,0.09411885251395152,10
355,2.0,error_r_20,0.16837117628581785,20
356,2.0,error_r_20,0.23245527735584615,20
357,3.0,error_r_20,0.10760098572288469,20
358,3.0,error_r_20,0.0008801391432896557,20
359,2.0,error_r_20,0.495674627934758,20
360,3.0,error_r_20,0.35435996763168753,20
361,2.0,error_r_20,0.3727966255485922,20
362,,error_r_20,0.0,20
363,3.0,error_r_20,0.13962012209318792,20
364,3.0,error_r_20,0.05852191136076787,20
365,3.0,error_r_20,0.10327465959720185,20
366,3.0,error_r_20,0.11307807620736292,20
367,2.0,error_r_20,0.31477017705900334,20
368,3.0,error_r_20,0.0,20
369,2.0,error_r_20,0.26941022969404027,20
370,3.0,error_r_20,0.1426875827094964,20
371,3.0,error_r_20,0.00019729014379613958,20
372,3.0,error_r_20,0.03146144857645758,20
373,3.0,error_r_20,0.43270665376057327,20
374,3.0,error_r_20,0.051468598470742866,20
375,3.0,error_r_20,0.25644863259387385,20
376,3.0,error_r_20,0.4242995088590795,20
377,2.0,error_r_20,0.4698906253008073,20
378,2.0,error_r_20,0.29224588804538076,20
379,3.0,error_r_20,0.4092865853814047,20
380,3.0,error_r_20,0.0873058117910859,20
381,2.0,error_r_20,0.495674627934758,20
382,2.0,error_r_20,0.3727966255485922,20
383,3.0,error_r_20,0.22225009904416837,20
384,3.0,error_r_20,0.3036587548606845,20
385,2.0,error_r_20,0.29224588804538076,20
386,3.0,error_r_20,0.0009582706220552776,20
387,3.0,error_r_20,0.0,20
388,3.0,error_r_20,0.0038838957419488197,20
389,3.0,error_r_20,0.00140527092807531,20
390,3.0,error_r_20,0.5698730256717661,20
391,3.0,error_r_20,0.0,20
392,3.0,error_r_20,0.111258254191796,20
393,3.0,error_r_20,0.1392525838206716,20
394,3.0,error_r_20,0.13765173041465822,20
395,3.0,error_r_20,0.12033988112567512,20
396,3.0,error_r_20,0.09660012047741715,20
397,2.0,error_r_20,0.4255042786729764,20
398,3.0,error_r_20,0.3313133496885835,20
399,2.0,error_r_20,0.1405351842363279,20
400,2.0,error_r_20,0.061246933095818155,20
401,2.0,error_r_20,0.13702699560361506,20
402,2.0,error_r_20,0.1925793933389344,20
403,2.0,error_r_20,0.010941101099199645,20
404,2.0,error_r_20,0.0431898091656737,20
405,2.0,error_r_20,0.008832671390734416,20
406,2.0,error_r_20,0.0027540782970752013,20
407,2.0,error_r_20,0.0027540782970752013,20
408,3.0,error_r_20,0.15193353943291615,20
409,3.0,error_r_20,0.22726160506848653,20
410,3.0,error_r_20,0.0,20
411,3.0,error_r_20,0.005211105092893723,20
412,3.0,error_r_20,0.0,20
413,3.0,error_r_20,0.048408909528922246,20
414,3.0,error_r_20,0.07020008963598408,20
415,3.0,error_r_20,0.06510350089928954,20
416,3.0,error_r_20,0.002678134328551215,20
417,3.0,error_r_20,0.07506212689795784,20
418,3.0,error_r_20,0.13628282476148154,20
419,3.0,error_r_20,0.16445648474226077,20
420,3.0,error_r_20,0.2190478542781546,20
421,3.0,error_r_20,0.05906945286149455,20
422,3.0,error_r_20,0.0001548327534048508,20
423,3.0,error_r_20,0.0001548327534048508,20
424,3.0,error_r_20,0.2494444375933463,20
425,3.0,error_r_20,0.41614747712345934,20
426,3.0,error_r_20,0.26513194130333734,20
427,3.0,error_r_20,0.06663478622530206,20
428,3.0,error_r_20,0.26512329335102847,20
429,3.0,error_r_20,0.14252097640844344,20
430,3.0,error_r_20,0.15018355695010968,20
431,3.0,error_r_20,0.16075714624409634,20
432,,error_r_20,0.00014527846116660966,20
433,,error_r_20,0.02345044199539626,20
434,,error_r_20,0.20280466771132866,20
435,,error_r_20,0.21375304824347574,20
436,,error_r_20,0.2561109974882869,20
437,,error_r_20,0.2766736903954233,20
438,,error_r_20,0.26362109627585406,20
439,,error_r_20,0.26294260095754246,20
440,3.0,error_r_20,0.0005646332939410208,20
441,3.0,error_r_20,0.4176629680728574,20
442,3.0,error_r_20,0.12578392803645846,20
443,3.0,error_r_20,0.10904428997083875,20
444,3.0,error_r_20,0.0,20
445,3.0,error_r_20,0.0,20
446,3.0,error_r_20,0.07551471421105767,20
447,3.0,error_r_20,0.07551471421105686,20
448,3.0,error_r_20,0.047889957877006784,20
449,3.0,error_r_20,0.11501150859955987,20
450,3.0,error_r_20,0.04892241925383604,20
451,3.0,error_r_20,0.011434857477720111,20
452,3.0,error_r_20,0.038967774116958794,20
453,3.0,error_r_20,0.0036855196403722703,20
454,3.0,error_r_20,0.13912926660425617,20
455,3.0,error_r_20,0.13912926660425617,20
456,3.0,error_r_20,0.030267059981688237,20
457,3.0,error_r_20,0.33969291811088126,20
458,3.0,error_r_20,0.059062618965381494,20
459,3.0,error_r_20,0.20319329664270394,20
460,3.0,error_r_20,0.08770511144503815,20
461,3.0,error_r_20,0.0,20
462,3.0,error_r_20,0.061042627424532495,20
463,3.0,error_r_20,0.012015467109051778,20
464,2.0,error_r_20,0.17907041732802773,20
465,2.0,error_r_20,0.19813435910918603,20
466,2.0,error_r_20,0.21572606800566643,20
467,2.0,error_r_20,0.2084793894521938,20
468,2.0,error_r_20,0.03305501203951818,20
469,2.0,error_r_20,0.02936072408563091,20
470,2.0,error_r_20,0.029360724085631167,20
471,2.0,error_r_20,0.029360724085631503,20
472,3.0,error_r_20,0.298165832048656,20
473,3.0,error_r_20,0.07560536738325657,20
474,3.0,error_r_20,0.019937574904268084,20
475,3.0,error_r_20,0.006976307990601459,20
476,3.0,error_r_20,0.1773620355584017,20
477,3.0,error_r_20,0.18278481871397412,20
478,3.0,error_r_20,0.2435192427462762,20
479,3.0,error_r_20,0.22255882514804315,20
480,2.0,error_r_20,0.1330445317923178,20
481,2.0,error_r_20,0.02565983518750001,20
482,2.0,error_r_20,0.06580539567441027,20
483,2.0,error_r_20,0.06485316737476395,20
484,2.0,error_r_20,0.07054572311647157,20
485,2.0,error_r_20,0.0614911361482253,20
486,2.0,error_r_20,0.048135425837051216,20
487,2.0,error_r_20,0.045302423847776906,20
488,3.0,error_r_20,0.0011774685577741791,20
489,3.0,error_r_20,0.18408214264568393,20
490,3.0,error_r_20,0.14481626227465277,20
491,3.0,error_r_20,0.0015937036435212477,20
492,3.0,error_r_20,0.022704486930625423,20
493,3.0,error_r_20,0.017137390708378216,20
494,3.0,error_r_20,0.05489882863865262,20
495,3.0,error_r_20,0.014797334652160227,20
496,3.0,error_r_20,0.07945720648166682,20
497,3.0,error_r_20,0.06360704633906955,20
498,3.0,error_r_20,0.09215450435780126,20
499,3.0,error_r_20,0.07440159589772066,20
500,3.0,error_r_20,0.048855439127593915,20
501,3.0,error_r_20,0.1551113891354925,20
502,3.0,error_r_20,0.039257414476046096,20
503,3.0,error_r_20,0.03925741447604548,20
504,3.0,error_r_20,0.36911163505292727,20
505,3.0,error_r_20,0.29480649142458343,20
506,3.0,error_r_20,0.03026626909769633,20
507,3.0,error_r_20,0.13857457749648402,20
508,3.0,error_r_20,0.02011768466425785,20
509,3.0,error_r_20,0.00974659398154889,20
510,3.0,error_r_20,0.009100438594254329,20
511,3.0,error_r_20,0.008230919083266793,20
512,3.0,error_r_20,0.03673761195677328,20
513,3.0,error_r_20,0.30822691066951835,20
514,3.0,error_r_20,0.23665414544881555,20
515,3.0,error_r_20,0.19136970713828003,20
516,3.0,error_r_20,0.05548480905959873,20
517,3.0,error_r_20,0.01697404667884803,20
518,3.0,error_r_20,0.020635624997151016,20
519,3.0,error_r_20,0.0013255703725352595,20
520,3.0,error_r_20,0.02011031923309151,20
521,3.0,error_r_20,0.004716129799547904,20
522,3.0,error_r_20,0.0019156629246756603,20
523,3.0,error_r_20,0.2686408846215776,20
524,3.0,error_r_20,0.04215054277493787,20
525,3.0,error_r_20,0.04380352645183501,20
526,3.0,error_r_20,0.062918524894684,20
527,3.0,error_r_20,0.10837113369102519,20
528,3.0,error_r_20,0.21196338379521582,20
529,3.0,error_r_20,0.035968310657829745,20
530,3.0,error_r_20,0.15818963433829836,20
531,3.0,error_r_20,0.12504208306883274,20
532,3.0,error_r_20,0.1584315239596358,20
533,3.0,error_r_20,0.17217262225980864,20
534,3.0,error_r_20,0.16324910846765484,20
535,3.0,error_r_20,0.17007082154053327,20
536,2.0,error_r_20,0.3828761399017711,20
537,2.0,error_r_20,0.34515293723932056,20
538,2.0,error_r_20,0.19167604560556428,20
539,2.0,error_r_20,0.21269115153586313,20
540,2.0,error_r_20,0.26170136190346494,20
541,2.0,error_r_20,0.02579227281880995,20
542,2.0,error_r_20,0.009584804573340964,20
543,2.0,error_r_20,0.009356270503496368,20
544,3.0,error_r_20,0.16661779109218133,20
545,3.0,error_r_20,0.06407557381453002,20
546,3.0,error_r_20,0.1239919558735578,20
547,3.0,error_r_20,0.060710846892053576,20
548,3.0,error_r_20,0.056317361089232666,20
549,3.0,error_r_20,0.05754770878571076,20
550,3.0,error_r_20,0.056344901162657966,20
551,3.0,error_r_20,0.04490249166454987,20
552,3.0,error_r_20,0.20392989889130847,20
553,3.0,error_r_20,0.26282000395760813,20
554,3.0,error_r_20,0.13659170186338312,20
555,3.0,error_r_20,6.28950053951232e-05,20
556,3.0,error_r_20,0.0,20
557,3.0,error_r_20,0.0,20
558,3.0,error_r_20,0.0,20
559,3.0,error_r_20,0.0,20
560,3.0,error_r_20,0.18814740085680826,20
561,3.0,error_r_20,0.2425728746918572,20
562,3.0,error_r_20,0.0,20
563,3.0,error_r_20,0.04264216606880175,20
564,3.0,error_r_20,0.06046504038289906,20
565,3.0,error_r_20,0.025828905171155526,20
566,3.0,error_r_20,0.0005575279938887935,20
567,3.0,error_r_20,0.014265577721552835,20
568,3.0,error_r_20,0.28106987012815215,20
569,3.0,error_r_20,0.268061795347814,20
570,3.0,error_r_20,0.397185498214144,20
571,3.0,error_r_20,0.08660221843743733,20
572,3.0,error_r_20,0.006085743985948457,20
573,3.0,error_r_20,0.007601503561717876,20
574,3.0,error_r_20,0.0,20
575,3.0,error_r_20,0.0,20
576,3.0,error_r_20,0.03503130841866947,20
577,3.0,error_r_20,0.03470968720358275,20
578,3.0,error_r_20,0.04275331412168772,20
579,3.0,error_r_20,0.04180059169124567,20
580,3.0,error_r_20,0.07450169704183174,20
581,3.0,error_r_20,0.07147499863531052,20
582,3.0,error_r_20,0.080204877930614,20
583,3.0,error_r_20,0.08404491789198898,20
584,3.0,error_r_20,0.025281119721971747,20
585,3.0,error_r_20,0.3250336070337773,20
586,3.0,error_r_20,0.21233783389225677,20
587,3.0,error_r_20,0.0,20
588,3.0,error_r_20,0.0,20
589,3.0,error_r_20,0.0013583527184926306,20
590,3.0,error_r_20,0.0,20
591,3.0,error_r_20,0.0,20
592,3.0,error_r_20,0.11399769870730292,20
593,3.0,error_r_20,0.04483056469219025,20
594,3.0,error_r_20,0.1512777422795245,20
595,3.0,error_r_20,0.019312266417751165,20
596,3.0,error_r_20,0.12028595003898468,20
597,3.0,error_r_20,0.04560789662323697,20
598,3.0,error_r_20,0.0,20
599,3.0,error_r_20,0.05809612832440401,20
600,3.0,error_r_20,0.21033919135826107,20
601,3.0,error_r_20,0.30727056593779245,20
602,3.0,error_r_20,0.16629600762316638,20
603,3.0,error_r_20,0.011522776030495199,20
604,3.0,error_r_20,0.09749323673195981,20
605,3.0,error_r_20,0.07991828294295528,20
606,3.0,error_r_20,0.08851709001037057,20
607,3.0,error_r_20,0.0324483180225459,20
608,3.0,error_r_20,0.4428131143919738,20
609,3.0,error_r_20,0.33947533368557886,20
610,3.0,error_r_20,0.2998387439557176,20
611,3.0,error_r_20,0.15106974712992927,20
612,3.0,error_r_20,0.14661863945348844,20
613,3.0,error_r_20,0.14963777313542623,20
614,3.0,error_r_20,0.14367971950516106,20
615,3.0,error_r_20,0.14367971950516126,20
