PNS,effect,cause,model
0.08994455751235858,0,3,triangolo_causal_253.uai
0.07770241184698673,0,3,triangolo_causal_131.uai
0.07114686646393358,0,3,triangolo_causal_125.uai
0.08498630147195065,0,3,triangolo_causal_333.uai
0.0680828492259244,0,3,triangolo_causal_319.uai
0.09251397861485498,0,3,triangolo_causal_331.uai
0.08962871809599796,0,3,triangolo_causal_133.uai
0.05218701706223166,0,3,triangolo_causal_127.uai
0.08133761905759752,0,3,triangolo_causal_279.uai
0.0873450115380173,0,3,triangolo_causal_245.uai
0.06786392181518525,0,3,triangolo_causal_251.uai
0.08355021307216513,0,3,triangolo_causal_286.uai
0.06868161034434223,0,3,triangolo_causal_292.uai
0.062494362930399824,0,3,triangolo_causal_287.uai
0.05396281833407684,0,3,triangolo_causal_250.uai
0.08104823446274283,0,3,triangolo_causal_278.uai
0.07812163169510412,0,3,triangolo_causal_126.uai
0.05494939901000544,0,3,triangolo_causal_132.uai
0.07965088252822994,0,3,triangolo_causal_324.uai
0.07716781232066866,0,3,triangolo_causal_318.uai
0.07667564463263005,0,3,triangolo_causal_343.uai
0.09887997765595785,0,3,triangolo_causal_155.uai
0.07829531322256571,0,3,triangolo_causal_141.uai
0.09451009407770021,0,3,triangolo_causal_169.uai
0.07828889784761939,0,3,triangolo_causal_84.uai
0.07601076426358794,0,3,triangolo_causal_90.uai
0.08938485636002469,0,3,triangolo_causal_53.uai
0.08402675691446743,0,3,triangolo_causal_223.uai
0.07568938019233792,0,3,triangolo_causal_237.uai
0.08105300593595306,0,3,triangolo_causal_236.uai
0.08104403134442226,0,3,triangolo_causal_52.uai
0.06811481518266357,0,3,triangolo_causal_91.uai
0.07281084108101324,0,3,triangolo_causal_197.uai
0.057790033595239654,0,3,triangolo_causal_168.uai
0.08901999221133768,0,3,triangolo_causal_154.uai
0.10084434053893274,0,3,triangolo_causal_342.uai
0.09117720925587658,0,3,triangolo_causal_340.uai
0.08439271183548046,0,3,triangolo_causal_142.uai
0.07140504750584727,0,3,triangolo_causal_156.uai
0.09140051445132451,0,3,triangolo_causal_181.uai
0.07969637122380568,0,3,triangolo_causal_195.uai
0.06322906612121594,0,3,triangolo_causal_87.uai
0.07055918015072976,0,3,triangolo_causal_50.uai
0.08835075474252199,0,3,triangolo_causal_78.uai
0.11157763906618924,0,3,triangolo_causal_220.uai
0.09861140716477454,0,3,triangolo_causal_208.uai
0.06239327715860093,0,3,triangolo_causal_235.uai
0.08491530595092252,0,3,triangolo_causal_79.uai
0.07593609904743569,0,3,triangolo_causal_194.uai
0.07352869668352532,0,3,triangolo_causal_143.uai
0.08619072740040534,0,3,triangolo_causal_345.uai
0.09725659814479029,0,3,triangolo_causal_147.uai
0.05784037184329337,0,3,triangolo_causal_184.uai
0.06263533361470248,0,3,triangolo_causal_231.uai
0.08388030951313312,0,3,triangolo_causal_225.uai
0.09895654306710033,0,3,triangolo_causal_230.uai
0.09168295878187156,0,3,triangolo_causal_218.uai
0.074534121464639,0,3,triangolo_causal_54.uai
0.0770358247671807,0,3,triangolo_causal_83.uai
0.08599019930424356,0,3,triangolo_causal_185.uai
0.05911243592256408,0,3,triangolo_causal_146.uai
0.06238311225803025,0,3,triangolo_causal_350.uai
0.07272744503552617,0,3,triangolo_causal_344.uai
0.07547348208736182,0,3,triangolo_causal_150.uai
0.09643349733113277,0,3,triangolo_causal_81.uai
0.08687404757699066,0,3,triangolo_causal_95.uai
0.08497949112279139,0,3,triangolo_causal_56.uai
0.0736416495067091,0,3,triangolo_causal_233.uai
0.09641522394701196,0,3,triangolo_causal_227.uai
0.06826559673240024,0,3,triangolo_causal_57.uai
0.05950168597826205,0,3,triangolo_causal_94.uai
0.09333868413209388,0,3,triangolo_causal_151.uai
0.09340717771786672,0,3,triangolo_causal_179.uai
0.07054364749444762,0,3,triangolo_causal_347.uai
