,N,dovar,obsvar,seed,exovarsize,method,time,query_time,lowerbound0,upperbound0,lowerbound1,upperbound1
153,8,0,-1,2468,6,CVE,,,,,,
154,8,0,-1,2468,6,CCVE,,,,,,
155,8,0,-1,2468,6,CCALPeps,,,,,,
156,8,0,-1,3702,6,CVE,,,,,,
157,8,0,-1,3702,6,CCVE,,,,,,
158,8,0,-1,3702,6,CCALPeps,,,,,,
159,8,0,-1,4936,6,CVE,,,,,,
160,8,0,-1,4936,6,CCVE,,,,,,
161,8,0,-1,4936,6,CCALPeps,,,,,,
162,8,0,-1,6170,6,CVE,,,,,,
163,8,0,-1,6170,6,CCVE,,,,,,
164,8,0,-1,6170,6,CCALPeps,,,,,,
165,8,0,-1,7404,6,CVE,,,,,,
166,8,0,-1,7404,6,CCVE,,,,,,
167,8,0,-1,7404,6,CCALPeps,,,,,,
168,8,0,-1,8638,6,CVE,,,,,,
169,8,0,-1,8638,6,CCVE,,,,,,
170,8,0,-1,8638,6,CCALPeps,,,,,,
171,8,0,-1,9872,6,CVE,,,,,,
172,8,0,-1,9872,6,CCVE,,,,,,
173,8,0,-1,9872,6,CCALPeps,,,,,,
174,8,0,-1,11106,6,CVE,,,,,,
175,8,0,-1,11106,6,CCVE,,,,,,
176,8,0,-1,11106,6,CCALPeps,,,,,,
177,8,0,-1,12340,6,CVE,,,,,,
178,8,0,-1,12340,6,CCVE,,,,,,
179,8,0,-1,12340,6,CCALPeps,,,,,,
180,9,0,-1,1234,6,CVE,,,,,,
181,9,0,-1,1234,6,CCVE,,,,,,
182,9,0,-1,1234,6,CCALPeps,,,,,,
183,9,0,-1,2468,6,CVE,,,,,,
184,9,0,-1,2468,6,CCVE,,,,,,
185,9,0,-1,2468,6,CCALPeps,,,,,,
186,9,0,-1,3702,6,CVE,,,,,,
187,9,0,-1,3702,6,CCVE,,,,,,
188,9,0,-1,3702,6,CCALPeps,,,,,,
189,9,0,-1,4936,6,CVE,,,,,,
190,9,0,-1,4936,6,CCVE,,,,,,
191,9,0,-1,4936,6,CCALPeps,,,,,,
192,9,0,-1,6170,6,CVE,,,,,,
193,9,0,-1,6170,6,CCVE,,,,,,
194,9,0,-1,6170,6,CCALPeps,,,,,,
195,9,0,-1,7404,6,CVE,,,,,,
196,9,0,-1,7404,6,CCVE,,,,,,
197,9,0,-1,7404,6,CCALPeps,,,,,,
198,9,0,-1,8638,6,CVE,,,,,,
199,9,0,-1,8638,6,CCVE,,,,,,
200,9,0,-1,8638,6,CCALPeps,,,,,,
201,9,0,-1,9872,6,CVE,,,,,,
202,9,0,-1,9872,6,CCVE,,,,,,
203,9,0,-1,9872,6,CCALPeps,,,,,,
204,9,0,-1,11106,6,CVE,,,,,,
205,9,0,-1,11106,6,CCVE,,,,,,
206,9,0,-1,11106,6,CCALPeps,,,,,,
207,9,0,-1,12340,6,CVE,,,,,,
208,9,0,-1,12340,6,CCVE,,,,,,
209,9,0,-1,12340,6,CCALPeps,,,,,,
210,10,0,-1,1234,6,CVE,,,,,,
211,10,0,-1,1234,6,CCVE,,,,,,
212,10,0,-1,1234,6,CCALPeps,,,,,,
213,10,0,-1,2468,6,CVE,,,,,,
214,10,0,-1,2468,6,CCVE,,,,,,
215,10,0,-1,2468,6,CCALPeps,,,,,,
216,10,0,-1,3702,6,CVE,,,,,,
217,10,0,-1,3702,6,CCVE,,,,,,
218,10,0,-1,3702,6,CCALPeps,,,,,,
219,10,0,-1,4936,6,CVE,,,,,,
220,10,0,-1,4936,6,CCVE,,,,,,
221,10,0,-1,4936,6,CCALPeps,,,,,,
222,10,0,-1,6170,6,CVE,,,,,,
223,10,0,-1,6170,6,CCVE,,,,,,
224,10,0,-1,6170,6,CCALPeps,,,,,,
225,10,0,-1,7404,6,CVE,,,,,,
226,10,0,-1,7404,6,CCVE,,,,,,
227,10,0,-1,7404,6,CCALPeps,,,,,,
228,10,0,-1,8638,6,CVE,,,,,,
229,10,0,-1,8638,6,CCVE,,,,,,
230,10,0,-1,8638,6,CCALPeps,,,,,,
231,10,0,-1,9872,6,CVE,,,,,,
232,10,0,-1,9872,6,CCVE,,,,,,
233,10,0,-1,9872,6,CCALPeps,,,,,,
234,10,0,-1,11106,6,CVE,,,,,,
235,10,0,-1,11106,6,CCVE,,,,,,
236,10,0,-1,11106,6,CCALPeps,,,,,,
237,10,0,-1,12340,6,CVE,,,,,,
238,10,0,-1,12340,6,CCVE,,,,,,
239,10,0,-1,12340,6,CCALPeps,,,,,,
240,11,0,-1,1234,6,CVE,,,,,,
241,11,0,-1,1234,6,CCVE,,,,,,
242,11,0,-1,1234,6,CCALPeps,,,,,,
243,11,0,-1,2468,6,CVE,,,,,,
244,11,0,-1,2468,6,CCVE,,,,,,
245,11,0,-1,2468,6,CCALPeps,,,,,,
246,11,0,-1,3702,6,CVE,,,,,,
247,11,0,-1,3702,6,CCVE,,,,,,
248,11,0,-1,3702,6,CCALPeps,,,,,,
249,11,0,-1,4936,6,CVE,,,,,,
250,11,0,-1,4936,6,CCVE,,,,,,
251,11,0,-1,4936,6,CCALPeps,,,,,,
252,11,0,-1,6170,6,CVE,,,,,,
253,11,0,-1,6170,6,CCVE,,,,,,
254,11,0,-1,6170,6,CCALPeps,,,,,,
255,11,0,-1,7404,6,CVE,,,,,,
256,11,0,-1,7404,6,CCVE,,,,,,
257,11,0,-1,7404,6,CCALPeps,,,,,,
258,11,0,-1,8638,6,CVE,,,,,,
259,11,0,-1,8638,6,CCVE,,,,,,
260,11,0,-1,8638,6,CCALPeps,,,,,,
261,11,0,-1,9872,6,CVE,,,,,,
262,11,0,-1,9872,6,CCVE,,,,,,
263,11,0,-1,9872,6,CCALPeps,,,,,,
264,11,0,-1,11106,6,CVE,,,,,,
265,11,0,-1,11106,6,CCVE,,,,,,
266,11,0,-1,11106,6,CCALPeps,,,,,,
267,11,0,-1,12340,6,CVE,,,,,,
268,11,0,-1,12340,6,CCVE,,,,,,
269,11,0,-1,12340,6,CCALPeps,,,,,,
270,12,0,-1,1234,6,CVE,,,,,,
271,12,0,-1,1234,6,CCVE,,,,,,
272,12,0,-1,1234,6,CCALPeps,,,,,,
273,12,0,-1,2468,6,CVE,,,,,,
274,12,0,-1,2468,6,CCVE,,,,,,
275,12,0,-1,2468,6,CCALPeps,,,,,,
276,12,0,-1,3702,6,CVE,,,,,,
277,12,0,-1,3702,6,CCVE,,,,,,
278,12,0,-1,3702,6,CCALPeps,,,,,,
279,12,0,-1,4936,6,CVE,,,,,,
280,12,0,-1,4936,6,CCVE,,,,,,
281,12,0,-1,4936,6,CCALPeps,,,,,,
282,12,0,-1,6170,6,CVE,,,,,,
283,12,0,-1,6170,6,CCVE,,,,,,
284,12,0,-1,6170,6,CCALPeps,,,,,,
285,12,0,-1,7404,6,CVE,,,,,,
286,12,0,-1,7404,6,CCVE,,,,,,
287,12,0,-1,7404,6,CCALPeps,,,,,,
288,12,0,-1,8638,6,CVE,,,,,,
289,12,0,-1,8638,6,CCVE,,,,,,
290,12,0,-1,8638,6,CCALPeps,,,,,,
291,12,0,-1,9872,6,CVE,,,,,,
292,12,0,-1,9872,6,CCVE,,,,,,
293,12,0,-1,9872,6,CCALPeps,,,,,,
294,12,0,-1,11106,6,CVE,,,,,,
295,12,0,-1,11106,6,CCVE,,,,,,
296,12,0,-1,11106,6,CCALPeps,,,,,,
297,12,0,-1,12340,6,CVE,,,,,,
298,12,0,-1,12340,6,CCVE,,,,,,
299,12,0,-1,12340,6,CCALPeps,,,,,,
300,13,0,-1,1234,6,CVE,,,,,,
301,13,0,-1,1234,6,CCVE,,,,,,
302,13,0,-1,1234,6,CCALPeps,,,,,,
303,13,0,-1,2468,6,CVE,,,,,,
304,13,0,-1,2468,6,CCVE,,,,,,
305,13,0,-1,2468,6,CCALPeps,,,,,,
306,13,0,-1,3702,6,CVE,,,,,,
307,13,0,-1,3702,6,CCVE,,,,,,
308,13,0,-1,3702,6,CCALPeps,,,,,,
309,13,0,-1,4936,6,CVE,,,,,,
310,13,0,-1,4936,6,CCVE,,,,,,
311,13,0,-1,4936,6,CCALPeps,,,,,,
312,13,0,-1,6170,6,CVE,,,,,,
313,13,0,-1,6170,6,CCVE,,,,,,
314,13,0,-1,6170,6,CCALPeps,,,,,,
315,13,0,-1,7404,6,CVE,,,,,,
316,13,0,-1,7404,6,CCVE,,,,,,
317,13,0,-1,7404,6,CCALPeps,,,,,,
318,13,0,-1,8638,6,CVE,,,,,,
319,13,0,-1,8638,6,CCVE,,,,,,
320,13,0,-1,8638,6,CCALPeps,,,,,,
321,13,0,-1,9872,6,CVE,,,,,,
322,13,0,-1,9872,6,CCVE,,,,,,
323,13,0,-1,9872,6,CCALPeps,,,,,,
324,13,0,-1,11106,6,CVE,,,,,,
325,13,0,-1,11106,6,CCVE,,,,,,
326,13,0,-1,11106,6,CCALPeps,,,,,,
327,13,0,-1,12340,6,CVE,,,,,,
328,13,0,-1,12340,6,CCVE,,,,,,
329,13,0,-1,12340,6,CCALPeps,,,,,,
330,14,0,-1,1234,6,CVE,,,,,,
331,14,0,-1,1234,6,CCVE,,,,,,
332,14,0,-1,1234,6,CCALPeps,,,,,,
333,14,0,-1,2468,6,CVE,,,,,,
334,14,0,-1,2468,6,CCVE,,,,,,
335,14,0,-1,2468,6,CCALPeps,,,,,,
336,14,0,-1,3702,6,CVE,,,,,,
337,14,0,-1,3702,6,CCVE,,,,,,
338,14,0,-1,3702,6,CCALPeps,,,,,,
339,14,0,-1,4936,6,CVE,,,,,,
340,14,0,-1,4936,6,CCVE,,,,,,
341,14,0,-1,4936,6,CCALPeps,,,,,,
342,14,0,-1,6170,6,CVE,,,,,,
343,14,0,-1,6170,6,CCVE,,,,,,
344,14,0,-1,6170,6,CCALPeps,,,,,,
345,14,0,-1,7404,6,CVE,,,,,,
346,14,0,-1,7404,6,CCVE,,,,,,
347,14,0,-1,7404,6,CCALPeps,,,,,,
348,14,0,-1,8638,6,CVE,,,,,,
349,14,0,-1,8638,6,CCVE,,,,,,
350,14,0,-1,8638,6,CCALPeps,,,,,,
351,14,0,-1,9872,6,CVE,,,,,,
352,14,0,-1,9872,6,CCVE,,,,,,
353,14,0,-1,9872,6,CCALPeps,,,,,,
354,14,0,-1,11106,6,CVE,,,,,,
355,14,0,-1,11106,6,CCVE,,,,,,
356,14,0,-1,11106,6,CCALPeps,,,,,,
357,14,0,-1,12340,6,CVE,,,,,,
358,14,0,-1,12340,6,CCVE,,,,,,
359,14,0,-1,12340,6,CCALPeps,,,,,,
360,15,0,-1,1234,6,CVE,,,,,,
361,15,0,-1,1234,6,CCVE,,,,,,
362,15,0,-1,1234,6,CCALPeps,,,,,,
363,15,0,-1,2468,6,CVE,,,,,,
364,15,0,-1,2468,6,CCVE,,,,,,
365,15,0,-1,2468,6,CCALPeps,,,,,,
366,15,0,-1,3702,6,CVE,,,,,,
367,15,0,-1,3702,6,CCVE,,,,,,
368,15,0,-1,3702,6,CCALPeps,,,,,,
369,15,0,-1,4936,6,CVE,,,,,,
370,15,0,-1,4936,6,CCVE,,,,,,
371,15,0,-1,4936,6,CCALPeps,,,,,,
372,15,0,-1,6170,6,CVE,,,,,,
373,15,0,-1,6170,6,CCVE,,,,,,
374,15,0,-1,6170,6,CCALPeps,,,,,,
375,15,0,-1,7404,6,CVE,,,,,,
376,15,0,-1,7404,6,CCVE,,,,,,
377,15,0,-1,7404,6,CCALPeps,,,,,,
378,15,0,-1,8638,6,CVE,,,,,,
379,15,0,-1,8638,6,CCVE,,,,,,
380,15,0,-1,8638,6,CCALPeps,,,,,,
381,15,0,-1,9872,6,CVE,,,,,,
382,15,0,-1,9872,6,CCVE,,,,,,
383,15,0,-1,9872,6,CCALPeps,,,,,,
384,15,0,-1,11106,6,CVE,,,,,,
385,15,0,-1,11106,6,CCVE,,,,,,
386,15,0,-1,11106,6,CCALPeps,,,,,,
387,15,0,-1,12340,6,CVE,,,,,,
388,15,0,-1,12340,6,CCVE,,,,,,
389,15,0,-1,12340,6,CCALPeps,,,,,,
390,16,0,-1,1234,6,CVE,,,,,,
391,16,0,-1,1234,6,CCVE,,,,,,
392,16,0,-1,1234,6,CCALPeps,,,,,,
393,16,0,-1,2468,6,CVE,,,,,,
394,16,0,-1,2468,6,CCVE,,,,,,
395,16,0,-1,2468,6,CCALPeps,,,,,,
396,16,0,-1,3702,6,CVE,,,,,,
397,16,0,-1,3702,6,CCVE,,,,,,
398,16,0,-1,3702,6,CCALPeps,,,,,,
399,16,0,-1,4936,6,CVE,,,,,,
400,16,0,-1,4936,6,CCVE,,,,,,
401,16,0,-1,4936,6,CCALPeps,,,,,,
402,16,0,-1,6170,6,CVE,,,,,,
403,16,0,-1,6170,6,CCVE,,,,,,
404,16,0,-1,6170,6,CCALPeps,,,,,,
405,16,0,-1,7404,6,CVE,,,,,,
406,16,0,-1,7404,6,CCVE,,,,,,
407,16,0,-1,7404,6,CCALPeps,,,,,,
408,16,0,-1,8638,6,CVE,,,,,,
409,16,0,-1,8638,6,CCVE,,,,,,
410,16,0,-1,8638,6,CCALPeps,,,,,,
411,16,0,-1,9872,6,CVE,,,,,,
412,16,0,-1,9872,6,CCVE,,,,,,
413,16,0,-1,9872,6,CCALPeps,,,,,,
414,16,0,-1,11106,6,CVE,,,,,,
415,16,0,-1,11106,6,CCVE,,,,,,
416,16,0,-1,11106,6,CCALPeps,,,,,,
417,16,0,-1,12340,6,CVE,,,,,,
418,16,0,-1,12340,6,CCVE,,,,,,
419,16,0,-1,12340,6,CCALPeps,,,,,,
420,17,0,-1,1234,6,CVE,,,,,,
421,17,0,-1,1234,6,CCVE,,,,,,
422,17,0,-1,1234,6,CCALPeps,,,,,,
423,17,0,-1,2468,6,CVE,,,,,,
424,17,0,-1,2468,6,CCVE,,,,,,
425,17,0,-1,2468,6,CCALPeps,,,,,,
426,17,0,-1,3702,6,CVE,,,,,,
427,17,0,-1,3702,6,CCVE,,,,,,
428,17,0,-1,3702,6,CCALPeps,,,,,,
429,17,0,-1,4936,6,CVE,,,,,,
430,17,0,-1,4936,6,CCVE,,,,,,
431,17,0,-1,4936,6,CCALPeps,,,,,,
432,17,0,-1,6170,6,CVE,,,,,,
433,17,0,-1,6170,6,CCVE,,,,,,
434,17,0,-1,6170,6,CCALPeps,,,,,,
435,17,0,-1,7404,6,CVE,,,,,,
436,17,0,-1,7404,6,CCVE,,,,,,
437,17,0,-1,7404,6,CCALPeps,,,,,,
438,17,0,-1,8638,6,CVE,,,,,,
439,17,0,-1,8638,6,CCVE,,,,,,
440,17,0,-1,8638,6,CCALPeps,,,,,,
441,17,0,-1,9872,6,CVE,,,,,,
442,17,0,-1,9872,6,CCVE,,,,,,
443,17,0,-1,9872,6,CCALPeps,,,,,,
444,17,0,-1,11106,6,CVE,,,,,,
445,17,0,-1,11106,6,CCVE,,,,,,
446,17,0,-1,11106,6,CCALPeps,,,,,,
447,17,0,-1,12340,6,CVE,,,,,,
448,17,0,-1,12340,6,CCVE,,,,,,
449,17,0,-1,12340,6,CCALPeps,,,,,,
450,18,0,-1,1234,6,CVE,,,,,,
451,18,0,-1,1234,6,CCVE,,,,,,
452,18,0,-1,1234,6,CCALPeps,,,,,,
453,18,0,-1,2468,6,CVE,,,,,,
454,18,0,-1,2468,6,CCVE,,,,,,
455,18,0,-1,2468,6,CCALPeps,,,,,,
456,18,0,-1,3702,6,CVE,,,,,,
457,18,0,-1,3702,6,CCVE,,,,,,
458,18,0,-1,3702,6,CCALPeps,,,,,,
459,18,0,-1,4936,6,CVE,,,,,,
460,18,0,-1,4936,6,CCVE,,,,,,
461,18,0,-1,4936,6,CCALPeps,,,,,,
462,18,0,-1,6170,6,CVE,,,,,,
463,18,0,-1,6170,6,CCVE,,,,,,
464,18,0,-1,6170,6,CCALPeps,,,,,,
465,18,0,-1,7404,6,CVE,,,,,,
466,18,0,-1,7404,6,CCVE,,,,,,
467,18,0,-1,7404,6,CCALPeps,,,,,,
468,18,0,-1,8638,6,CVE,,,,,,
469,18,0,-1,8638,6,CCVE,,,,,,
470,18,0,-1,8638,6,CCALPeps,,,,,,
471,18,0,-1,9872,6,CVE,,,,,,
472,18,0,-1,9872,6,CCVE,,,,,,
473,18,0,-1,9872,6,CCALPeps,,,,,,
474,18,0,-1,11106,6,CVE,,,,,,
475,18,0,-1,11106,6,CCVE,,,,,,
476,18,0,-1,11106,6,CCALPeps,,,,,,
477,18,0,-1,12340,6,CVE,,,,,,
478,18,0,-1,12340,6,CCVE,,,,,,
479,18,0,-1,12340,6,CCALPeps,,,,,,
480,19,0,-1,1234,6,CVE,,,,,,
481,19,0,-1,1234,6,CCVE,,,,,,
482,19,0,-1,1234,6,CCALPeps,,,,,,
483,19,0,-1,2468,6,CVE,,,,,,
484,19,0,-1,2468,6,CCVE,,,,,,
485,19,0,-1,2468,6,CCALPeps,,,,,,
486,19,0,-1,3702,6,CVE,,,,,,
487,19,0,-1,3702,6,CCVE,,,,,,
488,19,0,-1,3702,6,CCALPeps,,,,,,
489,19,0,-1,4936,6,CVE,,,,,,
490,19,0,-1,4936,6,CCVE,,,,,,
491,19,0,-1,4936,6,CCALPeps,,,,,,
492,19,0,-1,6170,6,CVE,,,,,,
493,19,0,-1,6170,6,CCVE,,,,,,
494,19,0,-1,6170,6,CCALPeps,,,,,,
495,19,0,-1,7404,6,CVE,,,,,,
496,19,0,-1,7404,6,CCVE,,,,,,
497,19,0,-1,7404,6,CCALPeps,,,,,,
498,19,0,-1,8638,6,CVE,,,,,,
499,19,0,-1,8638,6,CCVE,,,,,,
500,19,0,-1,8638,6,CCALPeps,,,,,,
501,19,0,-1,9872,6,CVE,,,,,,
502,19,0,-1,9872,6,CCVE,,,,,,
503,19,0,-1,9872,6,CCALPeps,,,,,,
504,19,0,-1,11106,6,CVE,,,,,,
505,19,0,-1,11106,6,CCVE,,,,,,
506,19,0,-1,11106,6,CCALPeps,,,,,,
507,19,0,-1,12340,6,CVE,,,,,,
508,19,0,-1,12340,6,CCVE,,,,,,
509,19,0,-1,12340,6,CCALPeps,,,,,,
