,N,dovar,obsvar,endovarsize,seed,method,time,query_time,lowerbound0,upperbound0,lowerbound1,upperbound1,lowerbound2,upperbound2
66,7,0,-1,3,3702,CVE,9.543800000000001,8.921199999999999,0.052686353772359626,0.052686353772359626,0.010620936377983262,0.010620936377983262,0.13669270984965715,0.13669270984965715
67,7,0,-1,3,3702,CCVE,,,,,,,,
68,7,0,-1,3,3702,CCALPeps,11210.616,11204.689200000003,0.04819538261007577,0.05301740624793818,0.010432136103080202,0.013766852827703038,0.13629518279516867,0.13829094993119787
69,7,0,-1,3,4936,CVE,10.8078,10.0678,0.061478625662539074,0.061478625662539074,0.0003934847439720805,0.0003934847439720805,0.13812788959348885,0.13812788959348885
70,7,0,-1,3,4936,CCVE,,,,,,,,
71,7,0,-1,3,4936,CCALPeps,13962.271600000002,13957.0194,0.029151406746254417,0.06396859892040227,0.0004368667075046543,0.00044050072275165966,0.13559098633725455,0.1704116684849037
72,7,0,-1,3,6170,CVE,8.762599999999999,8.1192,0.006271208213596021,0.006271208213596021,0.16225815727189788,0.16225815727189788,0.0314706345145061,0.0314706345145061
73,7,0,-1,3,6170,CCVE,,,,,,,,
74,7,0,-1,3,6170,CCALPeps,14157.094399999998,14151.6832,0.005788321876834856,0.006904050718313912,0.16195599481486345,0.16246331708767114,0.031139954466822623,0.0317483610354941
75,7,0,-1,3,7404,CVE,8.643,8.0484,0.11667445036005139,0.11667445036005139,0.054950799644767054,0.054950799644767054,0.028374749995181532,0.028374749995181532
76,7,0,-1,3,7404,CCVE,,,,,,,,
77,7,0,-1,3,7404,CCALPeps,11297.312799999998,11292.5228,0.11420680499648175,0.11966966387858946,0.05419000312221317,0.05607426087036167,0.02425607525104898,0.03160319188130499
78,7,0,-1,3,8638,CVE,9.639200000000002,8.8968,0.018488637891622972,0.018488637891622972,0.160658722457835,0.160658722457835,0.020852639650542036,0.020852639650542036
79,7,0,-1,3,8638,CCVE,,,,,,,,
80,7,0,-1,3,8638,CCALPeps,11447.2356,11441.3588,0.018500798408192045,0.01854320598372692,0.15810028589410147,0.16181372550026166,0.01964999457782112,0.023391993498503627
81,7,0,-1,3,9872,CVE,9.1834,8.475399999999999,0.04648956309470434,0.04648956309470434,0.12689309022069445,0.12689309022069445,0.026617346684601202,0.026617346684601202
82,7,0,-1,3,9872,CCVE,,,,,,,,
83,7,0,-1,3,9872,CCALPeps,12244.206999999999,12238.804,0.04636285226351995,0.04662579401314133,0.12645177211562988,0.1272909185545869,0.026346229181893138,0.02692243387122878
84,7,0,-1,3,11106,CVE,11.072199999999999,10.297,0.18440642779915845,0.18440642779915845,0.0098965519954964,0.0098965519954964,0.0056970202053451624,0.0056970202053451624
85,7,0,-1,3,11106,CCVE,230.73900000000003,107.87339999999999,0.18440642779915845,0.18440642779915845,0.0098965519954964,0.0098965519954964,0.005697020205345163,0.005697020205345163
86,7,0,-1,3,11106,CCALPeps,14957.4576,14952.441,0.1843721538468466,0.18437251020403517,0.009912387138818209,0.009912568068311065,0.005715102657146627,0.005715278084842339
87,7,0,-1,3,12340,CVE,11.394400000000001,10.718599999999999,0.010525243411208304,0.010525243411208304,0.167663118860168,0.167663118860168,0.021811637728623705,0.021811637728623705
88,7,0,-1,3,12340,CCVE,inf,inf,,,,,,
89,7,0,-1,3,12340,CCALPeps,11571.778799999998,11566.4888,0.009585821760639627,0.06224260280997396,0.12877419181217797,0.16830552091730172,0.008983205377848075,0.02210865732205871
90,9,0,-1,3,1234,CVE,34.0604,33.245400000000004,0.08063848254855012,0.08063848254855012,0.030090337312150967,0.030090337312150967,0.08927118013929891,0.08927118013929891
91,9,0,-1,3,1234,CCVE,,,,,,,,
92,9,0,-1,3,1234,CCALPeps,23018.252999999997,23013.0186,0.08057814574752713,0.08064444284172181,0.029566934275249222,0.030667918143963618,0.0887539361085091,0.08978862288302904
93,9,0,-1,3,2468,CVE,32.88860000000001,32.1486,0.14566588846613257,0.14566588846613257,0.034577913003364866,0.034577913003364866,0.019756198530502582,0.019756198530502582
94,9,0,-1,3,2468,CCVE,,,,,,,,
95,9,0,-1,3,2468,CCALPeps,17664.904000000002,17659.033,0.14458055033433753,0.14782125215968925,0.03449949153450383,0.035125954779115766,0.017371778904360265,0.020600841770393848
96,9,0,-1,3,3702,CVE,35.3364,34.541000000000004,0.1421212396403585,0.1421212396403585,0.02892749431228604,0.02892749431228604,0.028951266047355463,0.028951266047355463
97,9,0,-1,3,3702,CCVE,,,,,,,,
98,9,0,-1,3,3702,CCALPeps,14592.0626,14586.4288,0.1394303352429866,0.14226038318479628,0.028822141220772285,0.030947590536751585,0.028917468322463093,0.02962207422026184
99,9,0,-1,3,4936,CVE,38.61560000000001,37.8372,0.01749864738937066,0.01749864738937066,0.11436730779293677,0.11436730779293677,0.06813404481769256,0.06813404481769256
100,9,0,-1,3,4936,CCVE,,,,,,,,
101,9,0,-1,3,4936,CCALPeps,19642.6774,19636.692000000003,0.017439591647003583,0.01830074495243455,0.11224021744265426,0.11451403644479614,0.06804634340986424,0.06945906445122992
102,9,0,-1,3,6170,CVE,33.6528,32.906,0.16831431881647582,0.16831431881647582,0.01666044298374316,0.01666044298374316,0.015025238199781004,0.015025238199781004
103,9,0,-1,3,6170,CCVE,,,,,,,,
104,9,0,-1,3,6170,CCALPeps,17672.1154,17666.4666,0.16772375958856553,0.1687229694425646,0.016631150959185718,0.016708473075845495,0.01456856630091106,0.015645080686375046
105,9,0,-1,3,7404,CVE,31.785800000000002,31.051599999999997,0.032827081143371586,0.032827081143371586,0.05368797859279421,0.05368797859279421,0.11348494026383422,0.11348494026383422
106,9,0,-1,3,7404,CCVE,,,,,,,,
107,9,0,-1,3,7404,CCALPeps,16234.0878,16228.390600000002,0.030029119698606103,0.03509135105908805,0.05326731612919962,0.0543557342365274,0.11164133281171225,0.11561514606486653
108,9,0,-1,3,8638,CVE,32.049400000000006,31.3296,0.09726011839760844,0.09726011839760844,0.016786909249267054,0.016786909249267054,0.08595297235312452,0.08595297235312452
109,9,0,-1,3,8638,CCVE,,,,,,,,
110,9,0,-1,3,8638,CCALPeps,16703.694,16698.085400000004,0.09649071880812825,0.09769782320554213,0.016493338148209767,0.017426011437235097,0.0858088386462481,0.08608326975463665
111,9,0,-1,3,9872,CVE,34.1808,33.45139999999999,0.06830575405180207,0.06830575405180207,0.03226572282532934,0.03226572282532934,0.0994285231228686,0.0994285231228686
112,9,0,-1,3,9872,CCVE,,,,,,,,
113,9,0,-1,3,9872,CCALPeps,16028.046599999998,16022.084600000002,0.0681914232494726,0.0684256057159152,0.03206953072200486,0.03250329110472824,0.09930528564579914,0.09950486356208002
114,9,0,-1,3,11106,CVE,32.7922,32.063399999999994,0.13125103027275656,0.13125103027275656,0.06465357980404005,0.06465357980404005,0.004095389923203412,0.004095389923203412
115,9,0,-1,3,11106,CCVE,823.9861999999999,696.8996,0.13125103027275656,0.13125103027275656,0.06465357980404006,0.06465357980404006,0.004095389923203413,0.004095389923203413
116,9,0,-1,3,11106,CCALPeps,17436.7674,17429.7388,0.13090853515822456,0.130908668456751,0.06497445592923108,0.06497447160272056,0.004116871047110414,0.004116993239054884
117,9,0,-1,3,12340,CVE,33.638799999999996,32.8524,0.01719769928458564,0.01719769928458564,0.12481227871532637,0.12481227871532637,0.057990022000088015,0.057990022000088015
118,9,0,-1,3,12340,CCVE,,,,,,,,
119,9,0,-1,3,12340,CCALPeps,14647.6364,14641.05,0.010328285459924565,0.0173352923654234,0.12433942783072915,0.1509206875423005,0.03875102699777493,0.05832527980384746
120,11,0,-1,3,1234,CVE,252.2524,251.59300000000002,0.1326033428611078,0.1326033428611078,0.053198622867046054,0.053198622867046054,0.0141980342718461,0.0141980342718461
121,11,0,-1,3,1234,CCVE,,,,,,,,
122,11,0,-1,3,1234,CCALPeps,20421.122,20414.2392,0.13254080150378608,0.13260016866523777,0.051529048310572936,0.05527905745783711,0.012180140894065966,0.015870783260363747
123,11,0,-1,3,2468,CVE,239.6878,239.0338,0.002652440253192475,0.002652440253192475,0.02398611396859788,0.02398611396859788,0.17336144577820964,0.17336144577820964
124,11,0,-1,3,2468,CCVE,,,,,,,,
125,11,0,-1,3,2468,CCALPeps,18226.2814,18219.347400000002,0.0026666860309239966,0.002666688973047975,0.024063066817924132,0.024063096724118237,0.1732702143028338,0.17327024715115186
126,11,0,-1,3,3702,CVE,231.62039999999996,230.9478,0.1754447296656931,0.1754447296656931,0.0053083479060226256,0.0053083479060226256,0.019246922428284286,0.019246922428284286
127,11,0,-1,3,3702,CCVE,,,,,,,,
128,11,0,-1,3,3702,CCALPeps,20812.1368,20805.849,0.17509987555240644,0.17540311861897362,0.005339365695476694,0.00541600583517801,0.01925751568554968,0.019484118612415547
129,11,0,-1,3,4936,CVE,252.6924,252.07240000000002,0.010177029852074356,0.010177029852074356,0.15862279425292908,0.15862279425292908,0.031200175894996563,0.031200175894996563
130,11,0,-1,3,4936,CCVE,,,,,,,,
131,11,0,-1,3,4936,CCALPeps,15522.3924,15516.4486,0.010193836468236189,0.010199827834835163,0.15856561806220984,0.15858155647509423,0.031218615690070794,0.031240545469553783
132,11,0,-1,3,6170,CVE,272.45140000000004,271.72599999999994,0.08248164231661236,0.08248164231661236,0.049103949924536164,0.049103949924536164,0.06841440775885146,0.06841440775885146
133,11,0,-1,3,6170,CCVE,,,,,,,,
134,11,0,-1,3,6170,CCALPeps,21114.048600000002,21107.4988,0.08168887330234093,0.08488873872010501,0.04815662425156174,0.04940530304040415,0.06695404681457608,0.0689064149286573
135,11,0,-1,3,7404,CVE,243.3616,242.71880000000002,0.061426809219154846,0.061426809219154846,0.13288816074518456,0.13288816074518456,0.005685030035660605,0.005685030035660605
136,11,0,-1,3,7404,CCVE,,,,,,,,
137,11,0,-1,3,7404,CCALPeps,16545.378399999998,16539.1082,0.06089504804089248,0.06199623683695861,0.1323122475276304,0.1333910991365444,0.005691515635410925,0.0057138528225631246
138,11,0,-1,3,8638,CVE,251.4422,250.8174,0.03874973750046294,0.03874973750046294,0.1607241820756945,0.1607241820756945,0.0005260804238425617,0.0005260804238425617
139,11,0,-1,3,8638,CCVE,,,,,,,,
140,11,0,-1,3,8638,CCALPeps,15247.716400000001,15241.4664,0.03669068614538992,0.03911608574616192,0.16038600345974843,0.1625294637774329,0.0004979107940894705,0.0007798500771773523
141,11,0,-1,3,9872,CVE,242.27800000000002,241.61700000000002,0.01590144130891276,0.01590144130891276,0.0288567216986186,0.0288567216986186,0.15524183699246863,0.15524183699246863
142,11,0,-1,3,9872,CCVE,,,,,,,,
143,11,0,-1,3,9872,CCALPeps,21105.4968,21099.0766,0.015949982354815588,0.015951403414711483,0.02893209690968787,0.028932658487446146,0.1551159382081205,0.1551179206252304
144,11,0,-1,3,11106,CVE,236.0596,235.439,0.057472178936696906,0.057472178936696906,0.07666521527325673,0.07666521527325673,0.06586260579004632,0.06586260579004632
145,11,0,-1,3,11106,CCVE,,,,,,,,
146,11,0,-1,3,11106,CCALPeps,18455.724000000002,18449.2902,0.03774224021629645,0.06147073622263514,0.07622862293251179,0.07867690158550678,0.06230064084485296,0.08358085819819679
147,11,0,-1,3,12340,CVE,254.1888,253.5384,0.007528894872202404,0.007528894872202404,0.19004774931777207,0.19004774931777207,0.002423355810025516,0.002423355810025516
148,11,0,-1,3,12340,CCVE,,,,,,,,
149,11,0,-1,3,12340,CCALPeps,20043.483,20037.159000000003,0.007545294200281992,0.007545294348848659,0.19000942731925904,0.19000942806784654,0.002445277731871481,0.0024452783318922996
150,13,0,-1,3,1234,CVE,2131.3288000000002,2130.596,0.07487522631818387,0.07487522631818387,0.052964143060468996,0.052964143060468996,0.07216063062134713,0.07216063062134713
151,13,0,-1,3,1234,CCVE,,,,,,,,
152,13,0,-1,3,1234,CCALPeps,24412.9218,24406.607,0.07473754975127157,0.07494306444682368,0.05273671928698764,0.05330076702324309,0.07196166092369312,0.07232023854688154
153,13,0,-1,3,2468,CVE,2210.5538,2209.8442000000005,0.013745614826202037,0.013745614826202037,0.18315083071536667,0.18315083071536667,0.0031035544584312957,0.0031035544584312957
154,13,0,-1,3,2468,CCVE,,,,,,,,
155,13,0,-1,3,2468,CCALPeps,23378.3588,23371.065399999996,0.012968885347329867,0.018480319843647165,0.17770835135284874,0.18402346278928589,0.0030076518633842643,0.00381132880350408
156,13,0,-1,3,3702,CVE,2040.2966000000001,2039.5798,0.06537737961052056,0.06537737961052056,0.029635767350625647,0.029635767350625647,0.10498685303885376,0.10498685303885376
157,13,0,-1,3,3702,CCVE,,,,,,,,
158,13,0,-1,3,3702,CCALPeps,24946.0418,24939.2904,0.06526220416028386,0.06540032520254516,0.02965654100134238,0.029697724380469765,0.10494306637273294,0.10504013886290375
159,13,0,-1,3,4936,CVE,2090.9759999999997,2090.1714,0.11659169074691444,0.11659169074691444,0.06996868066310859,0.06996868066310859,0.013439628589976948,0.013439628589976948
160,13,0,-1,3,4936,CCVE,,,,,,,,
161,13,0,-1,3,4936,CCALPeps,24038.998,24031.8238,0.1165694072211334,0.11664007050474046,0.06991041596537903,0.07060790179744887,0.012752107909353794,0.013520096652554266
162,13,0,-1,3,6170,CVE,2201.3995999999997,2200.7142,0.056451901151638305,0.056451901151638305,0.05702343851006236,0.05702343851006236,0.08652466033829932,0.08652466033829932
163,13,0,-1,3,6170,CCVE,,,,,,,,
164,13,0,-1,3,6170,CCALPeps,19866.7862,19860.396399999998,0.05317354056809591,0.058633675658622895,0.05502572658963314,0.06002627513119331,0.08634059775174394,0.08680018430071086
165,13,0,-1,3,7404,CVE,2001.547,2000.7956,0.024736643818372227,0.024736643818372227,0.15815034909980324,0.15815034909980324,0.01711300708182452,0.01711300708182452
166,13,0,-1,3,7404,CCVE,,,,,,,,
167,13,0,-1,3,7404,CCALPeps,24749.788800000002,24743.769200000002,0.0220030267628719,0.05928161442502246,0.12359789027100795,0.16086863614690072,0.01712025090106268,0.01712865511167716
168,13,0,-1,3,8638,CVE,2096.9093999999996,2096.1446,0.036175534469506374,0.036175534469506374,0.1140133017380052,0.1140133017380052,0.049811163792488435,0.049811163792488435
169,13,0,-1,3,8638,CCVE,,,,,,,,
170,13,0,-1,3,8638,CCALPeps,19443.9146,19437.4672,0.036154952061580786,0.03627121528489889,0.11395695991165326,0.11398023181432963,0.04977182480344755,0.049864816124089675
171,13,0,-1,3,9872,CVE,2145.5108,2144.8534,0.009120745430290008,0.009120745430290008,0.10842344392711963,0.10842344392711963,0.08245581064259036,0.08245581064259036
172,13,0,-1,3,9872,CCVE,,,,,,,,
173,13,0,-1,3,9872,CCALPeps,22913.120600000002,22906.4574,0.007870730382052079,0.009277594094429489,0.0905352132375426,0.1103861870194585,0.08033621888611205,0.10159405638040526
174,13,0,-1,3,11106,CVE,2055.3023999999996,2054.6212,0.1443853766624456,0.1443853766624456,0.011013998467336755,0.011013998467336755,0.04460062487021764,0.04460062487021764
175,13,0,-1,3,11106,CCVE,,,,,,,,
176,13,0,-1,3,11106,CCALPeps,26376.7316,26369.6984,0.14432117093791536,0.14433892014634678,0.011025961958123756,0.011027461566120113,0.04463362090240505,0.044652864489375145
177,13,0,-1,3,12340,CVE,2122.475,2121.7735999999995,0.08203047946751482,0.08203047946751482,0.036054182641764417,0.036054182641764417,0.08191533789072078,0.08191533789072078
178,13,0,-1,3,12340,CCVE,,,,,,,,
179,13,0,-1,3,12340,CCALPeps,22834.798400000003,22827.1656,0.08195259126629081,0.08203345668874477,0.03604688348783831,0.036138081645109725,0.08190880492284412,0.08192018193549566
180,15,0,-1,3,1234,CVE,19722.911799999998,19722.014600000002,0.01091450480551293,0.01091450480551293,0.1623168222563778,0.1623168222563778,0.026768672938109257,0.026768672938109257
181,15,0,-1,3,1234,CCVE,,,,,,,,
182,15,0,-1,3,1234,CCALPeps,25877.257599999997,25870.4386,0.010935030180891425,0.010935516555970162,0.16222450076200073,0.16222577508991926,0.026838708354110667,0.026840469057107557
183,15,0,-1,3,2468,CVE,20108.1242,20107.328400000002,0.048348761130873844,0.048348761130873844,0.13838387731343071,0.13838387731343071,0.013267361555695464,0.013267361555695464
184,15,0,-1,3,2468,CCVE,,,,,,,,
185,15,0,-1,3,2468,CCALPeps,28403.2722,28396.1424,0.04833318092937446,0.048333312374211304,0.13838200445364374,0.13838208866113844,0.013284683172144821,0.013284730409487208
186,15,0,-1,3,3702,CVE,21103.2304,21102.4156,0.09952875340246889,0.09952875340246889,0.01113284909818083,0.01113284909818083,0.08933839749935027,0.08933839749935027
187,15,0,-1,3,3702,CCVE,,,,,,,,
188,15,0,-1,3,3702,CCALPeps,32531.842800000002,32525.828,0.09945161085490883,0.09966063027849323,0.011145685557156742,0.01117036796788593,0.08919368416435003,0.08937802568428188
189,15,0,-1,3,4936,CVE,20555.433399999998,20554.5872,0.06671662282396018,0.06671662282396018,0.09770968361057028,0.09770968361057028,0.03557369356546957,0.03557369356546957
190,15,0,-1,3,4936,CCVE,,,,,,,,
191,15,0,-1,3,4936,CCALPeps,33038.865999999995,33031.679,0.06611700943096685,0.08463176057427617,0.09734816192412274,0.10888989433422218,0.006478369487130521,0.03653480978594133
192,15,0,-1,3,6170,CVE,20273.991,20273.0426,0.04757955304205515,0.04757955304205515,0.021122001653897302,0.021122001653897302,0.13129844530404758,0.13129844530404758
193,15,0,-1,3,6170,CCVE,,,,,,,,
