,N,dovar,obsvar,target,seed,exovarsize,method,time,query_time,lowerbound0,upperbound0,lowerbound1,upperbound1
20,3,0,-1,,8638,6,CCALPeps,355.914,353.5682,0.0008741881533313442,0.00087460176530406,0.19912539823469594,0.19912581184666867
21,3,0,-1,,9872,6,CVE,2.1201999999999996,1.7522000000000002,0.013807165744247011,0.013807165744247011,0.186192834255753,0.186192834255753
22,3,0,-1,,9872,6,CCVE,65.86760000000001,7.1514,0.006936923752378164,0.04936097699517182,0.15063902300482818,0.1930630762476218
23,3,0,-1,,9872,6,CCALPeps,331.40299999999996,329.069,0.006985100171694502,0.049364114617092204,0.15063588538290779,0.1930148998283055
24,3,0,-1,,11106,6,CVE,2.1765999999999996,1.7686,0.011606991345664347,0.011606991345664347,0.18839300865433567,0.18839300865433567
25,3,0,-1,,11106,6,CCVE,79.62299999999999,18.2836,0.010277214334009466,0.16408243375858686,0.03591756624141315,0.18972278566599055
26,3,0,-1,,11106,6,CCALPeps,375.1014,372.698,0.010312089995755848,0.1640061454956797,0.03599385450432029,0.18968791000424418
27,3,0,-1,,12340,6,CVE,2.3044,1.8846,0.013129102844638954,0.013129102844638954,0.18687089715536104,0.18687089715536104
28,3,0,-1,,12340,6,CCVE,73.398,10.6538,0.008995502248875563,0.0263516583371195,0.1736483416628805,0.19100449775112444
29,3,0,-1,,12340,6,CCALPeps,356.2258,353.998,0.009012893595132628,0.02636112327653925,0.17363887672346073,0.19098710640486738
30,3,0,-1,1,1234,6,CVE,2.2948,1.9032,0.029000653167864144,0.029000653167864144,0.17099934683213586,0.17099934683213586
31,3,0,-1,1,1234,6,CCVE,68.2038,3.8598,0.029000653167864147,0.029000653167864147,0.17099934683213586,0.17099934683213586
32,3,0,-1,1,1234,6,CCALPeps,369.231,366.8844,0.02902801074283328,0.029030919249079586,0.1709690807509204,0.17097198925716672
33,3,0,-1,1,2468,6,CVE,2.3098,1.8481999999999998,0.191929746554024,0.191929746554024,0.008070253445975988,0.008070253445975988
34,3,0,-1,1,2468,6,CCVE,63.0012,3.3578,0.191929746554024,0.191929746554024,0.008070253445975988,0.008070253445975988
35,3,0,-1,1,2468,6,CCALPeps,330.62039999999996,328.3672,0.19191601524164376,0.191919019175092,0.008080980824908001,0.008083984758356248
36,3,0,-1,1,3702,6,CVE,2.1866,1.7617999999999998,0.1894829097283085,0.1894829097283085,0.010517090271691497,0.010517090271691497
37,3,0,-1,1,3702,6,CCVE,79.4108,17.4846,0.002296555167249126,0.19651264167393198,0.0034873583260680028,0.19770344483275087
38,3,0,-1,1,3702,6,CCALPeps,334.8302,332.4946,0.0023860346321978453,0.19645997810496751,0.0035400218950324856,0.19761396536780215
39,3,0,-1,1,4936,6,CVE,2.243,1.8189999999999997,0.040119760479041915,0.040119760479041915,0.1598802395209581,0.1598802395209581
40,3,0,-1,1,4936,6,CCVE,63.4836,3.7764,0.040119760479041915,0.040119760479041915,0.1598802395209581,0.1598802395209581
41,3,0,-1,1,4936,6,CCALPeps,320.4264,318.1308,0.040141033401260295,0.04016427218325088,0.1598357278167491,0.15985896659873972
42,3,0,-1,1,6170,6,CVE,2.2222,1.816,0.010589754627636675,0.010589754627636675,0.18941024537236334,0.18941024537236334
43,3,0,-1,1,6170,6,CCVE,66.5852,4.1462,0.010589754627636675,0.010589754627636675,0.18941024537236334,0.18941024537236334
44,3,0,-1,1,6170,6,CCALPeps,333.2522,331.1254,0.010597277624831028,0.010598414345572505,0.1894015856544275,0.18940272237516897
45,3,0,-1,1,7404,6,CVE,2.1398,1.7646000000000002,0.19896467722289893,0.19896467722289893,0.0010353227771010963,0.0010353227771010963
46,3,0,-1,1,7404,6,CCVE,96.05359999999999,35.6216,0.19472049689440993,0.2,0.0,0.0052795031055900615
47,3,0,-1,1,7404,6,CCALPeps,344.7768,342.60119999999995,0.19471026496729585,0.1999788728819327,2.1127118067298945e-05,0.005289735032704157
48,3,0,-1,1,8638,6,CVE,2.282,1.8219999999999998,0.0008714054525084029,0.0008714054525084029,0.1991285945474916,0.1991285945474916
49,3,0,-1,1,8638,6,CCVE,64.53779999999999,3.9158,0.0008714054525084033,0.0008714054525084033,0.1991285945474916,0.1991285945474916
50,3,0,-1,1,8638,6,CCALPeps,363.55379999999997,361.37,0.0008741881533313442,0.0008746017653040603,0.19912539823469594,0.19912581184666867
51,3,0,-1,1,9872,6,CVE,2.4296,2.0100000000000002,0.013807165744247011,0.013807165744247011,0.186192834255753,0.186192834255753
52,3,0,-1,1,9872,6,CCVE,66.44460000000001,7.5102,0.006936923752378164,0.04936097699517182,0.15063902300482818,0.1930630762476218
53,3,0,-1,1,9872,6,CCALPeps,308.77540000000005,306.7822,0.0069851001716945155,0.049364114617092204,0.15063588538290779,0.1930148998283055
54,3,0,-1,1,11106,6,CVE,2.1414,1.7162,0.011606991345664347,0.011606991345664347,0.18839300865433567,0.18839300865433567
55,3,0,-1,1,11106,6,CCVE,82.78540000000001,18.7306,0.010277214334009466,0.16408243375858686,0.03591756624141315,0.18972278566599055
56,3,0,-1,1,11106,6,CCALPeps,365.02739999999994,362.30139999999994,0.010312089995755848,0.1640061454956797,0.035993854504320286,0.18968791000424418
57,3,0,-1,1,12340,6,CVE,1.9602,1.61,0.013129102844638954,0.013129102844638954,0.18687089715536104,0.18687089715536104
58,3,0,-1,1,12340,6,CCVE,79.2206,9.9434,0.008995502248875563,0.0263516583371195,0.1736483416628805,0.19100449775112444
59,3,0,-1,1,12340,6,CCALPeps,351.66220000000004,349.40680000000003,0.009012893595132642,0.02636112327653924,0.17363887672346076,0.19098710640486735
60,4,0,-1,,1234,6,CVE,2.4376,1.9672,0.0,0.0,0.2,0.2
61,4,0,-1,,1234,6,CCVE,64.71979999999999,4.870199999999999,0.0,0.0,0.2,0.2
62,4,0,-1,,1234,6,CCALPeps,526.659,523.8556000000001,0.0002841786461898606,0.0002845097421958487,0.19971549025780416,0.19971582135381014
63,4,0,-1,,2468,6,CVE,2.325,1.8901999999999997,0.2,0.2,0.0,0.0
64,4,0,-1,,2468,6,CCVE,64.2146,5.0927999999999995,0.2,0.2,0.0,0.0
65,4,0,-1,,2468,6,CCALPeps,466.28959999999995,463.6652,0.19999560365450353,0.19999560458105967,4.39541894033117e-06,4.396345496467711e-06
66,4,0,-1,,3702,6,CVE,2.3192,1.8661999999999999,0.0070605908863294944,0.0070605908863294944,0.19293940911367052,0.19293940911367052
67,4,0,-1,,3702,6,CCVE,67.00519999999999,4.3662,7.690335811330429e-05,0.007353676838419211,0.19264632316158078,0.1999230966418867
68,4,0,-1,,3702,6,CCALPeps,475.5744000000001,473.1344,8.57958298313847e-05,0.007356307052954314,0.1926436929470457,0.1999142041701686
69,4,0,-1,,4936,6,CVE,2.3602,1.8725999999999998,0.07561859405735584,0.07561859405735584,0.12438140594264417,0.12438140594264417
70,4,0,-1,,4936,6,CCVE,64.53560000000002,4.7932,0.07561859405735584,0.07561859405735584,0.12438140594264417,0.12438140594264417
71,4,0,-1,,4936,6,CCALPeps,544.4395999999999,541.673,0.07563267453407553,0.07563909768295649,0.12436090231704351,0.12436732546592447
72,4,0,-1,,6170,6,CVE,2.5308,2.045,0.18182897862232777,0.18182897862232777,0.01817102137767221,0.01817102137767221
73,4,0,-1,,6170,6,CCVE,66.748,4.481,0.18182897862232777,0.18182897862232777,0.018171021377672212,0.018171021377672212
74,4,0,-1,,6170,6,CCALPeps,508.4108,505.7688,0.18179554657708377,0.18180832488590198,0.01819167511409803,0.018204453422916232
75,4,0,-1,,7404,6,CVE,2.3216,1.873,0.06585708550782818,0.06585708550782818,0.1341429144921718,0.1341429144921718
76,4,0,-1,,7404,6,CCVE,78.2504,18.7232,0.06375190645653281,0.06750125187781673,0.13249874812218326,0.13624809354346723
77,4,0,-1,,7404,6,CCALPeps,469.017,466.45259999999996,0.06527565917112296,0.0659989574641292,0.1340010425358708,0.13472434082887702
78,4,0,-1,,8638,6,CVE,2.6662,2.1296,0.12545655783065857,0.12545655783065857,0.07454344216934146,0.07454344216934146
79,4,0,-1,,8638,6,CCVE,63.0472,4.897600000000001,0.12545655783065857,0.12545655783065857,0.07454344216934146,0.07454344216934146
80,4,0,-1,,8638,6,CCALPeps,414.4352,411.6277999999999,0.12544605357324973,0.1254519951701109,0.0745480048298891,0.07455394642675028
81,4,0,-1,,9872,6,CVE,2.4038000000000004,1.9042,0.13489096573208723,0.13489096573208723,0.06510903426791277,0.06510903426791277
82,4,0,-1,,9872,6,CCVE,62.792800000000014,4.4778,0.11874455100261552,0.1489706799750468,0.05102932002495321,0.08125544899738449
83,4,0,-1,,9872,6,CCALPeps,351.2174,348.56899999999996,0.13409488751177392,0.13815339995632184,0.06184660004367817,0.06590511248822609
84,4,0,-1,,11106,6,CVE,2.7638,2.2415999999999996,0.16634322151372333,0.16634322151372333,0.033656778486276684,0.033656778486276684
85,4,0,-1,,11106,6,CCVE,63.8556,5.044199999999999,0.10445682451253482,0.18382352941176472,0.016176470588235296,0.09554317548746517
86,4,0,-1,,11106,6,CCALPeps,471.421,468.9018,0.11063099452967966,0.16735910991589092,0.03264089008410909,0.08936900547032034
87,4,0,-1,,12340,6,CVE,2.6685999999999996,2.1852,0.1736880573015641,0.1736880573015641,0.026311942698435897,0.026311942698435897
88,4,0,-1,,12340,6,CCVE,75.3214,5.7766,0.16605054696341004,0.176221928665786,0.023778071334214005,0.03394945303658997
89,4,0,-1,,12340,6,CCALPeps,524.6074000000001,522.1647999999999,0.16604486068584637,0.17621125616358096,0.023788743836419046,0.033955139314153636
90,4,0,-1,1,1234,6,CVE,2.4050000000000002,1.9508000000000003,0.07964601769911506,0.07964601769911506,0.12035398230088494,0.12035398230088494
91,4,0,-1,1,1234,6,CCVE,60.319399999999995,4.7522,0.07964601769911504,0.07964601769911504,0.12035398230088494,0.12035398230088494
92,4,0,-1,1,1234,6,CCALPeps,419.679,417.1752,0.07953654315031601,0.07959984335145301,0.120400156648547,0.12046345684968399
93,4,0,-1,1,2468,6,CVE,2.4724,1.985,0.19759224515322077,0.19759224515322077,0.0024077548467792364,0.0024077548467792364
94,4,0,-1,1,2468,6,CCVE,62.5924,4.3452,0.19759224515322077,0.19759224515322077,0.002407754846779237,0.002407754846779237
95,4,0,-1,1,2468,6,CCALPeps,474.0446,471.1773999999999,0.19758304317020586,0.19758396779897297,0.0024160322010270186,0.0024169568297941254
96,4,0,-1,1,3702,6,CVE,2.3758000000000004,1.9083999999999999,0.1882824236354532,0.1882824236354532,0.01171757636454682,0.01171757636454682
97,4,0,-1,1,3702,6,CCVE,70.8886,7.9854,0.002050756216354781,0.19609804902451228,0.003901950975487744,0.19794924378364523
98,4,0,-1,1,3702,6,CCALPeps,496.36199999999997,493.85200000000003,0.002130887168935748,0.19603948133842491,0.003960518661575107,0.19786911283106426
99,4,0,-1,1,4936,6,CVE,2.4257999999999997,1.9652,0.015715912620354076,0.015715912620354076,0.1842840873796459,0.1842840873796459
100,4,0,-1,1,4936,6,CCVE,65.87,4.4559999999999995,0.015715912620354076,0.015715912620354076,0.1842840873796459,0.1842840873796459
101,4,0,-1,1,4936,6,CCALPeps,507.562,504.82280000000003,0.015729497550431903,0.01573999531618891,0.1842600046838111,0.18427050244956808
102,4,0,-1,1,6170,6,CVE,2.354,1.905,0.032779097387173384,0.032779097387173384,0.1672209026128266,0.1672209026128266
103,4,0,-1,1,6170,6,CCVE,70.60839999999999,4.7484,0.0327790973871734,0.0327790973871734,0.16722090261282657,0.16722090261282657
104,4,0,-1,1,6170,6,CCALPeps,553.8504,551.1492000000001,0.03279237162482551,0.032796010910495624,0.16720398908950437,0.1672076283751745
105,4,0,-1,1,7404,6,CVE,2.3916,1.9018000000000002,0.19871537535126454,0.19871537535126454,0.0012846246487354476,0.0012846246487354476
106,4,0,-1,1,7404,6,CCVE,118.48479999999999,57.6996,0.1934826883910387,0.2,0.0,0.006517311608961303
107,4,0,-1,1,7404,6,CCALPeps,468.29400000000004,465.813,0.1934711785143825,0.1999737576576568,2.624234234320788e-05,0.006528821485617486
108,4,0,-1,1,8638,6,CVE,2.5290000000000004,2.0519999999999996,0.01472053126729386,0.01472053126729386,0.18527946873270612,0.18527946873270612
109,4,0,-1,1,8638,6,CCVE,64.0922,4.4662,0.01472053126729386,0.01472053126729386,0.18527946873270612,0.18527946873270612
110,4,0,-1,1,8638,6,CCALPeps,464.0266,461.5066,0.01473819945353411,0.014744710844005452,0.18525528915599454,0.18526180054646588
111,4,0,-1,1,9872,6,CVE,2.3592,1.8834,0.024299065420560744,0.024299065420560744,0.17570093457943925,0.17570093457943925
112,4,0,-1,1,9872,6,CCVE,73.45859999999999,5.1328000000000005,0.012560386473429951,0.07586206896551724,0.12413793103448276,0.18743961352657004
113,4,0,-1,1,9872,6,CCALPeps,340.15880000000004,337.7902,0.012634315252753126,0.07582332078151863,0.12417667921848137,0.18736568474724685
114,4,0,-1,1,11106,6,CVE,2.4816,1.9822,0.02844469087884669,0.02844469087884669,0.1715553091211533,0.1715553091211533
115,4,0,-1,1,11106,6,CCVE,66.1128,5.603800000000001,0.025446428571428564,0.1849557522123894,0.015044247787610618,0.1745535714285714
116,4,0,-1,1,11106,6,CCALPeps,458.4032,456.0353999999999,0.02551836266267989,0.18491503121227854,0.015084968787721476,0.1744816373373201
117,4,0,-1,1,12340,6,CVE,2.6157999999999997,2.1963999999999997,0.0216634994883789,0.0216634994883789,0.1783365005116211,0.1783365005116211
118,4,0,-1,1,12340,6,CCVE,163.74679999999998,96.6576,0.015059445178335537,0.041569219162580155,0.1584307808374198,0.18494055482166447
119,4,0,-1,1,12340,6,CCALPeps,503.02879999999993,500.1974,0.015087112491201196,0.04158286882967284,0.15841713117032716,0.1849128875087988
120,5,0,-1,,1234,6,CVE,3.2252,2.7588,0.158187555138731,0.158187555138731,0.04181244486126896,0.04181244486126896
121,5,0,-1,,1234,6,CCVE,93.9212,11.581399999999999,0.15818755513873103,0.15818755513873103,0.04181244486126896,0.04181244486126896
122,5,0,-1,,1234,6,CCALPeps,772.5294000000001,769.3914,0.15817583365854282,0.15818202992089064,0.041817970079109354,0.04182416634145718
123,5,0,-1,,2468,6,CVE,3.0622,2.6430000000000002,0.1994639214890595,0.1994639214890595,0.0005360785109404867,0.0005360785109404867
124,5,0,-1,,2468,6,CCVE,94.5396,11.200800000000001,0.1994639214890595,0.1994639214890595,0.0005360785109404868,0.0005360785109404868
125,5,0,-1,,2468,6,CCALPeps,771.0003999999999,767.613,0.19945331943340286,0.1994534713534206,0.0005465286465794055,0.0005466805665971442
126,5,0,-1,,3702,6,CVE,3.0504,2.5469999999999997,0.1913415608976234,0.1913415608976234,0.008658439102376635,0.008658439102376635
127,5,0,-1,,3702,6,CCVE,107.50059999999999,24.8956,0.17562520720769154,0.19207976984950195,0.007920230150498071,0.02437479279230845
128,5,0,-1,,3702,6,CCALPeps,795.9381999999999,792.1694,0.17550335427827687,0.1919147682676248,0.008085231732375209,0.02449664572172312
129,5,0,-1,,4936,6,CVE,3.0476,2.636,0.07475741978350066,0.07475741978350066,0.12524258021649934,0.12524258021649934
130,5,0,-1,,4936,6,CCVE,100.5914,11.2868,0.07475741978350067,0.07475741978350067,0.1252425802164993,0.1252425802164993
131,5,0,-1,,4936,6,CCALPeps,800.0204000000001,796.938,0.0747698962965319,0.07477566365372679,0.12522433634627322,0.1252301037034681
132,5,0,-1,,6170,6,CVE,3.3853999999999997,2.8748000000000005,0.1858680486346422,0.1858680486346422,0.01413195136535778,0.01413195136535778
133,5,0,-1,,6170,6,CCVE,101.7114,11.9708,0.1858680486346422,0.1858680486346422,0.014131951365357784,0.014131951365357784
134,5,0,-1,,6170,6,CCALPeps,827.35,824.2434,0.18584188884822664,0.18584337732990291,0.014156622670097077,0.014158111151773367
135,5,0,-1,,7404,6,CVE,2.9874,2.511,0.0656967218293397,0.0656967218293397,0.1343032781706603,0.1343032781706603
136,5,0,-1,,7404,6,CCVE,inf,inf,,,,
137,5,0,-1,,7404,6,CCALPeps,837.7094000000001,834.4415999999999,0.06448568529615656,0.0660001197327585,0.1339998802672415,0.13551431470384342
138,5,0,-1,,8638,6,CVE,2.9096,2.4854,0.18058252427184468,0.18058252427184468,0.019417475728155338,0.019417475728155338
139,5,0,-1,,8638,6,CCVE,104.76699999999998,9.730599999999999,0.18058252427184465,0.18058252427184465,0.019417475728155338,0.019417475728155338
140,5,0,-1,,8638,6,CCALPeps,778.897,775.8456,0.18053491259885107,0.18054111453408836,0.019458885465911634,0.019465087401148905
141,5,0,-1,,9872,6,CVE,3.154,2.6866,0.13753853819563389,0.13753853819563389,0.062461461804366104,0.062461461804366104
142,5,0,-1,,9872,6,CCVE,106.0412,24.2064,0.13480416727715788,0.1432951351006984,0.05670486489930161,0.06519583272284214
143,5,0,-1,,9872,6,CCALPeps,614.3848,611.1732,0.13687996315980788,0.14112007701031992,0.058879922989680075,0.06312003684019211
144,5,0,-1,,11106,6,CVE,2.888,2.4726000000000004,0.133793692125467,0.133793692125467,0.06620630787453304,0.06620630787453304
145,5,0,-1,,11106,6,CCVE,183.49679999999998,99.7546,0.08797122856592383,0.14286393156977667,0.05713606843022334,0.11202877143407619
146,5,0,-1,,11106,6,CCALPeps,848.1351999999999,845.0871999999999,0.0938699734732776,0.13435776752338277,0.06564223247661723,0.1061300265267224
147,5,0,-1,,12340,6,CVE,3.181,2.6786000000000003,0.10750022618293675,0.10750022618293675,0.09249977381706326,0.09249977381706326
148,5,0,-1,,12340,6,CCVE,133.1444,27.082800000000002,0.07611966107556628,0.12340425531914893,0.07659574468085108,0.12388033892443366
149,5,0,-1,,12340,6,CCALPeps,812.8222,809.644,0.07614679418487832,0.12335970574424526,0.07664029425575473,0.12385320581512167
150,5,0,-1,1,1234,6,CVE,3.1364,2.6288000000000005,0.02835024916745484,0.02835024916745484,0.17164975083254516,0.17164975083254516
151,5,0,-1,1,1234,6,CCVE,94.0794,12.655600000000002,0.02835024916745484,0.02835024916745484,0.17164975083254513,0.17164975083254513
152,5,0,-1,1,1234,6,CCALPeps,723.9176,720.5075999999999,0.028377731857032757,0.028380650043497935,0.17161934995650205,0.17162226814296724
153,5,0,-1,1,2468,6,CVE,2.9194,2.4954,0.19706918830024667,0.19706918830024667,0.0029308116997533184,0.0029308116997533184
154,5,0,-1,1,2468,6,CCVE,92.7986,10.094800000000001,0.19706918830024667,0.19706918830024667,0.0029308116997533184,0.0029308116997533184
155,5,0,-1,1,2468,6,CCALPeps,715.1138,712.253,0.1970541723799541,0.1970552963176752,0.002944703682324807,0.0029458276200458934
156,5,0,-1,1,3702,6,CVE,3.0616,2.575,0.18693338012516816,0.18693338012516816,0.013066619874831842,0.013066619874831842
157,5,0,-1,1,3702,6,CCVE,5360.943000000001,5287.3564,0.001827907851939464,0.1956279233614498,0.004372076638550207,0.19817209214806056
158,5,0,-1,1,3702,6,CCALPeps,787.9630000000001,784.6796,0.0018996788629745502,0.19556306775019056,0.0044369322498094355,0.19810032113702544
159,5,0,-1,1,4936,6,CVE,2.9398,2.476,0.018246404261530742,0.018246404261530742,0.18175359573846928,0.18175359573846928
160,5,0,-1,1,4936,6,CCVE,98.86240000000001,10.6184,0.018246404261530742,0.018246404261530742,0.18175359573846928,0.18175359573846928
161,5,0,-1,1,4936,6,CCALPeps,817.252,813.9242,0.018261724375965467,0.01827374454047305,0.18172625545952695,0.18173827562403452
162,5,0,-1,1,6170,6,CVE,2.9326,2.5256,0.02393860873031692,0.02393860873031692,0.17606139126968307,0.17606139126968307
163,5,0,-1,1,6170,6,CCVE,100.94579999999999,11.936600000000002,0.023938608730316925,0.023938608730316925,0.17606139126968307,0.17606139126968307
164,5,0,-1,1,6170,6,CCALPeps,838.8256000000001,835.3742,0.023951412585969212,0.02395380060836677,0.17604619939163324,0.1760485874140308
165,5,0,-1,1,7404,6,CVE,3.1418,2.681,0.19806755145965574,0.19806755145965574,0.0019324485403442858,0.0019324485403442858
166,5,0,-1,1,7404,6,CCVE,685.1034000000001,604.2299999999999,0.1903245534490394,0.2,0.0,0.009675446550960585
167,5,0,-1,1,7404,6,CCALPeps,770.3582,766.9886,0.1903086968219453,0.1999604015107425,3.959848925747522e-05,0.009691303178054703
168,5,0,-1,1,8638,6,CVE,2.9391999999999996,2.4944,0.01359223300970874,0.01359223300970874,0.18640776699029127,0.18640776699029127
169,5,0,-1,1,8638,6,CCVE,100.952,10.0,0.01359223300970874,0.01359223300970874,0.18640776699029127,0.18640776699029127
170,5,0,-1,1,8638,6,CCALPeps,762.2504000000001,758.9950000000001,0.013609241206456799,0.013615275921926472,0.18638472407807352,0.18639075879354322
171,5,0,-1,1,9872,6,CVE,3.255,2.7990000000000004,0.010893463299180966,0.010893463299180966,0.18910653670081903,0.18910653670081903
172,5,0,-1,1,9872,6,CCVE,1581.4062000000001,1507.5912,0.005430749406157334,0.040579618438953406,0.15942038156104663,0.19456925059384267
173,5,0,-1,1,9872,6,CCALPeps,634.5456,631.2252000000001,0.005469111154791459,0.04058447240320972,0.15941552759679029,0.19453088884520855
174,5,0,-1,1,11106,6,CVE,3.0088,2.5676,0.021432579016270804,0.021432579016270804,0.17856742098372919,0.17856742098372919
175,5,0,-1,1,11106,6,CCVE,inf,inf,,,,
176,5,0,-1,1,11106,6,CCALPeps,766.159,762.8932,0.019149340667562402,0.17974642005521504,0.020253579944784963,0.1808506593324376
177,5,0,-1,1,12340,6,CVE,2.9349999999999996,2.4882,0.08962272686148559,0.08962272686148559,0.11037727313851442,0.11037727313851442
178,5,0,-1,1,12340,6,CCVE,249.40860000000004,159.881,0.07049028677150786,0.12737333563894176,0.07262666436105826,0.1295097132284921
179,5,0,-1,1,12340,6,CCALPeps,766.5674,763.0591999999999,0.07053343325826004,0.1273426594417057,0.07265734055829431,0.12946656674173995
180,6,0,-1,,1234,6,CVE,3.6316,3.0668,0.004262341458814654,0.004262341458814654,0.19573765854118536,0.19573765854118536
181,6,0,-1,,1234,6,CCVE,91.1734,11.253400000000001,0.004262341458814654,0.004262341458814654,0.19573765854118536,0.19573765854118536
182,6,0,-1,,1234,6,CCALPeps,863.7252000000001,860.0812,0.00427893108317924,0.004286090310297616,0.1957139096897024,0.19572106891682076
183,6,0,-1,,2468,6,CVE,3.3507999999999996,2.835,0.039329746348962344,0.039329746348962344,0.16067025365103765,0.16067025365103765
184,6,0,-1,,2468,6,CCVE,90.7664,11.411399999999999,0.039329746348962344,0.039329746348962344,0.16067025365103765,0.16067025365103765
185,6,0,-1,,2468,6,CCALPeps,881.2548,877.7558000000001,0.03936205549226271,0.039365385512015225,0.16063461448798477,0.1606379445077373
186,6,0,-1,,3702,6,CVE,3.2927999999999997,2.8036000000000003,0.16616182627707504,0.16616182627707504,0.03383817372292495,0.03383817372292495
187,6,0,-1,,3702,6,CCVE,102.38419999999999,16.070999999999998,0.16289619695347587,0.16630174084661611,0.033698259153383904,0.037103803046524136
188,6,0,-1,,3702,6,CCALPeps,887.219,883.7858,0.16287241492508678,0.16627450430552976,0.03372549569447023,0.03712758507491322
189,6,0,-1,,4936,6,CVE,3.5128,2.9384,0.19732069897542273,0.19732069897542273,0.0026793010245772827,0.0026793010245772827
190,6,0,-1,,4936,6,CCVE,100.5756,12.491400000000002,0.19732069897542273,0.19732069897542273,0.0026793010245772836,0.0026793010245772836
191,6,0,-1,,4936,6,CCALPeps,987.8453999999999,984.426,0.1973063925679919,0.19730815834219098,0.002691841657809024,0.002693607432008101
192,6,0,-1,,6170,6,CVE,3.4473999999999996,2.925,0.13628077349007578,0.13628077349007578,0.0637192265099242,0.0637192265099242
193,6,0,-1,,6170,6,CCVE,101.77439999999999,16.1552,0.13628077349007578,0.13628077349007578,0.06371922650992419,0.06371922650992419
194,6,0,-1,,6170,6,CCALPeps,933.2149999999999,929.1662,0.13627302419739273,0.13628188109950395,0.06371811890049606,0.06372697580260726
195,6,0,-1,,7404,6,CVE,3.4859999999999998,2.942,0.1992148024282962,0.1992148024282962,0.000785197571703806,0.000785197571703806
196,6,0,-1,,7404,6,CCVE,,,,,,
197,6,0,-1,,7404,6,CCALPeps,743.1744,739.8258,0.1960344773581668,0.19994334160956068,5.665839043934372e-05,0.003965522641833208
198,6,0,-1,,8638,6,CVE,3.215,2.7600000000000002,0.050696717478724396,0.050696717478724396,0.1493032825212756,0.1493032825212756
199,6,0,-1,,8638,6,CCVE,92.0402,10.874799999999999,0.050696717478724396,0.050696717478724396,0.1493032825212756,0.1493032825212756
200,6,0,-1,,8638,6,CCALPeps,844.9548000000001,841.7585999999999,0.050711105284159376,0.050716769574800466,0.14928323042519953,0.14928889471584061
201,6,0,-1,,9872,6,CVE,3.5393999999999997,2.9542,0.02568,0.02568,0.17432,0.17432
202,6,0,-1,,9872,6,CCVE,98.05079999999998,14.183800000000002,0.02294,0.03206,0.16793999999999998,0.17706
203,6,0,-1,,9872,6,CCALPeps,773.3034,769.8209999999999,0.02487733425952974,0.030189833674641776,0.16981016632535822,0.17512266574047025
