,N,dovar,seed,exovarsize,method,time,query_time,lowerbound0,upperbound0,lowerbound1,upperbound1
141,11,0,9872,6,CVE,7.7092,7.1198,0.07015059851180848,0.07015059851180848,0.12984940148819152,0.12984940148819152
142,11,0,9872,6,CCVE,406.2624,35.1632,0.07015059851180848,0.07015059851180848,0.12984940148819155,0.12984940148819155
143,11,0,9872,6,CCALPeps,1432.7279999999998,1423.6437999999998,0.07016757531235338,0.07016759657079552,0.1298324034292045,0.1298324246876466
144,11,0,11106,6,CVE,7.315199999999999,6.792999999999999,0.1745262074205439,0.1745262074205439,0.02547379257945609,0.02547379257945609
145,11,0,11106,6,CCVE,2498.8434,2152.8766,0.17431430010450813,0.17473430795417652,0.02526569204582348,0.0256856998954919
146,11,0,11106,6,CCALPeps,1084.1642,1076.4024000000002,0.17449866034423173,0.17451512131323624,0.025484878686763766,0.025501339655768264
147,11,0,12340,6,CVE,7.2642,6.7702,0.16177675381113335,0.16177675381113335,0.03822324618886666,0.03822324618886666
148,11,0,12340,6,CCVE,39046.27100000001,38737.886,0.15942400370713622,0.16389591396903586,0.036104086030964114,0.040575996292863764
149,11,0,12340,6,CCALPeps,1358.2212,1349.0115999999998,0.16153484066909174,0.1617708286610779,0.03822917133892212,0.03846515933090826
150,13,0,1234,6,CVE,14.232799999999997,9.707600000000001,0.19219999999999998,0.19219999999999998,0.007800000000000001,0.007800000000000001
151,13,0,1234,6,CCVE,441.6361999999999,20.3782,0.19219999999999998,0.19219999999999998,0.007800000000000001,0.007800000000000001
152,13,0,1234,6,CCALPeps,1151.9119999999998,1142.2549999999999,0.19212688934189917,0.19212688934189917,0.007873110658100832,0.007873110658100835
153,13,0,2468,6,CVE,12.987199999999998,12.45,0.062303192326017734,0.062303192326017734,0.13769680767398226,0.13769680767398226
154,13,0,2468,6,CCVE,493.0738,52.305600000000005,0.035535066989751576,0.0645837603750279,0.1354162396249721,0.16446493301024845
155,13,0,2468,6,CCALPeps,1255.425,1244.4474000000002,0.03555649903043438,0.06458997040153153,0.13541002959846846,0.16444350096956561
156,13,0,3702,6,CVE,13.6262,9.7194,0.07044877222692633,0.07044877222692633,0.12955122777307368,0.12955122777307368
157,13,0,3702,6,CCVE,441.8292,27.258,0.07044877222692633,0.07044877222692633,0.12955122777307368,0.12955122777307368
158,13,0,3702,6,CCALPeps,1309.6244,1300.0184000000002,0.07044198613374038,0.0704419861492612,0.12955801385073878,0.12955801386625962
159,13,0,4936,6,CVE,12.3956,11.62,0.053619725474423674,0.053619725474423674,0.1463802745255763,0.1463802745255763
160,13,0,4936,6,CCVE,635.5372,218.1316,0.0517619281137769,0.05546412931297281,0.14453587068702717,0.14823807188622312
161,13,0,4936,6,CCALPeps,787.8563999999999,775.944,0.05189109553214042,0.055366941513344446,0.14463305848665556,0.14810890446785957
162,13,0,6170,6,CVE,13.1992,12.224799999999998,0.06551564031572973,0.06551564031572973,0.13448435968427025,0.13448435968427025
163,13,0,6170,6,CCVE,413.61940000000004,22.577800000000003,0.06551564031572972,0.06551564031572972,0.13448435968427025,0.13448435968427025
164,13,0,6170,6,CCALPeps,1175.444,1165.176,0.06557627060595497,0.06557716583605969,0.13442283416394032,0.13442372939404504
165,13,0,7404,6,CVE,12.7268,8.778400000000001,0.10496000000000001,0.10496000000000001,0.09503999999999999,0.09503999999999999
166,13,0,7404,6,CCVE,491.65740000000005,58.8014,0.09732000000000002,0.16292,0.03708,0.10268
167,13,0,7404,6,CCALPeps,1154.2524,1145.0018,0.10224824848615408,0.15794204945584367,0.04205795054415633,0.09775175151384592
168,13,0,8638,6,CVE,12.593799999999998,11.7924,0.196,0.196,0.003999999999999999,0.003999999999999999
169,13,0,8638,6,CCVE,457.72619999999995,26.133999999999997,0.196,0.196,0.004,0.004
170,13,0,8638,6,CCALPeps,1535.6347999999998,1524.1732,0.19595561371677264,0.19597480787519778,0.004025192124802212,0.0040443862832273605
171,13,0,9872,6,CVE,13.684000000000001,12.476,0.17951871114771484,0.17951871114771484,0.020481288852285166,0.020481288852285166
172,13,0,9872,6,CCVE,443.27,27.849,0.17951871114771484,0.17951871114771484,0.020481288852285156,0.020481288852285156
173,13,0,9872,6,CCALPeps,1208.6626,1197.788,0.17950249215775735,0.17950275698099236,0.020497243019007638,0.02049750784224264
174,13,0,11106,6,CVE,12.534600000000001,11.701399999999998,0.041640100838991084,0.041640100838991084,0.15835989916100893,0.15835989916100893
175,13,0,11106,6,CCVE,477.0179999999999,31.433600000000002,0.04164010083899109,0.04164010083899109,0.15835989916100895,0.15835989916100895
176,13,0,11106,6,CCALPeps,1560.282,1550.1696,0.04165119576008558,0.0416631187301559,0.1583368812698441,0.15834880423991443
177,13,0,12340,6,CVE,12.154399999999999,11.373000000000001,0.19639657801644939,0.19639657801644939,0.0036034219835505954,0.0036034219835505954
178,13,0,12340,6,CCVE,450.062,23.1184,0.1963965780164494,0.1963965780164494,0.0036034219835505954,0.0036034219835505954
179,13,0,12340,6,CCALPeps,1399.5082,1388.7024,0.19636060576810727,0.19636864685433034,0.0036313531456696768,0.0036393942318927452
180,15,0,1234,6,CVE,20.5428,19.798400000000004,0.08554448218758452,0.08554448218758452,0.11445551781241547,0.11445551781241547
181,15,0,1234,6,CCVE,inf,inf,,,,
182,15,0,1234,6,CCALPeps,1949.166,1936.8310000000001,0.08452817746409569,0.08766380478389478,0.11233619521610523,0.11547182253590431
183,15,0,2468,6,CVE,19.7856,19.1516,0.10429252056602385,0.10429252056602385,0.09570747943397616,0.09570747943397616
184,15,0,2468,6,CCVE,15974.087399999999,15548.238999999998,0.10131512204903707,0.10738682601709788,0.09261317398290211,0.09868487795096292
185,15,0,2468,6,CCALPeps,2534.8532,2521.0584000000003,0.10423401090149506,0.10446588076383194,0.09553411923616806,0.09576598909850492
186,15,0,3702,6,CVE,20.0116,19.385,0.10438002023201125,0.10438002023201125,0.09561997976798876,0.09561997976798876
187,15,0,3702,6,CCVE,53995.6442,53562.228599999995,0.10146127900845739,0.10481841008593855,0.09518158991406146,0.09853872099154261
188,15,0,3702,6,CCALPeps,1971.8526000000002,1958.8718000000001,0.10172333793448536,0.10457578815751076,0.09542421184248924,0.09827666206551464
189,15,0,4936,6,CVE,17.8694,17.222,0.04275137607243086,0.04275137607243086,0.15724862392756916,0.15724862392756916
190,15,0,4936,6,CCVE,inf,inf,,,,
191,15,0,4936,6,CCALPeps,1999.0186,1987.4472,0.04234118374121609,0.04295924613387212,0.15704075386612787,0.15765881625878392
192,15,0,6170,6,CVE,18.753999999999998,18.0306,0.040581161303158204,0.040581161303158204,0.15941883869684179,0.15941883869684179
193,15,0,6170,6,CCVE,3402.4407999999994,2955.4382,0.0396485010549434,0.04147499337414105,0.15852500662585894,0.1603514989450566
194,15,0,6170,6,CCALPeps,2087.3920000000003,2074.5198,0.040540395966192355,0.04060001978672596,0.15939998021327403,0.15945960403380763
195,15,0,7404,6,CVE,19.2818,18.674200000000003,0.0178336,0.0178336,0.1821664,0.1821664
196,15,0,7404,6,CCVE,710.6573999999999,246.542,0.017297199999999992,0.017922800000000003,0.1820772,0.1827028
197,15,0,7404,6,CCALPeps,2211.8072,2199.9768,0.017349273161645036,0.017933127710139527,0.18206687228986046,0.18265072683835498
198,15,0,8638,6,CVE,21.135999999999996,20.4608,0.074056,0.074056,0.125944,0.125944
199,15,0,8638,6,CCVE,611.6209999999999,137.1758,0.06977200000000001,0.075064,0.124936,0.13022799999999998
200,15,0,8638,6,CCALPeps,1907.3057999999996,1895.1038,0.0705432786551041,0.07431645333217206,0.12568354666782794,0.1294567213448959
201,15,0,9872,6,CVE,20.696199999999997,19.9984,0.011279999999999997,0.011279999999999997,0.18872,0.18872
202,15,0,9872,6,CCVE,608.8246,119.8498,0.011280000000000002,0.011280000000000002,0.18872,0.18872
203,15,0,9872,6,CCALPeps,2181.7048,2170.0242,0.011300315167820468,0.011300315167820485,0.18869968483217953,0.18869968483217953
204,15,0,11106,6,CVE,20.365199999999998,19.6222,0.12468791654592873,0.12468791654592873,0.07531208345407127,0.07531208345407127
205,15,0,11106,6,CCVE,588.7257999999999,105.7672,0.12468791654592873,0.12468791654592873,0.07531208345407128,0.07531208345407128
206,15,0,11106,6,CCALPeps,2163.386,2151.5564000000004,0.12467396902879195,0.12468148074060133,0.07531851925939867,0.07532603097120803
207,15,0,12340,6,CVE,18.6956,18.101,0.14863500000000002,0.14863500000000002,0.051364999999999994,0.051364999999999994
208,15,0,12340,6,CCVE,770.8748,323.82000000000005,0.14839999999999998,0.14963499999999996,0.050365000000000014,0.0516
209,15,0,12340,6,CCALPeps,2342.4718,2329.5912,0.14844540806055853,0.14954813149824292,0.05045186850175707,0.051554591939441466
210,17,0,1234,6,CVE,24.1786,23.5494,0.12582546134646827,0.12582546134646827,0.07417453865353174,0.07417453865353174
211,17,0,1234,6,CCVE,,,,,,
212,17,0,1234,6,CCALPeps,1424.8254000000002,1411.4964000000002,0.12580684417019308,0.12581195500978196,0.07418804499021805,0.07419315582980693
213,17,0,2468,6,CVE,24.3462,23.7108,0.06829926650845303,0.06829926650845303,0.13170073349154698,0.13170073349154698
214,17,0,2468,6,CCVE,629.4356,87.7222,0.06829926650845303,0.06829926650845303,0.13170073349154698,0.13170073349154698
215,17,0,2468,6,CCALPeps,2077.831,2062.9088,0.06828908299692102,0.068292197720577,0.131707802279423,0.13171091700307896
216,17,0,3702,6,CVE,24.347199999999997,19.9406,0.04070869365601168,0.04070869365601168,0.1592913063439883,0.1592913063439883
217,17,0,3702,6,CCVE,95561.4292,95111.034,0.04055413303159252,0.04430285375422416,0.15569714624577582,0.15944586696840746
218,17,0,3702,6,CCALPeps,1947.7398,1930.6404000000002,0.040594111350411986,0.04433793922300015,0.15566206077699984,0.159405888649588
219,17,0,4936,6,CVE,24.276599999999995,23.646399999999996,0.1390674,0.1390674,0.06093259999999999,0.06093259999999999
220,17,0,4936,6,CCVE,,,,,,
221,17,0,4936,6,CCALPeps,1943.5212,1928.6208,0.1390454755966237,0.13904736622110528,0.06095263377889474,0.0609545244033763
222,17,0,6170,6,CVE,23.804,23.179,0.19260424278764976,0.19260424278764976,0.007395757212350247,0.007395757212350247
223,17,0,6170,6,CCVE,641.962,117.96340000000001,0.19260424278764976,0.19260424278764976,0.007395757212350244,0.007395757212350244
