,N,dovar,seed,exovarsize,method,time,query_time,lowerbound0,upperbound0,lowerbound1,upperbound1
56,4,0,11106,6,CCALPeps,388.64759999999995,383.96799999999996,0.015481696023497821,0.1751008535710909,0.024899146428909093,0.18451830397650218
57,4,0,12340,6,CVE,2.434,1.9698,0.0681081081081081,0.0681081081081081,0.1318918918918919,0.1318918918918919
58,4,0,12340,6,CCVE,192.5882,32.267399999999995,0.051428571428571435,0.10545454545454547,0.09454545454545453,0.14857142857142858
59,4,0,12340,6,CCALPeps,355.68760000000003,351.5198,0.05147361182783837,0.105433094143949,0.09456690585605101,0.14852638817216163
60,5,0,1234,6,CVE,2.753,2.2681999999999998,0.2,0.2,0.0,0.0
61,5,0,1234,6,CCVE,194.07,5.6644000000000005,0.2,0.2,0.0,0.0
62,5,0,1234,6,CCALPeps,348.61260000000004,343.7306,0.1999036705103788,0.19999929688286494,7.031171350737793e-07,9.632948962119414e-05
63,5,0,2468,6,CVE,2.707,2.2358000000000002,0.1384701284198772,0.1384701284198772,0.06152987158012284,0.06152987158012284
64,5,0,2468,6,CCVE,205.10880000000003,5.4312000000000005,0.00818274803954995,0.14206437291897892,0.05793562708102108,0.19181725196045005
65,5,0,2468,6,CCALPeps,253.1524,248.6374,0.008277269265771945,0.14204545480704503,0.057954545192954975,0.19172273073422805
66,5,0,3702,6,CVE,2.691,2.1870000000000003,0.07423790969516386,0.07423790969516386,0.12576209030483615,0.12576209030483615
67,5,0,3702,6,CCVE,219.4918,30.064799999999998,0.07039067854694997,0.09584694353709754,0.10415305646290247,0.12960932145305007
68,5,0,3702,6,CCALPeps,,,,,,
69,5,0,4936,6,CVE,3.0279999999999996,2.4976,0.0019393939393939393,0.0019393939393939393,0.19806060606060605,0.19806060606060605
70,5,0,4936,6,CCVE,198.8198,3.5686,0.0019393939393939393,0.0019393939393939393,0.19806060606060605,0.19806060606060605
71,5,0,4936,6,CCALPeps,260.71079999999995,256.27599999999995,0.001943972060643186,0.0019478132712397594,0.19805218672876024,0.1980560279393568
72,5,0,6170,6,CVE,3.0702,2.5984000000000003,0.19813084112149532,0.19813084112149532,0.0018691588785046728,0.0018691588785046728
73,5,0,6170,6,CCVE,191.586,3.7619999999999996,0.19813084112149532,0.19813084112149532,0.0018691588785046728,0.0018691588785046728
74,5,0,6170,6,CCALPeps,348.5442,343.6354,0.19812046822756596,0.19812046822756596,0.0018795317724340289,0.0018795317724340332
75,5,0,7404,6,CVE,2.8804,2.3617999999999997,0.02127659574468085,0.02127659574468085,0.17872340425531916,0.17872340425531916
76,5,0,7404,6,CCVE,196.7964,4.4306,0.02127659574468085,0.02127659574468085,0.17872340425531916,0.17872340425531916
77,5,0,7404,6,CCALPeps,342.87340000000006,337.43320000000006,0.021305424609047913,0.02131176554778086,0.17868823445221915,0.17869457539095207
78,5,0,8638,6,CVE,2.6512000000000002,2.2104,0.09,0.09,0.10999999999999999,0.10999999999999999
79,5,0,8638,6,CCVE,211.73680000000004,4.802,0.09,0.09,0.10999999999999999,0.10999999999999999
80,5,0,8638,6,CCALPeps,336.0978,331.6164,0.09009338085547125,0.09010181817020528,0.10989818182979472,0.10990661914452875
81,5,0,9872,6,CVE,2.9714000000000005,2.4659999999999997,0.03325942350332593,0.03325942350332593,0.16674057649667406,0.16674057649667406
82,5,0,9872,6,CCVE,199.0648,5.8326,0.023041474654377885,0.17978620019436345,0.02021379980563654,0.17695852534562212
83,5,0,9872,6,CCALPeps,312.32579999999996,307.995,0.023172554988702212,0.1797670720441406,0.020232927955859382,0.1768274450112978
84,5,0,11106,6,CVE,2.8226,2.2854,0.011639309315710937,0.011639309315710937,0.18836069068428907,0.18836069068428907
85,5,0,11106,6,CCVE,200.2996,5.2787999999999995,0.005814077308060909,0.027228040179525535,0.17277195982047447,0.19418592269193907
86,5,0,11106,6,CCALPeps,323.2918,318.73040000000003,0.005853275019268444,0.02722207116530716,0.17277792883469284,0.19414672498073154
87,5,0,12340,6,CVE,2.9814,2.4912,0.12115384615384614,0.12115384615384614,0.07884615384615386,0.07884615384615386
88,5,0,12340,6,CCVE,199.2116,3.3124000000000002,0.12115384615384614,0.12115384615384614,0.07884615384615384,0.07884615384615384
89,5,0,12340,6,CCALPeps,330.7768,325.88019999999995,0.12111707556765847,0.12111707556765852,0.07888292443234149,0.07888292443234153
90,6,0,1234,6,CVE,5.1624,4.715,0.08494835345149708,0.08494835345149708,0.1150516465485029,0.1150516465485029
91,6,0,1234,6,CCVE,233.64979999999997,23.4434,0.08494835345149707,0.08494835345149707,0.11505164654850293,0.11505164654850293
92,6,0,1234,6,CCALPeps,878.4403999999998,873.1436,0.08496874209835628,0.08496874209835634,0.11503125790164366,0.11503125790164373
93,6,0,2468,6,CVE,4.3768,3.9114000000000004,0.1528203395557057,0.1528203395557057,0.047179660444294294,0.047179660444294294
94,6,0,2468,6,CCVE,inf,inf,,,,
95,6,0,2468,6,CCALPeps,1028.6514,1023.4707999999998,0.14784372559590206,0.15608361715306998,0.043916382846930044,0.05215627440409794
96,6,0,3702,6,CVE,4.9590000000000005,4.404,0.16827364896727343,0.16827364896727343,0.031726351032726585,0.031726351032726585
97,6,0,3702,6,CCVE,inf,inf,,,,
98,6,0,3702,6,CCALPeps,,,,,,
99,6,0,4936,6,CVE,5.216600000000001,4.6532,0.033905759162303664,0.033905759162303664,0.16609424083769636,0.16609424083769636
100,6,0,4936,6,CCVE,inf,inf,,,,
101,6,0,4936,6,CCALPeps,933.1878,928.3056,0.03359587823290835,0.051620250521321284,0.1483797494786787,0.16640412176709166
102,6,0,6170,6,CVE,4.741,4.194599999999999,0.08386806596701649,0.08386806596701649,0.1161319340329835,0.1161319340329835
103,6,0,6170,6,CCVE,50274.3734,50100.95359999999,0.0690366483625076,0.0916310202628054,0.10836897973719459,0.1309633516374924
104,6,0,6170,6,CCALPeps,974.8784000000002,969.6210000000001,0.07534936901884122,0.08495845021825728,0.11504154978174272,0.12465063098115878
105,6,0,7404,6,CVE,4.4568,4.0262,0.02347677917394489,0.02347677917394489,0.1765232208260551,0.1765232208260551
106,6,0,7404,6,CCVE,249.66800000000003,28.6726,0.02347677917394489,0.02347677917394489,0.1765232208260551,0.1765232208260551
107,6,0,7404,6,CCALPeps,1019.2708,1013.5540000000001,0.02351389275032855,0.023514435665674148,0.17648556433432586,0.17648610724967145
108,6,0,8638,6,CVE,4.7863999999999995,4.2338000000000005,0.13314532723025754,0.13314532723025754,0.06685467276974247,0.06685467276974247
109,6,0,8638,6,CCVE,243.308,27.284,0.13314532723025757,0.13314532723025757,0.06685467276974247,0.06685467276974247
110,6,0,8638,6,CCALPeps,1005.5869999999999,1000.5174,0.13313232623472235,0.13313564800195415,0.06686435199804587,0.06686767376527765
111,6,0,9872,6,CVE,5.315199999999999,4.8056,0.02684739096338301,0.02684739096338301,0.173152609036617,0.173152609036617
112,6,0,9872,6,CCVE,inf,inf,,,,
113,6,0,9872,6,CCALPeps,926.3915999999999,919.7029999999999,0.01237193228291901,0.11674862649249884,0.08325137350750116,0.18762806771708102
114,6,0,11106,6,CVE,4.5276000000000005,4.036199999999999,0.026997429305912597,0.026997429305912597,0.1730025706940874,0.1730025706940874
115,6,0,11106,6,CCVE,239.9056,29.255200000000002,0.0269974293059126,0.0269974293059126,0.1730025706940874,0.1730025706940874
116,6,0,11106,6,CCALPeps,1024.8426000000002,1020.1229999999999,0.027024024042864792,0.027036936807466393,0.1729630631925336,0.1729759759571352
117,6,0,12340,6,CVE,4.7014000000000005,4.2232,0.15465011804384485,0.15465011804384485,0.04534988195615515,0.04534988195615515
118,6,0,12340,6,CCVE,241.10320000000002,21.703599999999998,0.15465011804384485,0.15465011804384485,0.04534988195615514,0.04534988195615514
119,6,0,12340,6,CCALPeps,1011.021,1005.9394,0.15463131986255024,0.15463131986255033,0.04536868013744968,0.04536868013744975
120,7,0,1234,6,CVE,4.7265999999999995,4.2086,0.013139999999999999,0.013139999999999999,0.18686,0.18686
121,7,0,1234,6,CCVE,268.758,12.435199999999998,0.004000000000000001,0.02142,0.17858000000000002,0.196
122,7,0,1234,6,CCALPeps,792.5496,786.5304,0.012058182003427488,0.01339697440654406,0.18660302559345593,0.1879418179965725
123,7,0,2468,6,CVE,4.742,4.2026,0.11969268292682926,0.11969268292682926,0.08030731707317074,0.08030731707317074
124,7,0,2468,6,CCVE,,,,,,
125,7,0,2468,6,CCALPeps,806.308,800.3682,0.1197069310476991,0.11973943690770435,0.08026056309229565,0.0802930689523009
126,7,0,3702,6,CVE,4.43,3.8766,0.0329,0.0329,0.1671,0.1671
127,7,0,3702,6,CCVE,,,,,,
128,7,0,3702,6,CCALPeps,,,,,,
129,7,0,4936,6,CVE,4.5394,3.9373999999999993,0.1650647795318454,0.1650647795318454,0.034935220468154594,0.034935220468154594
130,7,0,4936,6,CCVE,,,,,,
131,7,0,4936,6,CCALPeps,788.7385999999999,783.5146,0.1650429605806746,0.16504366925677413,0.034956330743225864,0.03495703941932539
132,7,0,6170,6,CVE,4.724400000000001,4.1774000000000004,0.0020000000000000005,0.0020000000000000005,0.198,0.198
133,7,0,6170,6,CCVE,273.3272,11.598000000000003,0.002,0.002,0.198,0.198
134,7,0,6170,6,CCALPeps,884.418,878.3312,0.00201959804019598,0.002019598040195982,0.19798040195980401,0.19798040195980401
135,7,0,7404,6,CVE,4.646,4.0514,0.024919999999999994,0.024919999999999994,0.17508,0.17508
136,7,0,7404,6,CCVE,276.28679999999997,11.975999999999999,0.02492,0.02492,0.17508,0.17508
137,7,0,7404,6,CCALPeps,883.208,877.4671999999998,0.024941029633581004,0.024948637008980302,0.1750513629910197,0.175058970366419
138,7,0,8638,6,CVE,4.6974,4.1646,0.0418905768835968,0.0418905768835968,0.1581094231164032,0.1581094231164032
139,7,0,8638,6,CCVE,2952.5512000000003,2715.8172,0.03766426112749906,0.04960108189554027,0.15039891810445974,0.16233573887250094
140,7,0,8638,6,CCALPeps,790.6919999999999,784.809,0.039984830699227474,0.04728883900274065,0.15271116099725937,0.16001516930077253
141,7,0,9872,6,CVE,4.6776,4.114800000000001,0.16688,0.16688,0.03312,0.03312
142,7,0,9872,6,CCVE,,,,,,
143,7,0,9872,6,CCALPeps,810.808,804.9888000000001,0.16373368274927652,0.16839512278979027,0.03160487721020973,0.03626631725072346
144,7,0,11106,6,CVE,4.499599999999999,3.9508,0.02926,0.02926,0.17074,0.17074
145,7,0,11106,6,CCVE,262.39959999999996,12.882200000000001,0.02518,0.11800000000000002,0.08199999999999999,0.17482
146,7,0,11106,6,CCALPeps,801.8236,794.5542000000002,0.025228811248282107,0.11795143880593331,0.0820485611940667,0.17477118875171788
147,7,0,12340,6,CVE,4.348000000000001,3.7998000000000003,0.15856513026052105,0.15856513026052105,0.04143486973947895,0.04143486973947895
148,7,0,12340,6,CCVE,15067.214800000002,14842.664,0.15772362512751995,0.15982009633516764,0.04017990366483235,0.04227637487248006
149,7,0,12340,6,CCALPeps,732.1395999999999,726.1866,0.15813774406744222,0.1593925182263618,0.040607481773638196,0.04186225593255779
150,8,0,1234,6,CVE,4.3952,3.8690000000000007,0.15915605011085063,0.15915605011085063,0.04084394988914936,0.04084394988914936
151,8,0,1234,6,CCVE,278.79260000000005,10.149799999999999,0.15915605011085063,0.15915605011085063,0.04084394988914936,0.04084394988914936
152,8,0,1234,6,CCALPeps,800.3504,793.8972,0.15914403228038282,0.15915147074970215,0.04084852925029786,0.040855967719617185
153,8,0,2468,6,CVE,4.4212,3.9769999999999994,0.1571975478117033,0.1571975478117033,0.042802452188296675,0.042802452188296675
154,8,0,2468,6,CCVE,,,,,,
155,8,0,2468,6,CCALPeps,837.9768,831.0984000000001,0.15714467088029066,0.1571531804589092,0.0428468195410908,0.04285532911970935
156,8,0,3702,6,CVE,4.5304,3.9934,0.055022529836810906,0.055022529836810906,0.14497747016318907,0.14497747016318907
157,8,0,3702,6,CCVE,,,,,,
158,8,0,3702,6,CCALPeps,,,,,,
159,8,0,4936,6,CVE,4.470599999999999,3.9566000000000003,0.0720923841686463,0.0720923841686463,0.1279076158313537,0.1279076158313537
160,8,0,4936,6,CCVE,,,,,,
161,8,0,4936,6,CCALPeps,901.0708000000001,893.3759999999999,0.07210214599160794,0.0721059858013959,0.1278940141986041,0.12789785400839207
162,8,0,6170,6,CVE,4.317200000000001,3.8296000000000006,0.18604794351859452,0.18604794351859452,0.013952056481405467,0.013952056481405467
163,8,0,6170,6,CCVE,301.8066,12.8338,0.18604794351859452,0.18604794351859452,0.01395205648140547,0.01395205648140547
164,8,0,6170,6,CCALPeps,848.5033999999999,841.8708,0.18602155560397038,0.18602353662583318,0.013976463374166827,0.013978444396029622
165,8,0,7404,6,CVE,4.4222,3.963,0.06511522819701762,0.06511522819701762,0.13488477180298236,0.13488477180298236
166,8,0,7404,6,CCVE,16368.457600000003,16124.444800000001,0.059519934906428,0.06833949388683536,0.1316605061131646,0.140480065093572
167,8,0,7404,6,CCALPeps,819.3704,812.7120000000001,0.06179045269616151,0.06600439201940257,0.13399560798059743,0.1382095473038385
168,8,0,8638,6,CVE,4.720000000000001,4.087999999999999,0.1768534463395277,0.1768534463395277,0.02314655366047228,0.02314655366047228
169,8,0,8638,6,CCVE,265.5394,9.7472,0.1768534463395277,0.1768534463395277,0.023146553660472285,0.023146553660472285
170,8,0,8638,6,CCALPeps,831.5708000000001,824.6654000000001,0.1768077895652528,0.17681382923282404,0.023186170767175957,0.023192210434747194
171,8,0,9872,6,CVE,4.5194,3.9843999999999995,0.13747265963695354,0.13747265963695354,0.06252734036304647,0.06252734036304647
172,8,0,9872,6,CCVE,,,,,,
173,8,0,9872,6,CCALPeps,645.571,638.9703999999999,0.13681296724388597,0.14103233451281016,0.058967665487189846,0.06318703275611401
174,8,0,11106,6,CVE,4.3176000000000005,3.8002000000000002,0.11305470832302918,0.11305470832302918,0.08694529167697083,0.08694529167697083
175,8,0,11106,6,CCVE,299.0544,10.996,0.07020084072863148,0.11946864111498257,0.08053135888501742,0.12979915927136856
176,8,0,11106,6,CCALPeps,808.9882,800.7368,0.07698664856797213,0.11348822074041512,0.08651177925958489,0.12301335143202788
177,8,0,12340,6,CVE,4.8212,4.183400000000001,0.1736880573015641,0.1736880573015641,0.026311942698435904,0.026311942698435904
178,8,0,12340,6,CCVE,306.61080000000004,20.3808,0.16605054696341004,0.17622192866578598,0.023778071334214,0.03394945303658997
179,8,0,12340,6,CCALPeps,975.8762,969.0361999999999,0.16602954332711942,0.1762053569061015,0.023794643093898497,0.03397045667288059
180,9,0,1234,6,CVE,4.859599999999999,4.3668,0.158187555138731,0.158187555138731,0.04181244486126896,0.04181244486126896
181,9,0,1234,6,CCVE,317.9898,9.9284,0.158187555138731,0.158187555138731,0.04181244486126896,0.04181244486126896
182,9,0,1234,6,CCALPeps,756.7124,748.5378,0.15817583365854282,0.15818202992089064,0.041817970079109354,0.04182416634145718
183,9,0,2468,6,CVE,5.5012,4.8428,0.1994639214890595,0.1994639214890595,0.0005360785109404867,0.0005360785109404867
184,9,0,2468,6,CCVE,,,,,,
185,9,0,2468,6,CCALPeps,782.0654000000001,775.2596,0.19945331943340286,0.1994534713534206,0.0005465286465794075,0.0005466805665971424
186,9,0,3702,6,CVE,4.8473999999999995,4.392,0.1913415608976234,0.1913415608976234,0.008658439102376635,0.008658439102376635
187,9,0,3702,6,CCVE,,,,,,
188,9,0,3702,6,CCALPeps,,,,,,
189,9,0,4936,6,CVE,5.413,4.8628,0.07475741978350066,0.07475741978350066,0.12524258021649934,0.12524258021649934
190,9,0,4936,6,CCVE,,,,,,
191,9,0,4936,6,CCALPeps,783.1938,776.1906,0.0747698962965319,0.0747756636537268,0.1252243363462732,0.1252301037034681
192,9,0,6170,6,CVE,4.8756,4.414199999999999,0.1858680486346422,0.1858680486346422,0.01413195136535778,0.01413195136535778
193,9,0,6170,6,CCVE,330.3852,10.1734,0.1858680486346422,0.1858680486346422,0.01413195136535778,0.01413195136535778
194,9,0,6170,6,CCALPeps,821.7717999999999,813.9054,0.18584188884822664,0.18584337732990291,0.014156622670097077,0.014158111151773367
195,9,0,7404,6,CVE,4.7622,4.2952,0.0656967218293397,0.0656967218293397,0.1343032781706603,0.1343032781706603
196,9,0,7404,6,CCVE,3609.8779999999997,3300.7938000000004,0.06279816344496399,0.06768119680165077,0.13231880319834924,0.13720183655503604
197,9,0,7404,6,CCALPeps,650.209,642.9867999999999,0.06448568529615657,0.0660001197327585,0.1339998802672415,0.13551431470384342
198,9,0,8638,6,CVE,5.8107999999999995,5.2170000000000005,0.18058252427184468,0.18058252427184468,0.019417475728155338,0.019417475728155338
199,9,0,8638,6,CCVE,304.11440000000005,9.991200000000001,0.18058252427184468,0.18058252427184468,0.019417475728155338,0.019417475728155338
200,9,0,8638,6,CCALPeps,744.2814,736.5424,0.18053491259885107,0.18054111453408836,0.019458885465911634,0.019465087401148905
201,9,0,9872,6,CVE,5.3452,4.7472,0.13753853819563389,0.13753853819563389,0.062461461804366104,0.062461461804366104
202,9,0,9872,6,CCVE,,,,,,
203,9,0,9872,6,CCALPeps,719.5947999999999,711.8084,0.13687996315980788,0.1411200770103199,0.0588799229896801,0.06312003684019211
204,9,0,11106,6,CVE,5.197,4.6282000000000005,0.133793692125467,0.133793692125467,0.06620630787453304,0.06620630787453304
205,9,0,11106,6,CCVE,438.1704,103.6116,0.08797122856592383,0.14286393156977667,0.05713606843022334,0.11202877143407619
206,9,0,11106,6,CCALPeps,814.1034,806.2883999999999,0.09386997347327761,0.13435776752338277,0.06564223247661723,0.10613002652672239
207,9,0,12340,6,CVE,5.1411999999999995,4.627599999999999,0.10750022618293675,0.10750022618293675,0.09249977381706326,0.09249977381706326
208,9,0,12340,6,CCVE,367.1462,21.537799999999997,0.07611966107556628,0.12340425531914893,0.07659574468085108,0.12388033892443366
209,9,0,12340,6,CCALPeps,813.6072,805.8381999999999,0.07614679418487832,0.12335970574424523,0.07664029425575476,0.12385320581512167
210,10,0,1234,6,CVE,8.6818,8.067599999999999,0.14273002654130773,0.14273002654130773,0.05726997345869228,0.05726997345869228
211,10,0,1234,6,CCVE,12499.5568,12212.358199999999,0.13463302288439213,0.15262032850339802,0.04737967149660198,0.06536697711560785
212,10,0,1234,6,CCALPeps,1655.6842000000001,1648.1684,0.14071449514688933,0.14700627406789804,0.052993725932101964,0.05928550485311068
213,10,0,2468,6,CVE,8.494800000000001,7.843799999999999,0.13939080978420787,0.13939080978420787,0.06060919021579214,0.06060919021579214
214,10,0,2468,6,CCVE,,,,,,
215,10,0,2468,6,CCALPeps,1697.4065999999998,1690.4615999999999,0.13937844231010288,0.1393784425457208,0.06062155745427922,0.06062155768989712
216,10,0,3702,6,CVE,8.2924,7.666199999999999,0.040908206549066975,0.040908206549066975,0.15909179345093302,0.15909179345093302
217,10,0,3702,6,CCVE,,,,,,
218,10,0,3702,6,CCALPeps,,,,,,
219,10,0,4936,6,CVE,8.6286,8.0178,0.1588321532883188,0.1588321532883188,0.04116784671168123,0.04116784671168123
220,10,0,4936,6,CCVE,,,,,,
221,10,0,4936,6,CCALPeps,1747.4692,1740.0475999999999,0.15834399344882746,0.16363131980331871,0.03636868019668129,0.041656006551172534
222,10,0,6170,6,CVE,9.0138,8.271,0.1761848546978929,0.1761848546978929,0.0238151453021071,0.0238151453021071
223,10,0,6170,6,CCVE,433.82160000000005,129.7708,0.1761848546978929,0.1761848546978929,0.023815145302107092,0.023815145302107092
224,10,0,6170,6,CCALPeps,1588.6668,1582.2451999999998,0.17617034037406243,0.17617067721174962,0.023829322788250406,0.023829659625937572
225,10,0,7404,6,CVE,8.5806,8.005199999999999,0.0911794,0.0911794,0.1088206,0.1088206
226,10,0,7404,6,CCVE,442.3894,92.50980000000001,0.09117939999999998,0.09117939999999998,0.10882060000000002,0.10882060000000002
227,10,0,7404,6,CCALPeps,1635.063,1627.6271999999997,0.09118212315908798,0.09118217113209548,0.10881782886790452,0.10881787684091201
228,10,0,8638,6,CVE,8.928,8.3254,0.182,0.182,0.018000000000000006,0.018000000000000006
229,10,0,8638,6,CCVE,850.3567999999999,527.4441999999999,0.18199930352961838,0.18200069644609934,0.017999303553900687,0.01800069647038163
230,10,0,8638,6,CCALPeps,1539.0258000000001,1531.9042000000002,0.181983601639836,0.18198360163983604,0.018016398360163964,0.018016398360163992
231,10,0,9872,6,CVE,8.5836,8.0146,0.17837360751098819,0.17837360751098819,0.021626392489011794,0.021626392489011794
232,10,0,9872,6,CCVE,,,,,,
233,10,0,9872,6,CCALPeps,2036.575,2028.5906000000002,0.17807927519334066,0.18199482331318512,0.018005176686814894,0.021920724806659343
234,10,0,11106,6,CVE,8.673599999999999,8.075,0.04844045435573905,0.04844045435573905,0.15155954564426094,0.15155954564426094
235,10,0,11106,6,CCVE,392.56000000000006,69.67599999999999,0.04844045435573907,0.04844045435573907,0.15155954564426094,0.15155954564426094
236,10,0,11106,6,CCALPeps,1692.6134000000002,1683.9734,0.04845023961933412,0.04845026704258824,0.15154973295741175,0.15154976038066587
