PNS,effect,cause,model
0.05753297459810207,0,3,triangolo_biashard_125.uai
0.07038394484455843,0,3,triangolo_biashard_131.uai
0.07867542231415467,0,3,triangolo_biashard_119.uai
0.110532197311008,0,3,triangolo_biashard_118.uai
0.10277282786900288,0,3,triangolo_biashard_130.uai
0.08550041548859157,0,3,triangolo_biashard_124.uai
0.06233866167626535,0,3,triangolo_biashard_47.uai
0.06526334075701326,0,3,triangolo_biashard_43.uai
0.13394364930212688,0,3,triangolo_biashard_108.uai
0.0936372083115777,0,3,triangolo_biashard_120.uai
0.09798603163149103,0,3,triangolo_biashard_134.uai
0.085405270120492,0,3,triangolo_biashard_135.uai
0.08415892409019357,0,3,triangolo_biashard_121.uai
0.09431071328215113,0,3,triangolo_biashard_109.uai
0.07511956557967517,0,3,triangolo_biashard_42.uai
0.07990127284580083,0,3,triangolo_biashard_40.uai
0.09294053552584941,0,3,triangolo_biashard_137.uai
0.05390186843787479,0,3,triangolo_biashard_123.uai
0.10876920179911392,0,3,triangolo_biashard_122.uai
0.07335940386166592,0,3,triangolo_biashard_136.uai
0.08646913999324035,0,3,triangolo_biashard_41.uai
0.05199595207707728,0,3,triangolo_biashard_26.uai
0.054191069832335424,0,3,triangolo_biashard_32.uai
0.10809491887236049,0,3,triangolo_biashard_192.uai
0.1157877721220249,0,3,triangolo_biashard_186.uai
0.10789482586642685,0,3,triangolo_biashard_151.uai
0.05278980000209557,0,3,triangolo_biashard_145.uai
0.077555853666353,0,3,triangolo_biashard_179.uai
0.0710227186582646,0,3,triangolo_biashard_178.uai
0.11190911026820757,0,3,triangolo_biashard_150.uai
0.07458036892704517,0,3,triangolo_biashard_193.uai
0.07979901485023042,0,3,triangolo_biashard_33.uai
0.08820222665581329,0,3,triangolo_biashard_27.uai
0.10225182255030121,0,3,triangolo_biashard_31.uai
0.07059674675395061,0,3,triangolo_biashard_25.uai
0.08157759429025051,0,3,triangolo_biashard_19.uai
0.09497586702854273,0,3,triangolo_biashard_185.uai
0.07325940711722588,0,3,triangolo_biashard_191.uai
0.05611033737266768,0,3,triangolo_biashard_146.uai
0.07585359202766348,0,3,triangolo_biashard_152.uai
0.06667671315164209,0,3,triangolo_biashard_153.uai
0.08606787376791626,0,3,triangolo_biashard_147.uai
0.09432197704091314,0,3,triangolo_biashard_190.uai
0.13539505633352789,0,3,triangolo_biashard_184.uai
0.08493760313325277,0,3,triangolo_biashard_24.uai
0.15899183058548758,0,3,triangolo_biashard_30.uai
0.08988194505472369,0,3,triangolo_biashard_34.uai
0.05107903552364384,0,3,triangolo_biashard_20.uai
0.08117408237316419,0,3,triangolo_biashard_180.uai
0.11815118309018345,0,3,triangolo_biashard_157.uai
0.10810500584227231,0,3,triangolo_biashard_8.uai
0.060546752950482736,0,3,triangolo_biashard_9.uai
0.11954002531200084,0,3,triangolo_biashard_156.uai
0.07281676773763468,0,3,triangolo_biashard_142.uai
0.029197718590624804,0,3,triangolo_biashard_195.uai
0.12119242186297643,0,3,triangolo_biashard_181.uai
0.0557609316912942,0,3,triangolo_biashard_21.uai
0.05968313553775549,0,3,triangolo_biashard_35.uai
0.07176427342551915,0,3,triangolo_biashard_23.uai
0.06727773198676325,0,3,triangolo_biashard_37.uai
0.028705719315002164,0,3,triangolo_biashard_168.uai
0.08251284316236933,0,3,triangolo_biashard_154.uai
0.07457597633366027,0,3,triangolo_biashard_155.uai
0.14812672691347264,0,3,triangolo_biashard_169.uai
0.08416386303827855,0,3,triangolo_biashard_182.uai
0.06376319533248657,0,3,triangolo_biashard_36.uai
0.07777355568832675,0,3,triangolo_biashard_22.uai
