,treewidth,variable,value,n
125,3.0,error_r_20,0.0013255703725352595,20
126,3.0,error_r_20,0.25644863259387385,20
127,3.0,error_r_20,0.02011031923309151,20
128,3.0,error_r_20,0.004716129799547904,20
129,3.0,error_r_20,0.0019156629246756603,20
130,3.0,error_r_20,0.2686408846215776,20
131,3.0,error_r_20,0.04215054277493787,20
132,3.0,error_r_20,0.04380352645183501,20
133,3.0,error_r_20,0.062918524894684,20
134,3.0,error_r_20,0.10837113369102519,20
135,3.0,error_r_20,0.4242995088590795,20
136,3.0,error_r_20,0.21196338379521582,20
137,3.0,error_r_20,0.035968310657829745,20
138,3.0,error_r_20,0.15818963433829836,20
139,3.0,error_r_20,0.12504208306883274,20
140,3.0,error_r_20,0.1584315239596358,20
141,3.0,error_r_20,0.17217262225980864,20
142,3.0,error_r_20,0.16324910846765484,20
143,3.0,error_r_20,0.17007082154053327,20
144,2.0,error_r_20,0.4698906253008073,20
145,2.0,error_r_20,0.3828761399017711,20
146,2.0,error_r_20,0.34515293723932056,20
147,2.0,error_r_20,0.19167604560556428,20
148,2.0,error_r_20,0.21269115153586313,20
149,2.0,error_r_20,0.26170136190346494,20
150,2.0,error_r_20,0.02579227281880995,20
151,2.0,error_r_20,0.009584804573340964,20
152,2.0,error_r_20,0.009356270503496368,20
153,3.0,error_r_20,0.4092865853814047,20
154,3.0,error_r_20,0.16661779109218133,20
155,3.0,error_r_20,0.06407557381453002,20
156,3.0,error_r_20,0.1239919558735578,20
157,3.0,error_r_20,0.060710846892053576,20
158,3.0,error_r_20,0.056317361089232666,20
159,3.0,error_r_20,0.05754770878571076,20
160,3.0,error_r_20,0.056344901162657966,20
161,3.0,error_r_20,0.04490249166454987,20
162,3.0,error_r_20,0.0873058117910859,20
163,3.0,error_r_20,0.20392989889130847,20
164,3.0,error_r_20,0.26282000395760813,20
165,3.0,error_r_20,0.13659170186338312,20
166,3.0,error_r_20,6.28950053951232e-05,20
167,3.0,error_r_20,0.0,20
168,3.0,error_r_20,0.0,20
169,3.0,error_r_20,0.0,20
170,3.0,error_r_20,0.0,20
171,3.0,error_r_20,0.22225009904416837,20
172,3.0,error_r_20,0.18814740085680826,20
173,3.0,error_r_20,0.2425728746918572,20
174,3.0,error_r_20,0.0,20
175,3.0,error_r_20,0.04264216606880175,20
176,3.0,error_r_20,0.06046504038289906,20
177,3.0,error_r_20,0.025828905171155526,20
178,3.0,error_r_20,0.0005575279938887935,20
179,3.0,error_r_20,0.014265577721552835,20
180,3.0,error_r_20,0.3036587548606845,20
181,3.0,error_r_20,0.28106987012815215,20
182,3.0,error_r_20,0.268061795347814,20
183,3.0,error_r_20,0.397185498214144,20
184,3.0,error_r_20,0.08660221843743733,20
185,3.0,error_r_20,0.006085743985948457,20
186,3.0,error_r_20,0.007601503561717876,20
187,3.0,error_r_20,0.0,20
188,3.0,error_r_20,0.0,20
189,3.0,error_r_20,0.0009582706220552776,20
190,3.0,error_r_20,0.03503130841866947,20
191,3.0,error_r_20,0.03470968720358275,20
192,3.0,error_r_20,0.04275331412168772,20
193,3.0,error_r_20,0.04180059169124567,20
194,3.0,error_r_20,0.07450169704183174,20
195,3.0,error_r_20,0.07147499863531052,20
196,3.0,error_r_20,0.080204877930614,20
197,3.0,error_r_20,0.08404491789198898,20
198,3.0,error_r_20,0.0,20
199,3.0,error_r_20,0.025281119721971747,20
200,3.0,error_r_20,0.3250336070337773,20
201,3.0,error_r_20,0.21233783389225677,20
202,3.0,error_r_20,0.0,20
203,3.0,error_r_20,0.0,20
204,3.0,error_r_20,0.0013583527184926306,20
205,3.0,error_r_20,0.0,20
206,3.0,error_r_20,0.0,20
207,3.0,error_r_20,0.0038838957419488197,20
208,3.0,error_r_20,0.11399769870730292,20
209,3.0,error_r_20,0.04483056469219025,20
210,3.0,error_r_20,0.1512777422795245,20
211,3.0,error_r_20,0.019312266417751165,20
212,3.0,error_r_20,0.12028595003898468,20
213,3.0,error_r_20,0.04560789662323697,20
214,3.0,error_r_20,0.0,20
215,3.0,error_r_20,0.05809612832440401,20
216,3.0,error_r_20,0.00140527092807531,20
217,3.0,error_r_20,0.21033919135826107,20
218,3.0,error_r_20,0.30727056593779245,20
219,3.0,error_r_20,0.16629600762316638,20
220,3.0,error_r_20,0.011522776030495199,20
221,3.0,error_r_20,0.09749323673195981,20
222,3.0,error_r_20,0.07991828294295528,20
223,3.0,error_r_20,0.08851709001037057,20
224,3.0,error_r_20,0.0324483180225459,20
225,3.0,error_r_20,0.5698730256717661,20
226,3.0,error_r_20,0.4428131143919738,20
227,3.0,error_r_20,0.33947533368557886,20
228,3.0,error_r_20,0.2998387439557176,20
229,3.0,error_r_20,0.15106974712992927,20
230,3.0,error_r_20,0.14661863945348844,20
231,3.0,error_r_20,0.14963777313542623,20
232,3.0,error_r_20,0.14367971950516106,20
233,3.0,error_r_20,0.14367971950516126,20
234,3.0,error_r_20,0.0,20
235,3.0,error_r_20,0.2444518477942085,20
236,3.0,error_r_20,0.1619706551321088,20
237,3.0,error_r_20,0.4699520815908223,20
238,3.0,error_r_20,0.0012170977158034492,20
239,3.0,error_r_20,0.0063068881160080695,20
240,3.0,error_r_20,0.013722914921574488,20
241,3.0,error_r_20,0.012203735911876117,20
242,3.0,error_r_20,0.018813550144679274,20
243,3.0,error_r_20,0.111258254191796,20
244,3.0,error_r_20,0.20476408171921526,20
245,3.0,error_r_20,0.08788222067133789,20
246,3.0,error_r_20,0.04729998441198276,20
247,3.0,error_r_20,0.10549091195400723,20
248,3.0,error_r_20,0.1253371428467127,20
249,3.0,error_r_20,0.11902391613483972,20
250,3.0,error_r_20,0.039942881711411,20
251,3.0,error_r_20,0.04224577044621498,20
252,3.0,error_r_20,0.13765173041465822,20
253,3.0,error_r_20,0.23557965601073455,20
254,3.0,error_r_20,0.15698167251248368,20
255,3.0,error_r_20,0.06608421420220555,20
256,3.0,error_r_20,0.11514781813527175,20
257,3.0,error_r_20,0.3454972536296484,20
258,3.0,error_r_20,0.12360913163968384,20
259,3.0,error_r_20,0.11941485737776572,20
260,3.0,error_r_20,0.15126660411609996,20
261,3.0,error_r_20,0.12033988112567512,20
262,3.0,error_r_20,0.25428893465965513,20
263,3.0,error_r_20,0.01932671014217961,20
264,3.0,error_r_20,0.18758899645224383,20
265,3.0,error_r_20,0.08754599968128388,20
266,3.0,error_r_20,0.22865616497161528,20
267,3.0,error_r_20,0.14659236629311664,20
268,3.0,error_r_20,0.2050089988800291,20
269,3.0,error_r_20,0.21368916174846816,20
270,3.0,error_r_20,0.09660012047741715,20
271,3.0,error_r_20,0.20509644814262704,20
272,3.0,error_r_20,0.004266788301222171,20
273,3.0,error_r_20,0.09179402498890539,20
274,3.0,error_r_20,0.05128867646230334,20
275,3.0,error_r_20,0.02751394126185843,20
276,3.0,error_r_20,0.17874995446768807,20
277,3.0,error_r_20,0.17927107999099698,20
278,3.0,error_r_20,0.17802108501904626,20
279,3.0,error_r_20,0.3313133496885835,20
280,3.0,error_r_20,0.13140042640959984,20
281,3.0,error_r_20,0.12658854019395968,20
282,3.0,error_r_20,0.01936132702935422,20
283,3.0,error_r_20,0.08338987820186756,20
284,3.0,error_r_20,0.007870614988334596,20
285,3.0,error_r_20,0.007740942603174674,20
286,3.0,error_r_20,0.0,20
287,3.0,error_r_20,0.0,20
288,2.0,error_r_20,0.1405351842363279,20
289,2.0,error_r_20,0.12498365188663078,20
290,2.0,error_r_20,0.19828542627743653,20
291,2.0,error_r_20,0.1885892489451558,20
292,2.0,error_r_20,0.0888789626476211,20
293,2.0,error_r_20,0.07304619043092184,20
294,2.0,error_r_20,0.0,20
295,2.0,error_r_20,0.0,20
296,2.0,error_r_20,0.0037928075042741364,20
297,2.0,error_r_40,0.0,40
298,2.0,error_r_40,0.0,40
299,2.0,error_r_40,0.013189363591023684,40
300,2.0,error_r_40,0.08854170265397425,40
301,2.0,error_r_40,0.0,40
302,2.0,error_r_40,0.0,40
303,2.0,error_r_40,0.0,40
304,2.0,error_r_40,0.0,40
305,2.0,error_r_40,0.0,40
306,3.0,error_r_40,0.0,40
307,3.0,error_r_40,7.588063717061262e-05,40
308,3.0,error_r_40,8.617291863946096e-05,40
309,3.0,error_r_40,0.0,40
310,3.0,error_r_40,0.004458007440423721,40
311,3.0,error_r_40,0.0,40
312,3.0,error_r_40,0.029939903864204115,40
313,3.0,error_r_40,0.07020008963598408,40
314,3.0,error_r_40,0.05445436763113286,40
315,3.0,error_r_40,0.0008801391432896557,40
316,3.0,error_r_40,0.0003610376704160797,40
317,3.0,error_r_40,0.007169014684189137,40
318,3.0,error_r_40,0.0,40
319,3.0,error_r_40,0.01043475964838976,40
320,3.0,error_r_40,0.18891639242789365,40
321,3.0,error_r_40,0.0,40
322,3.0,error_r_40,0.0,40
323,3.0,error_r_40,0.0,40
324,3.0,error_r_40,0.35435996763168753,40
325,3.0,error_r_40,0.0021824717465867456,40
326,3.0,error_r_40,0.0008336683078541591,40
327,3.0,error_r_40,0.0561066851894402,40
328,3.0,error_r_40,0.05881118168641164,40
329,3.0,error_r_40,0.021566482058547696,40
330,3.0,error_r_40,0.12923016522125907,40
331,3.0,error_r_40,0.1447344747890439,40
332,3.0,error_r_40,0.15416185133496554,40
333,3.0,error_r_40,0.05852191136076787,40
334,3.0,error_r_40,0.0005646332939410208,40
335,3.0,error_r_40,0.0,40
336,3.0,error_r_40,0.0,40
337,3.0,error_r_40,0.0,40
338,3.0,error_r_40,0.0,40
339,3.0,error_r_40,0.0,40
340,3.0,error_r_40,0.05726644755157035,40
341,3.0,error_r_40,0.05726644755157038,40
342,3.0,error_r_40,0.01890974213027228,40
343,3.0,error_r_40,0.04780980521005181,40
344,3.0,error_r_40,0.0013520199653636279,40
345,3.0,error_r_40,0.048786835128462776,40
346,3.0,error_r_40,0.004624278014159571,40
347,3.0,error_r_40,0.022290695913695372,40
348,3.0,error_r_40,0.0036855196403722703,40
349,3.0,error_r_40,0.08221794090679897,40
350,3.0,error_r_40,0.08221794090679897,40
351,3.0,error_r_40,0.11307807620736292,40
352,3.0,error_r_40,0.024388302312185976,40
353,3.0,error_r_40,0.23182637884028903,40
354,3.0,error_r_40,0.0,40
355,3.0,error_r_40,0.12437492946492304,40
356,3.0,error_r_40,0.0391676038112243,40
357,3.0,error_r_40,0.0,40
358,3.0,error_r_40,0.05448103477259899,40
359,3.0,error_r_40,0.0046103083171556425,40
360,2.0,error_r_40,0.0898892150287128,40
361,2.0,error_r_40,0.12071260422246638,40
362,2.0,error_r_40,0.007035465615554906,40
363,2.0,error_r_40,0.015058055204862034,40
364,2.0,error_r_40,0.04263228635618028,40
365,2.0,error_r_40,0.0,40
366,2.0,error_r_40,0.0,40
367,2.0,error_r_40,0.0,40
368,2.0,error_r_40,0.0,40
369,3.0,error_r_40,0.0,40
370,3.0,error_r_40,0.2749280176631804,40
371,3.0,error_r_40,0.06673959887734272,40
372,3.0,error_r_40,0.019937574904268084,40
373,3.0,error_r_40,0.0,40
374,3.0,error_r_40,0.14180677723597993,40
375,3.0,error_r_40,0.1636743405259429,40
376,3.0,error_r_40,0.20699391770997647,40
377,3.0,error_r_40,0.16877381304661587,40
378,2.0,error_r_40,0.0,40
379,2.0,error_r_40,0.003911601279317418,40
380,2.0,error_r_40,0.014867133186413115,40
381,2.0,error_r_40,0.06389992678784114,40
382,2.0,error_r_40,0.06140040469958101,40
383,2.0,error_r_40,0.06764912631712694,40
384,2.0,error_r_40,0.05973760469535297,40
385,2.0,error_r_40,0.04527620777597184,40
386,2.0,error_r_40,0.0421928969146753,40
387,3.0,error_r_40,0.0,40
388,3.0,error_r_40,0.0,40
389,3.0,error_r_40,0.1840786205450014,40
390,3.0,error_r_40,0.14481295429192786,40
391,3.0,error_r_40,0.0,40
392,3.0,error_r_40,0.0,40
393,3.0,error_r_40,0.0,40
394,3.0,error_r_40,0.0,40
395,3.0,error_r_40,0.0005352564952919201,40
396,3.0,error_r_40,0.0,40
397,3.0,error_r_40,0.0,40
398,3.0,error_r_40,0.010938207029659827,40
399,3.0,error_r_40,0.022317186736527668,40
400,3.0,error_r_40,0.0,40
401,3.0,error_r_40,0.0,40
402,3.0,error_r_40,0.05671541338330317,40
403,3.0,error_r_40,0.0031786040412743045,40
404,3.0,error_r_40,0.0031786040412743045,40
405,3.0,error_r_40,0.43270665376057327,40
406,3.0,error_r_40,0.2603829530989241,40
407,3.0,error_r_40,0.2069293909201765,40
408,3.0,error_r_40,0.02872224684313873,40
409,3.0,error_r_40,0.10766568836616405,40
410,3.0,error_r_40,0.02011768466425785,40
411,3.0,error_r_40,0.006588118495216479,40
412,3.0,error_r_40,0.008350876181168282,40
413,3.0,error_r_40,0.008230919083266793,40
414,3.0,error_r_40,0.051468598470742866,40
415,3.0,error_r_40,0.03673761195677328,40
416,3.0,error_r_40,0.28710548847663275,40
417,3.0,error_r_40,0.21242848884482798,40
418,3.0,error_r_40,0.18329065152120017,40
419,3.0,error_r_40,0.05548480905959873,40
420,3.0,error_r_40,0.0,40
421,3.0,error_r_40,0.0,40
422,3.0,error_r_40,0.0,40
423,3.0,error_r_40,0.0761085262259958,40
424,3.0,error_r_40,0.02011031923309151,40
425,3.0,error_r_40,0.004716129799547904,40
426,3.0,error_r_40,0.0019156629246756603,40
427,3.0,error_r_40,0.26831358468364164,40
428,3.0,error_r_40,0.0,40
429,3.0,error_r_40,0.0,40
430,3.0,error_r_40,0.0,40
431,3.0,error_r_40,0.04056058989472555,40
432,3.0,error_r_40,0.0002448127652449528,40
433,3.0,error_r_40,0.008139607600248655,40
434,3.0,error_r_40,0.028073815957876634,40
435,3.0,error_r_40,0.15183090830072563,40
436,3.0,error_r_40,0.11219224342910068,40
437,3.0,error_r_40,0.01688212576517561,40
438,3.0,error_r_40,0.020973024239218905,40
439,3.0,error_r_40,0.024654168308581928,40
440,3.0,error_r_40,0.01349754739988028,40
441,2.0,error_r_40,0.0,40
442,2.0,error_r_40,0.0,40
443,2.0,error_r_40,0.1170024102791929,40
444,2.0,error_r_40,0.04228240725710715,40
445,2.0,error_r_40,0.18716018265807624,40
446,2.0,error_r_40,0.26136824093456945,40
447,2.0,error_r_40,0.0,40
448,2.0,error_r_40,0.0029552786691311944,40
449,2.0,error_r_40,0.0038741962794767576,40
450,3.0,error_r_40,0.00013830504101551553,40
451,3.0,error_r_40,0.10906679326432595,40
452,3.0,error_r_40,0.0038352954663751675,40
453,3.0,error_r_40,0.04632262638482484,40
454,3.0,error_r_40,0.05735371560325011,40
455,3.0,error_r_40,0.05290626280920457,40
456,3.0,error_r_40,0.04592324335478659,40
457,3.0,error_r_40,0.05450829831483196,40
458,3.0,error_r_40,0.043244987476459676,40
459,3.0,error_r_40,0.0861539957941273,40
460,3.0,error_r_40,0.1536799768733395,40
461,3.0,error_r_40,0.15517505170710702,40
462,3.0,error_r_40,0.07301313615117956,40
463,3.0,error_r_40,2.4229559370053496e-05,40
464,3.0,error_r_40,0.0,40
465,3.0,error_r_40,0.0,40
466,3.0,error_r_40,0.0,40
467,3.0,error_r_40,0.0,40
468,3.0,error_r_40,0.0010887884368845375,40
469,3.0,error_r_40,0.0,40
470,3.0,error_r_40,0.0,40
471,3.0,error_r_40,0.0,40
472,3.0,error_r_40,0.009260802457618848,40
473,3.0,error_r_40,0.05218591437167626,40
474,3.0,error_r_40,0.018093565182278296,40
475,3.0,error_r_40,0.0005575279938887935,40
476,3.0,error_r_40,0.0,40
477,3.0,error_r_40,0.2514007864982235,40
478,3.0,error_r_40,0.21525125240744405,40
479,3.0,error_r_40,0.2075794006946667,40
480,3.0,error_r_40,0.397185498214144,40
481,3.0,error_r_40,0.08645098570075224,40
482,3.0,error_r_40,0.006085743985948457,40
483,3.0,error_r_40,0.007601503561717876,40
484,3.0,error_r_40,0.0,40
485,3.0,error_r_40,0.0,40
486,3.0,error_r_40,0.0009582706220552776,40
487,3.0,error_r_40,0.006250309000205683,40
488,3.0,error_r_40,0.006402186473949629,40
489,3.0,error_r_40,0.01317633595507765,40
490,3.0,error_r_40,0.012830607252443395,40
491,3.0,error_r_40,0.010475272251731315,40
492,3.0,error_r_40,0.005608454418485886,40
493,3.0,error_r_40,0.009183868122799248,40
494,3.0,error_r_40,0.01183141257563571,40
495,3.0,error_r_40,0.0,40
496,3.0,error_r_40,0.0,40
497,3.0,error_r_40,0.16343381310713273,40
498,3.0,error_r_40,0.14330844362759876,40
499,3.0,error_r_40,0.0,40
500,3.0,error_r_40,0.0,40
501,3.0,error_r_40,7.186999657506338e-05,40
502,3.0,error_r_40,0.0,40
503,3.0,error_r_40,0.0,40
504,3.0,error_r_40,0.0005691156139827982,40
505,3.0,error_r_40,0.007599680098752516,40
506,3.0,error_r_40,0.038494749778375296,40
507,3.0,error_r_40,0.007599574199863644,40
508,3.0,error_r_40,0.019312266417751165,40
509,3.0,error_r_40,0.12028595003898468,40
510,3.0,error_r_40,0.04560789662323697,40
511,3.0,error_r_40,0.0,40
512,3.0,error_r_40,0.04474780282793848,40
513,3.0,error_r_40,0.00140527092807531,40
514,3.0,error_r_40,0.1914720308261029,40
515,3.0,error_r_40,0.2828253052964188,40
516,3.0,error_r_40,0.1658114886171871,40
517,3.0,error_r_40,0.010741214376880331,40
518,3.0,error_r_40,0.09749323673195981,40
519,3.0,error_r_40,0.07991828294295528,40
520,3.0,error_r_40,0.06913199920327516,40
521,3.0,error_r_40,0.015017955189305638,40
522,3.0,error_r_40,0.20813804598469848,40
523,3.0,error_r_40,0.17712592454529597,40
524,3.0,error_r_40,0.013885733789655191,40
525,3.0,error_r_40,0.0,40
526,3.0,error_r_40,0.01794541412156344,40
527,3.0,error_r_40,0.06306405406330126,40
528,3.0,error_r_40,0.06682254996212039,40
529,3.0,error_r_40,0.06245032672458352,40
530,3.0,error_r_40,0.06245032672458393,40
531,3.0,error_r_40,0.0,40
532,3.0,error_r_40,0.24445101829782875,40
533,3.0,error_r_40,0.01659402495564816,40
534,3.0,error_r_40,0.29581662175222845,40
535,3.0,error_r_40,0.0012170977158034492,40
536,3.0,error_r_40,0.0063068881160080695,40
537,3.0,error_r_40,0.013722914921574488,40
538,3.0,error_r_40,0.012203735911876117,40
539,3.0,error_r_40,0.018813550144679274,40
540,3.0,error_r_40,0.03723428088118486,40
541,3.0,error_r_40,0.06362634472595839,40
542,3.0,error_r_40,0.0022018746748592695,40
543,3.0,error_r_40,0.0015906537387406453,40
544,3.0,error_r_40,0.048774873350653176,40
545,3.0,error_r_40,0.020165187344214457,40
546,3.0,error_r_40,0.0228828128307052,40
547,3.0,error_r_40,0.01817381202427527,40
548,3.0,error_r_40,0.02669363007798105,40
549,3.0,error_r_40,0.13765173041465822,40
550,3.0,error_r_40,0.08916838066327308,40
551,3.0,error_r_40,0.15698167251248368,40
552,3.0,error_r_40,0.062049446964350004,40
553,3.0,error_r_40,0.0630519787717365,40
554,3.0,error_r_40,0.1686592800213767,40
555,3.0,error_r_40,0.12242920584906826,40
556,3.0,error_r_40,0.11941485737776572,40
557,3.0,error_r_40,0.04386993259931577,40
558,3.0,error_r_40,0.12028287920919574,40
559,3.0,error_r_40,0.19893685389727755,40
560,3.0,error_r_40,0.01932671014217961,40
561,3.0,error_r_40,0.09354868640845844,40
562,3.0,error_r_40,0.048829168823861624,40
563,3.0,error_r_40,0.07674230210939167,40
564,3.0,error_r_40,0.0937218181685536,40
565,3.0,error_r_40,0.1879456883291969,40
566,3.0,error_r_40,0.1715285403330754,40
567,3.0,error_r_40,0.09658667597396547,40
568,3.0,error_r_40,0.07725549677647303,40
569,3.0,error_r_40,0.004266788301222171,40
570,3.0,error_r_40,0.03506650389414884,40
571,3.0,error_r_40,0.04820479702521003,40
572,3.0,error_r_40,0.006953580514299677,40
573,3.0,error_r_40,0.12003467870754636,40
574,3.0,error_r_40,0.09682091330168108,40
575,3.0,error_r_40,0.10163441433045865,40
576,3.0,error_r_40,0.0,40
577,3.0,error_r_40,0.0014500547317789277,40
578,3.0,error_r_40,0.009521555413586609,40
579,3.0,error_r_40,0.011770166031882379,40
580,3.0,error_r_40,0.030580451218071104,40
581,3.0,error_r_40,0.0,40
582,3.0,error_r_40,0.004075515134971678,40
583,3.0,error_r_40,0.0,40
584,3.0,error_r_40,0.0,40
585,2.0,error_r_40,0.02865748564647302,40
586,2.0,error_r_40,0.12498365188663078,40
587,2.0,error_r_40,0.19828238672612425,40
588,2.0,error_r_40,0.18856638490081729,40
589,2.0,error_r_40,0.08874454717908949,40
590,2.0,error_r_40,0.06897686059394971,40
591,2.0,error_r_40,0.0,40
592,2.0,error_r_40,0.0,40
593,2.0,error_r_40,0.0037928075042741364,40
594,2.0,error_r_60,0.0,60
595,2.0,error_r_60,0.0,60
596,2.0,error_r_60,0.0,60
597,2.0,error_r_60,0.0,60
598,2.0,error_r_60,0.0,60
599,2.0,error_r_60,0.0,60
600,2.0,error_r_60,0.0,60
601,2.0,error_r_60,0.0,60
602,2.0,error_r_60,0.0,60
603,3.0,error_r_60,0.0,60
604,3.0,error_r_60,0.0,60
605,3.0,error_r_60,0.0,60
606,3.0,error_r_60,0.0,60
607,3.0,error_r_60,0.0027558362023177574,60
608,3.0,error_r_60,0.0,60
609,3.0,error_r_60,0.0,60
610,3.0,error_r_60,0.024135778201739653,60
611,3.0,error_r_60,0.0,60
612,3.0,error_r_60,0.0,60
613,3.0,error_r_60,0.0003610376704160797,60
614,3.0,error_r_60,0.003091535561480975,60
615,3.0,error_r_60,0.0,60
616,3.0,error_r_60,0.0,60
617,3.0,error_r_60,0.0,60
618,3.0,error_r_60,0.0,60
619,3.0,error_r_60,0.0,60
620,3.0,error_r_60,0.0,60
621,3.0,error_r_60,0.0,60
622,3.0,error_r_60,0.0008022252374197879,60
623,3.0,error_r_60,0.0,60
624,3.0,error_r_60,0.0,60
625,3.0,error_r_60,0.0,60
626,3.0,error_r_60,0.021566482058547696,60
627,3.0,error_r_60,0.01905463538697916,60
628,3.0,error_r_60,0.015278313682323817,60
629,3.0,error_r_60,0.020203660094602515,60
630,3.0,error_r_60,0.0,60
631,3.0,error_r_60,0.0,60
