176,0,1,1,1,1,1
177,0,1,1,1,1,1
178,0,1,1,1,1,1
179,0,0,1,1,1,0
180,0,0,1,0,0,0
181,0,1,1,1,0,0
182,0,1,1,1,1,1
183,0,1,1,1,1,0
184,0,0,1,1,0,0
185,0,0,1,1,1,1
186,0,1,1,1,1,1
187,0,1,1,1,1,1
188,0,1,1,1,0,0
189,0,0,1,1,1,1
190,0,1,1,1,1,1
191,0,0,1,1,1,1
192,0,1,1,1,0,0
193,1,1,1,1,1,1
194,0,1,1,1,1,1
195,0,1,0,1,1,1
196,0,0,1,1,1,1
197,0,1,1,1,1,1
198,0,1,1,1,1,1
199,0,0,1,1,0,0
200,1,0,1,1,1,1
201,0,1,1,1,1,0
202,1,1,1,1,1,1
203,0,1,1,1,1,1
204,0,1,1,1,1,1
205,0,0,1,1,1,1
206,0,1,1,0,0,0
207,0,1,1,1,1,1
208,0,1,0,1,1,1
209,1,1,1,1,1,0
210,1,1,1,1,1,1
211,0,1,1,1,1,0
212,1,1,1,1,0,0
213,0,1,1,1,0,0
214,0,1,1,0,0,0
215,1,1,1,1,1,0
216,0,0,1,1,1,1
217,0,0,1,1,1,1
218,1,1,1,1,1,0
219,0,1,1,1,1,1
220,0,1,1,1,1,1
221,0,1,1,1,1,0
222,0,1,1,1,1,1
223,0,0,1,1,1,1
224,0,0,1,1,1,0
225,0,0,1,1,1,0
226,0,0,1,1,1,1
227,1,0,1,1,1,1
228,0,0,0,1,0,0
229,0,0,1,1,1,0
230,0,1,1,1,1,1
231,0,1,1,1,1,1
232,0,1,1,1,1,1
233,0,1,1,1,0,0
234,0,0,1,1,1,1
235,0,1,1,1,0,0
236,0,1,1,0,0,0
237,0,0,1,1,1,1
238,0,0,1,1,1,1
239,1,1,1,1,0,0
240,0,1,1,1,1,0
241,0,1,1,1,1,1
242,0,1,1,1,1,1
243,1,1,1,1,1,0
244,1,1,1,1,1,0
245,0,1,1,1,1,1
246,0,1,0,1,1,1
247,0,1,1,1,0,0
248,1,1,1,1,1,0
249,0,1,1,1,1,1
250,0,1,1,1,1,1
251,0,0,1,1,1,1
252,0,1,1,1,1,0
253,0,1,1,1,1,1
254,0,1,1,1,0,0
255,0,1,1,1,1,1
256,1,1,0,1,1,1
257,0,1,1,1,1,1
258,1,1,1,1,1,1
259,0,0,1,1,1,1
260,0,0,1,1,1,0
261,0,1,1,1,1,1
262,0,1,1,1,1,1
263,0,0,1,1,0,0
264,1,1,1,1,1,0
265,0,1,1,1,1,1
266,0,0,1,1,0,0
267,0,1,0,1,1,1
268,0,1,1,1,1,0
269,0,0,1,1,1,1
270,0,1,0,1,1,1
271,0,1,1,1,1,0
272,0,1,1,1,1,1
273,0,1,1,1,1,1
274,0,0,1,1,0,0
275,0,1,0,1,1,1
276,0,1,0,1,0,0
277,0,1,1,1,1,0
278,1,1,1,1,1,0
279,1,1,0,1,1,0
280,1,1,0,1,1,0
281,0,1,1,1,1,0
282,0,1,0,1,0,0
283,0,1,0,1,0,0
284,0,0,1,1,1,0
285,0,1,1,1,0,0
286,0,0,1,1,1,1
287,1,1,1,0,0,0
288,0,1,1,1,0,0
289,0,1,1,1,1,1
290,0,1,1,1,1,1
291,0,1,0,1,1,0
292,0,1,1,1,1,1
293,1,1,1,1,0,0
294,0,1,1,1,1,0
295,0,1,0,1,1,1
296,0,0,1,1,1,1
297,0,1,1,1,1,1
298,0,1,1,1,1,1
299,1,1,1,1,1,1
300,0,1,1,1,0,0
301,0,1,1,1,1,0
302,1,1,1,1,1,1
303,0,0,1,1,1,1
304,0,1,1,1,1,1
305,0,1,1,1,0,0
306,0,1,1,1,1,0
307,0,1,1,1,1,0
308,0,1,1,1,1,0
309,1,1,1,1,1,0
310,1,1,1,1,1,0
311,0,1,1,1,1,0
312,0,1,1,1,1,1
313,0,1,1,1,0,0
314,0,1,1,1,1,1
315,1,1,1,1,1,1
316,1,1,1,1,1,0
317,0,0,1,1,1,1
318,0,1,1,1,1,1
319,0,1,1,1,1,1
320,0,1,1,1,1,1
321,0,0,1,1,0,0
322,0,1,0,1,1,1
323,0,1,1,1,1,1
324,0,0,1,1,1,1
325,0,1,1,1,1,1
326,0,1,1,1,0,0
327,0,1,1,1,1,1
328,0,1,1,1,1,1
329,0,0,1,1,1,1
330,1,1,1,1,0,0
331,1,1,1,1,1,1
332,0,0,1,1,1,1
333,0,0,1,1,1,1
334,0,1,1,1,1,0
335,0,1,1,1,1,1
336,1,1,1,1,1,0
337,0,1,1,1,1,1
338,1,1,1,1,1,1
339,0,1,1,1,1,0
340,1,1,1,1,1,0
341,0,1,1,1,1,1
342,0,1,1,1,0,0
343,0,1,1,1,1,0
344,0,1,1,1,1,1
345,0,0,1,1,1,1
346,0,1,1,1,0,0
347,0,0,1,1,1,0
348,0,0,1,1,0,0
349,0,0,1,1,1,1
350,0,1,1,1,1,0
351,0,1,1,1,0,0
352,0,1,1,1,1,0
353,1,1,1,1,1,1
354,0,1,1,1,1,0
355,0,1,1,1,0,0
356,0,1,1,1,1,0
357,1,1,1,1,1,1
358,0,0,1,1,0,0
359,0,0,1,1,0,0
360,0,1,1,1,1,1
361,0,0,1,1,1,1
362,0,0,1,1,1,0
363,0,1,1,1,1,1
364,1,1,1,1,0,0
365,1,1,1,1,0,0
366,0,1,1,1,0,0
367,0,0,1,1,1,1
368,0,0,1,1,1,0
369,1,1,1,1,1,1
370,0,0,1,1,0,0
371,0,1,1,1,1,1
372,0,1,0,1,1,1
373,0,0,1,1,1,1
374,0,1,1,1,1,1
375,0,0,1,1,1,1
376,0,0,1,1,1,1
377,0,0,1,1,1,1
378,0,1,1,1,0,0
379,0,1,1,1,1,0
380,0,1,1,1,1,1
381,0,1,1,1,1,1
382,0,1,1,1,1,0
383,0,1,1,1,0,0
384,1,1,1,1,1,0
385,0,0,1,1,1,1
386,1,1,1,1,1,1
387,0,1,1,1,0,0
388,0,1,1,1,1,0
389,0,1,1,1,1,1
390,0,0,1,1,1,1
391,0,1,1,1,1,0
392,0,1,1,1,1,0
393,0,1,1,1,0,0
394,0,0,0,1,1,1
395,0,1,1,1,1,1
396,1,1,1,0,0,0
397,0,1,1,1,1,1
398,1,1,1,0,0,0
399,0,1,1,1,1,0
400,0,1,1,1,1,1
401,0,0,1,1,0,0
402,0,0,1,1,1,1
403,0,1,1,1,0,0
404,0,0,0,1,1,0
405,0,0,1,1,1,1
406,0,1,1,1,1,1
407,1,1,1,1,1,1
408,0,1,1,1,0,0
409,0,1,1,1,1,1
410,0,1,1,1,1,1
411,0,1,1,1,1,1
412,0,1,1,1,0,0
413,0,1,1,1,1,1
414,1,1,1,1,1,1
415,0,0,1,1,1,1
416,0,0,1,1,1,0
417,0,0,1,1,1,0
418,0,1,1,1,1,1
419,0,1,1,1,0,0
420,0,1,1,1,0,0
421,0,1,1,1,1,0
422,0,1,1,1,1,1
423,0,0,0,1,1,1
424,0,1,1,1,1,0
425,1,1,1,1,1,1
426,0,0,1,1,1,1
427,0,1,1,1,1,1
428,1,1,1,1,1,0
429,0,1,1,1,1,1
430,0,1,1,1,1,1
431,1,1,1,1,1,1
432,1,1,1,1,1,1
433,1,1,1,1,1,1
434,0,1,1,1,1,1
435,0,0,1,1,1,0
436,0,0,1,1,1,1
437,1,1,0,1,1,1
438,0,0,1,1,1,0
439,0,1,1,1,1,0
440,0,0,1,1,1,0
441,0,1,1,1,1,0
442,0,0,1,0,0,0
443,0,0,1,1,1,0
444,0,1,1,1,1,1
445,1,1,1,1,0,0
446,1,1,1,1,0,0
447,0,0,1,1,0,0
448,0,1,1,1,1,1
449,1,1,1,1,0,0
450,0,1,1,1,1,0
451,0,1,1,1,0,0
452,0,0,1,1,0,0
453,0,1,1,1,0,0
454,0,0,1,1,1,1
455,0,1,1,0,0,0
456,0,1,1,1,1,1
457,1,1,1,1,1,1
458,0,1,1,1,0,0
459,1,1,1,1,1,1
460,1,1,0,1,1,1
461,1,1,1,1,1,0
462,0,1,1,1,0,0
463,0,0,1,1,1,0
464,0,1,0,1,0,0
465,0,1,1,1,0,0
466,0,1,1,1,1,1
467,0,1,1,1,1,0
468,0,0,1,1,1,1
469,0,0,1,1,0,0
470,0,1,1,1,1,1
471,0,0,1,1,1,0
472,0,1,1,1,0,0
473,0,1,1,1,1,0
474,0,1,1,1,0,0
475,0,1,1,1,1,1
476,0,1,1,1,1,1
477,0,1,1,1,1,1
478,0,0,1,1,1,1
479,0,1,1,1,0,0
480,0,0,1,1,1,1
481,0,1,1,1,0,0
482,0,1,1,1,1,1
483,1,1,1,1,1,1
484,0,1,1,1,1,0
485,0,0,1,1,0,0
486,0,1,1,1,1,1
487,1,1,1,1,1,0
488,0,1,1,0,0,0
489,0,0,1,1,1,0
490,1,1,1,1,1,0
491,0,1,1,1,1,0
492,0,0,1,1,1,1
493,0,1,0,1,1,1
494,1,1,1,1,1,0
495,0,0,1,1,1,1
496,0,0,1,1,1,0
497,0,1,1,1,1,1
498,0,0,1,1,1,1
499,1,1,1,1,1,0
500,1,1,1,1,1,0
501,0,0,1,1,1,1
502,0,1,1,1,1,1
503,0,0,0,1,1,1
504,1,1,1,1,1,0
505,0,1,0,1,1,0
506,0,0,1,1,1,1
507,0,0,1,1,1,1
508,0,0,0,1,1,1
509,0,0,1,1,1,1
510,1,1,1,1,1,0
511,0,1,1,1,0,0
512,0,1,1,1,0,0
513,0,0,1,1,0,0
514,0,1,0,1,1,1
515,0,0,1,1,1,1
516,0,1,1,1,1,1
517,0,0,1,1,1,1
518,0,0,1,1,0,0
519,0,0,1,1,1,1
520,1,1,1,1,0,0
521,0,1,1,1,1,1
522,0,1,1,1,0,0
523,0,1,1,1,0,0
524,0,1,1,1,1,1
525,0,1,1,1,0,0
526,0,0,0,1,1,1
527,0,1,1,1,1,1
528,0,1,1,1,1,1
529,1,1,1,1,0,0
530,1,1,1,1,1,0
531,1,0,1,1,1,0
532,0,1,1,1,0,0
533,0,0,1,1,1,1
534,0,0,1,1,1,1
535,1,1,1,1,0,0
536,0,1,0,1,0,0
537,0,0,1,1,1,1
538,0,1,1,1,1,1
539,0,1,1,1,0,0
540,0,0,1,1,1,1
541,0,1,1,1,1,1
542,1,1,1,1,1,1
543,0,1,1,1,0,0
544,0,1,1,1,1,0
545,1,1,1,1,0,0
546,0,1,1,1,1,0
547,0,0,1,1,1,1
548,0,0,0,1,1,1
549,0,0,1,1,1,1
550,0,1,1,1,0,0
551,0,1,1,1,1,1
552,1,1,1,1,1,0
553,0,0,1,1,1,0
554,1,1,0,1,1,1
555,1,1,1,0,0,0
556,0,0,1,1,0,0
557,0,0,1,1,1,1
558,0,0,1,1,1,1
559,0,1,0,1,1,1
560,0,0,1,1,1,1
561,0,0,1,1,0,0
562,0,1,1,1,1,1
563,1,1,1,1,1,0
564,0,1,1,0,1,1
565,1,0,1,1,1,0
566,0,1,1,1,1,1
567,0,1,1,1,0,0
568,0,0,1,1,1,1
569,0,1,0,1,1,1
570,0,1,1,1,1,1
571,1,1,0,1,1,1
572,1,1,1,1,1,1
573,1,1,1,1,1,1
574,0,1,1,1,1,0
575,0,0,1,1,1,0
576,0,1,1,0,0,0
577,0,1,1,1,0,0
578,0,1,1,1,1,0
579,0,1,1,1,1,1
580,0,0,1,1,1,1
581,0,1,1,1,1,1
582,0,0,1,1,1,1
583,0,1,1,1,0,0
584,1,1,1,1,1,1
585,0,0,1,1,1,1
586,0,0,1,1,1,0
587,0,0,1,1,1,1
588,0,1,1,1,0,0
589,0,0,1,1,1,0
590,0,1,1,1,1,0
591,0,1,1,1,1,0
592,1,1,1,1,1,1
593,1,1,1,1,1,1
594,1,1,1,1,1,0
595,0,0,1,1,1,0
596,0,0,1,1,1,1
597,0,1,1,1,1,1
598,0,1,1,1,1,0
599,0,0,1,1,0,0
600,0,1,1,1,0,0
601,0,0,1,1,1,1
602,0,1,1,1,0,0
603,1,1,1,1,0,0
604,0,1,1,1,1,0
605,0,1,1,1,1,1
606,0,1,1,1,1,0
607,1,1,1,1,1,0
608,0,1,1,1,0,0
609,1,1,1,1,1,1
610,0,1,1,1,1,0
611,0,1,1,1,1,0
612,1,1,0,1,0,0
613,0,0,1,1,0,0
614,0,1,1,1,1,0
615,0,1,1,1,1,1
616,0,1,1,1,0,0
617,0,0,1,1,0,0
618,0,0,1,1,1,1
619,0,1,1,1,0,0
620,0,0,1,1,1,1
621,0,0,1,1,1,1
622,0,1,1,1,1,1
623,0,0,1,1,1,1
624,1,1,1,0,0,0
625,0,1,1,1,1,0
626,0,0,0,1,0,0
627,0,1,1,1,1,1
628,0,1,0,1,1,1
629,0,1,1,1,1,1
630,0,0,0,1,1,1
631,0,0,1,1,1,1
632,0,1,1,1,0,0
633,0,0,1,1,0,0
634,0,1,1,1,0,0
635,0,0,1,1,1,1
636,0,1,1,1,1,1
637,0,1,1,1,1,1
638,0,1,1,1,1,1
639,0,1,1,1,1,1
640,0,1,1,1,1,0
641,0,0,1,1,1,1
642,1,0,1,1,1,0
643,1,0,1,1,1,1
644,1,0,1,1,1,0
645,0,1,1,1,1,1
646,0,0,1,1,0,0
647,0,1,1,1,1,1
648,1,1,0,1,1,0
649,0,1,1,0,0,0
650,0,1,1,1,1,1
651,0,0,1,1,1,1
652,0,1,1,1,1,1
653,1,1,1,1,1,0
654,0,1,1,1,0,0
655,0,1,1,1,1,1
656,0,0,1,1,1,0
657,0,0,1,1,1,0
658,1,1,1,0,1,1
659,0,1,1,0,1,1
660,1,1,1,1,1,1
661,0,1,1,1,1,0
662,1,1,1,1,0,0
663,0,1,1,1,0,0
664,0,1,1,1,0,0
665,0,1,1,1,1,1
666,0,1,1,1,0,0
667,0,0,1,1,1,1
668,0,0,1,1,1,0
669,1,1,1,1,1,0
670,0,0,1,1,0,0
671,0,1,0,1,1,1
672,0,1,1,1,1,0
673,0,0,1,1,0,0
674,0,1,1,1,1,1
675,0,0,1,1,0,0
676,0,1,1,1,0,0
677,0,1,1,1,1,1
678,0,1,1,1,1,1
679,0,0,1,1,1,1
680,0,1,1,1,1,1
681,0,1,1,1,1,0
682,0,1,1,1,1,0
683,0,1,1,1,1,0
684,0,1,1,1,1,1
685,0,0,1,1,0,0
686,0,0,1,0,0,0
687,0,1,1,1,1,0
688,0,1,1,1,1,1
689,1,0,1,1,1,0
690,0,0,1,1,1,1
691,0,1,1,1,1,1
692,0,1,1,1,1,1
693,0,0,1,1,1,0
694,0,0,1,1,1,1
695,0,0,1,1,1,1
696,0,1,1,1,1,0
697,0,1,1,1,0,0
698,1,1,1,1,0,0
699,0,0,1,1,1,1
700,0,1,1,1,1,1
701,0,1,1,1,0,0
702,1,1,1,1,0,0
703,0,1,1,1,1,1
704,0,1,1,1,1,1
705,0,1,1,1,1,0
706,0,1,0,1,1,0
707,0,1,0,1,0,0
708,0,0,1,1,1,1
709,0,1,1,0,0,0
710,0,0,1,0,1,0
711,0,0,1,1,0,0
712,0,0,1,1,0,0
713,0,0,1,1,1,1
714,0,1,1,1,1,1
715,1,1,1,0,0,0
716,0,1,1,1,1,1
717,1,1,1,1,1,1
718,0,1,1,1,0,0
719,0,0,1,1,0,0
720,0,0,1,1,0,0
721,0,1,1,1,1,1
722,0,0,1,1,1,1
723,0,0,1,1,1,1
724,1,1,1,1,1,0
725,0,1,1,1,0,0
726,1,1,1,1,0,0
727,0,1,1,1,1,1
728,1,1,1,1,1,1
729,1,1,1,1,1,1
730,0,1,1,1,0,0
731,0,1,1,1,1,1
732,0,0,1,1,1,0
733,0,1,1,1,1,0
734,0,0,1,1,0,0
735,0,1,1,1,1,1
736,0,0,1,1,1,1
737,1,1,0,1,1,1
738,0,1,0,1,1,0
739,0,1,1,1,1,0
740,0,1,1,1,1,1
741,0,0,1,1,1,1
742,0,1,1,1,1,1
743,1,1,1,1,1,0
744,0,1,1,1,1,0
745,0,1,0,1,0,0
746,0,1,1,1,1,1
747,0,1,1,1,1,1
748,0,0,1,1,1,0
749,0,1,1,1,1,1
750,0,1,1,1,1,0
751,1,1,0,1,1,1
752,0,0,1,1,1,0
753,0,1,1,1,1,1
754,0,1,1,1,1,0
755,0,1,1,1,1,1
756,0,0,1,1,1,0
757,0,0,1,1,1,1
758,0,1,1,1,1,1
759,1,1,1,1,1,1
760,0,1,1,1,0,0
761,1,0,1,1,0,0
762,0,1,0,1,1,1
763,0,0,1,1,0,0
764,1,1,1,1,1,0
765,0,1,1,1,1,1
766,0,1,1,1,1,1
767,0,1,0,1,1,1
768,0,1,1,1,1,0
769,1,1,1,1,1,0
770,0,0,0,1,1,1
771,1,0,1,1,1,0
772,0,1,0,1,1,1
773,0,1,1,1,1,1
774,0,1,1,1,1,1
775,0,1,0,1,0,0
776,1,1,1,1,0,0
777,0,1,1,1,1,1
778,1,1,1,1,0,0
779,0,1,1,1,1,1
780,0,1,1,1,1,1
781,0,1,1,1,1,0
782,0,1,1,1,1,1
783,0,0,1,1,1,0
784,1,0,1,1,1,1
785,1,1,1,1,1,1
786,0,1,1,1,1,0
787,0,0,1,1,1,1
788,0,1,1,1,0,0
789,0,0,1,1,1,1
790,1,1,1,1,0,0
791,0,1,1,1,1,0
792,1,1,1,0,0,0
793,0,1,1,1,1,1
794,0,1,1,1,0,0
795,0,1,1,1,1,0
796,1,1,1,1,1,0
797,0,0,1,1,1,1
798,0,1,1,1,1,1
799,1,1,1,1,1,0
800,0,0,1,1,1,0
801,0,1,1,1,1,1
802,0,0,1,1,1,1
803,0,0,1,1,1,1
804,0,0,1,1,1,0
805,0,1,0,1,1,0
806,0,1,1,1,1,1
807,0,1,1,1,1,1
808,1,1,1,0,0,0
809,0,1,1,1,1,1
810,1,1,1,1,1,1
811,0,1,1,1,1,1
812,1,1,1,1,0,0
813,0,1,1,0,0,0
814,0,1,1,1,1,0
815,1,1,1,1,0,0
816,0,0,1,1,0,0
817,0,1,1,1,1,0
818,0,0,1,1,1,0
819,1,1,1,1,1,0
820,0,1,1,1,0,0
821,0,1,1,1,1,1
822,0,1,1,1,1,1
823,0,1,1,1,1,0
824,1,1,1,1,1,0
825,0,1,1,1,1,0
826,0,1,1,1,0,0
827,0,1,1,1,1,1
828,0,1,1,1,1,1
829,0,1,1,1,1,0
830,0,1,1,0,0,0
831,0,1,1,1,1,0
832,0,1,1,1,0,0
833,0,0,1,1,1,0
834,0,0,1,1,0,0
835,0,0,0,1,1,1
836,0,1,1,1,1,0
837,0,1,1,1,1,0
838,1,1,1,1,1,0
839,1,1,1,0,0,0
840,0,0,1,1,1,1
841,0,1,1,1,0,0
842,0,1,1,1,1,1
843,0,1,1,1,1,0
844,0,1,1,1,1,1
845,0,1,1,1,1,0
846,1,1,1,1,1,1
847,0,1,0,1,1,0
848,0,0,1,1,1,0
849,0,1,1,1,1,1
850,0,1,1,1,1,0
851,0,0,1,1,0,0
852,1,0,1,1,1,1
853,0,1,1,1,1,1
854,0,1,1,1,1,0
855,0,0,0,1,0,0
856,1,1,1,1,0,0
857,0,1,1,1,1,0
858,0,1,1,1,1,1
859,1,1,1,1,1,1
860,1,1,1,1,1,1
861,1,1,1,1,0,0
862,0,1,1,1,1,1
863,0,1,0,1,1,1
864,1,1,1,1,1,1
865,0,1,1,1,0,0
866,0,1,1,1,0,0
867,0,1,1,1,1,1
868,1,1,1,1,1,1
869,0,0,1,1,0,0
870,0,0,1,1,1,1
871,0,0,1,1,1,1
872,0,1,1,1,1,1
873,0,1,1,0,1,1
874,0,0,0,1,1,1
875,0,1,1,1,1,1
876,0,0,1,1,1,0
877,0,0,1,1,1,1
878,1,1,1,1,1,1
879,0,1,1,1,1,0
880,0,1,0,1,1,0
881,1,1,1,1,1,0
882,0,0,1,1,1,0
883,1,1,1,0,1,1
884,1,1,1,1,1,1
885,0,0,1,1,1,1
886,1,1,1,1,1,1
887,1,1,1,1,1,0
888,0,0,1,1,1,1
889,0,1,1,1,1,0
890,0,1,1,1,1,0
891,0,1,0,1,1,0
892,0,0,0,1,1,1
893,1,1,1,1,0,0
894,0,1,1,1,1,0
895,0,1,1,1,1,1
896,0,1,1,1,1,0
897,1,1,1,0,0,0
898,0,1,1,1,1,0
899,1,1,1,1,1,0
900,0,0,1,1,1,0
901,0,1,0,1,0,0
902,1,1,1,1,0,0
903,1,1,1,1,0,0
904,1,1,1,1,1,0
905,1,1,1,1,1,1
906,0,1,1,1,1,1
907,0,0,1,1,1,1
908,1,1,0,1,0,0
909,0,1,0,1,1,1
910,0,1,1,1,1,1
911,1,1,1,1,1,1
912,1,1,1,1,0,0
913,0,1,1,1,1,0
914,0,0,1,1,0,0
915,0,1,0,1,1,1
916,0,0,1,1,1,1
917,0,1,1,1,1,0
918,1,0,1,1,1,1
919,0,1,1,1,1,0
920,0,0,1,1,1,0
921,1,1,1,1,1,1
922,0,0,1,1,1,1
923,0,0,1,1,1,1
924,0,1,1,1,1,1
925,0,0,1,1,1,1
926,0,0,1,1,1,0
927,0,0,1,1,1,1
928,0,1,1,1,1,0
929,0,0,1,1,1,0
930,1,1,1,1,1,0
931,0,0,1,1,1,1
932,0,1,1,1,1,1
933,0,0,1,1,1,0
934,0,1,1,1,1,1
935,0,1,1,1,1,1
936,0,0,1,1,1,1
937,0,1,1,1,1,1
938,1,1,1,1,1,1
939,1,1,1,0,0,0
940,0,1,1,1,1,1
941,0,0,1,1,0,0
942,0,1,1,1,1,0
943,0,0,1,1,0,0
944,0,1,1,1,1,1
945,1,1,1,1,1,0
946,0,1,0,1,1,1
947,1,1,1,1,0,0
948,0,1,1,1,1,1
949,1,1,1,1,0,0
950,0,1,1,1,1,1
951,0,1,1,1,0,0
952,0,1,1,1,1,1
953,0,1,1,1,1,1
954,0,0,1,1,1,1
955,0,1,0,1,0,0
956,0,1,1,1,1,1
957,0,1,1,1,0,0
958,1,1,1,1,1,0
959,0,1,1,1,1,0
960,1,1,1,1,1,1
961,0,1,1,1,1,0
962,0,1,1,1,1,1
963,0,1,1,1,1,1
964,0,1,1,1,1,1
965,0,1,0,1,1,1
966,0,1,1,1,0,0
967,0,1,1,1,1,1
968,0,1,0,1,1,1
969,0,0,1,1,1,0
970,0,0,1,1,1,0
971,0,0,1,1,1,1
972,0,1,0,1,1,1
973,0,1,1,1,1,1
974,0,1,1,1,1,0
975,0,1,1,1,1,1
976,0,1,1,1,1,1
977,0,1,1,1,1,0
978,0,1,1,1,1,1
979,0,1,1,1,1,0
980,0,1,1,1,1,1
981,1,1,1,1,1,1
982,0,1,1,1,0,0
983,1,1,1,1,0,0
984,0,1,1,1,1,1
985,0,0,1,1,1,1
986,0,1,1,1,1,1
987,0,0,1,1,1,0
988,0,0,1,1,1,1
989,0,0,1,1,1,1
990,0,1,1,1,0,0
991,0,0,1,1,1,1
992,0,0,1,1,0,0
993,1,1,0,1,1,0
994,0,1,1,1,1,1
995,0,1,1,1,1,1
996,0,1,1,1,1,0
997,0,1,1,1,1,0
998,0,0,1,1,1,0
999,0,1,1,1,1,1
